Image,Object ID,Name,Class,Parent,ROI,Centroid X,Centroid Y,Area,Perimeter,FOS_VIM_SYXG: FOS %,FOS_VIM_SYXG: FOS area,FOS_VIM_SYXG: Negative %,FOS_VIM_SYXG: Negative area,Num Detections,Num FOS,Num Negative,Positive %,Num points
Image_07.vsi - 20x_04,eb111c60-2b28-4f61-8a8b-0532b2c70b85,VMH,,Image,Geometry,3390.1,8098.4,577415.3,4368.1,0.7024,446.8474,99.2976,63167.4883,1393,176,1217,0,
Image_07.vsi - 20x_04,b44b0ae6-fb3a-4d17-8826-42fdcf51cc41,DMH,,Image,Polygon,2939.7,7766.8,298770.2,2383.7,2.8781,801.178,97.1219,27036.2188,704,118,586,0,
Image_07.vsi - 20x_04,04d6aa63-3390-4c81-865e-f1fee3b346fb,PH,,Image,Geometry,3254.4,7153.3,861582.6,4960.8,1.9859,1717.0514,98.0141,84744.7969,2133,307,1826,0,
Image_07.vsi - 20x_04,93a26e57-7fc9-4280-aa62-a446f87cc8af,PAG,,Image,Geometry,2647,3548.6,305359.7,3044.7,2.0397,494.2675,97.9603,23738.3574,704,105,599,0,
Image_07.vsi - 20x_04,26321c13-b02c-4083-bc89-7d256a584f36,PH_FOS,,Image,Points,3384.6,7190.5,,,60,0.3168,40,0.2112,0,0,0,,32
Image_07.vsi - 20x_04,9f94dcaf-e0db-4221-8d87-5d859bce3fc2,PathAnnotationObject,,Image,Polygon,3704.2,7678.4,265988,2250.9,2.3667,592.4873,97.6332,24441.3145,621,88,533,0,
Image_07.vsi - 20x_04,3ab02970-ad38-4456-9f15-fa6926c1195d,DMH_FOS,,Image,Points,3274.3,7668.7,,,26.4706,0.9505,73.5294,2.6403,0,0,0,,64
Image_07.vsi - 20x_04,2d1cdb79-c127-4cbe-bdc1-00e9e0fe02c5,VMH_FOS,,Image,Points,3119.5,8173,,,0,0,100,0.3168,0,0,0,,15
Image_07.vsi - 20x_04,d9e02ed6-3d5f-4748-8794-740d6ca4bc33,ARC_FOS,,Image,Points,3564.7,8501.4,,,20,0.1056,80,0.4225,0,0,0,,16
Image_07.vsi - 20x_04,1df01f10-1873-455d-93d4-bd297eb1d40e,PAG_FOS,,Image,Points,2630.9,3586,,,83.3333,0.5281,16.6667,0.1056,0,0,0,,10
Image_07.vsi - 20x_04,7bd7ee4f-877f-4658-a3a7-c4d6c5a67c0d,ATAN_FOS,,Image,Points,3406.1,7973.8,,,29.1667,0.7393,70.8333,1.7954,0,0,0,,28
Image_07.vsi - 20x_05,d3722379-80e8-40f7-a494-e6086e767bdf,B,,Image,Polygon,4052.6,9039.8,13364,1549.5,0.6991,31.1557,99.3009,4425.7007,94,14,80,0,
Image_07.vsi - 20x_05,5b5f8caa-0aea-476e-9b36-a2d7ace4f9c8,A,,Image,Polygon,3993.9,8569.6,22772,1535.9,2.7174,211.331,97.2826,7565.5664,150,70,80,0,
Image_07.vsi - 20x_05,fdf7f268-7b9b-4464-b498-674c0f4e5ed9,ARC,,Image,Geometry,4061.1,9052.4,191100.6,2426,1.125,219.3576,98.875,19278.9668,480,67,413,0,
Image_07.vsi - 20x_05,0546127a-3bfe-4a6a-9f7c-fd6f3d066053,VMH,,Image,Geometry,4019.4,8623,799793.6,4754.3,0.5216,431.6391,99.4784,82316.2344,1751,152,1599,0,
Image_07.vsi - 20x_05,6ac4c891-f746-4bc7-9c9c-a67aad768542,PH,,Image,Geometry,3868,7298.4,991990.9,5482.1,1.2118,1139.0331,98.7882,92855.9609,2241,219,2022,0,
Image_07.vsi - 20x_05,75036b74-bb2c-4416-b0dc-94168c9cd477,PAG,,Image,Geometry,3630.4,4109.6,379660.8,3357,1.7431,431.7448,98.2569,24337.3926,744,93,651,0,
Image_07.vsi - 20x_05,00709738-9171-4bec-9522-049536e83b19,DMH,,Image,Geometry,3944.8,8106.7,817141.8,5440.7,2.105,1783.2706,97.895,82931.6406,1892,222,1670,0,
Image_07.vsi - 20x_05,ab5b1326-cb6d-4844-b068-aff206901b2a,DMH_FOS,,Image,Points,3911.5,8115.9,,,52.381,1.1617,47.619,1.0561,0,0,0,,47
Image_07.vsi - 20x_05,b9747c96-6617-4fec-86b7-4d6761a85c16,VMH_FOS,,Image,Points,3941.1,8708.3,,,16.6667,0.1056,83.3333,0.5281,0,0,0,,15
Image_07.vsi - 20x_05,d51d64de-366e-4583-b744-5dcf0d6c2eab,ARC_FOS,,Image,Points,3991.5,9027.3,,,0,0,100,0.2112,0,0,0,,6
Image_07.vsi - 20x_05,0b88ce64-aa6d-4eda-9067-37f646bb915e,ATAN_FOS,,Image,Points,4001.1,8633.1,,,6.25,0.1056,93.75,1.5842,0,0,0,,24
Image_07.vsi - 20x_05,cf5b627c-ab42-4447-90bd-9b9cd3bb8380,PH_FOS,,Image,Points,3971.7,7303.8,,,28.5714,0.2112,71.4286,0.5281,0,0,0,,33
Image_07.vsi - 20x_05,08428ff7-2004-4cc4-85f2-b24e9af0dd58,PAG-FOS,,Image,Points,3602.6,4043,,,66.6667,0.2112,33.3333,0.1056,0,0,0,,5
Image_08.vsi - 20x_03,adf16316-2d51-41a5-8597-f14622aeb51c,PathAnnotationObject,,Image,Polygon,4312.4,5192.5,6193.3,279.57,,0,,0,0,0,0,,
Image_08.vsi - 20x_03,8b5545ae-c64b-4e11-ab04-58d1b846b61d,B,,Image,Polygon,2550.8,5453.3,42929.7,2035,0.4013,34.8522,99.5987,8649.4697,121,13,108,0,
Image_08.vsi - 20x_03,6fa82620-465b-4eaf-813e-ceab4db08c45,A,,Image,Geometry,2502.3,4907.4,49574.5,2709.7,1.4874,183.4493,98.5126,12150.0029,205,61,144,0,
Image_08.vsi - 20x_03,b25dcbc2-f342-4e18-a053-f211f37b89c2,ARC,,Image,Geometry,2497.5,5639.9,368008.2,3316.6,1.707,558.3744,98.293,32152.8379,815,196,619,0,
Image_08.vsi - 20x_03,d02b71c6-c005-48b4-9f98-fbd335186486,PathAnnotationObject,,Image,Polygon,3155.4,5165.3,378485.2,2378.4,1.3407,645.0824,98.6593,47470.3789,974,194,780,0,
Image_08.vsi - 20x_03,7e012093-dc60-42bb-a1ba-b59a4093e20e,VMH,,Image,Polygon,1899.8,5181,336226.2,2268.2,1.1242,487.1914,98.8758,42847.8164,878,167,711,0,
Image_08.vsi - 20x_03,65146a0d-34f8-4aa9-9b11-a6e3fdf38735,DMH,,Image,Geometry,2375.1,4617.2,899065,5464.6,1.8655,1973.5847,98.1345,103822.0469,2437,545,1892,0,
Image_08.vsi - 20x_03,dc765a8a-80f9-4879-b02f-2f0ff3bb4a1f,PH,,Image,Geometry,2243.6,3947.9,847712.3,5573,2.4187,2420.9602,97.5813,97672.4297,2594,631,1963,0,
Image_08.vsi - 20x_03,1f601d34-da46-48e9-b5dc-fed0c93ef8e7,DMH_FOS,,Image,Points,2552.4,4703.4,,,16.6667,0.1056,83.3333,0.5281,0,0,0,,14
Image_08.vsi - 20x_03,c32b8630-b841-427a-9fdc-be5add943ced,VMH_FOS,,Image,Points,2602.6,5143.6,,,10,0.2112,90,1.901,0,0,0,,35
Image_08.vsi - 20x_03,c717a43b-2748-4bb9-88b2-5d22cbf07ec0,ARC_FOS,,Image,Points,2562.1,5592.8,,,0,0,100,1.2674,0,0,0,,25
Image_08.vsi - 20x_03,7b6d6566-488f-4219-9876-b57882abdcc8,PHF_OS,,Image,Points,2102.9,3914.9,,,0,0,100,0.5281,0,0,0,,27
Image_08.vsi - 20x_04,149302a9-185d-461e-ac68-d8a0b3346f5f,B,,Image,Polygon,3104.1,5109.2,25094.6,1696.3,1.2335,94.629,98.7665,7576.9727,134,22,112,0,
Image_08.vsi - 20x_04,e19a95c6-29b6-4ebc-9487-db5ed6f3eca3,A,,Image,Polygon,3079.6,4571.3,39949.2,2974.8,0.5072,65.0574,99.4928,12762.7676,173,34,139,0,
Image_08.vsi - 20x_04,ffa271c2-7331-40ec-9766-f3287b1316a4,ARC,,Image,Geometry,3058.8,5091,315291.6,3288,2.635,788.7157,97.365,29143.6152,766,200,566,0,
Image_08.vsi - 20x_04,68e477c9-fef0-49f1-a282-b934837459f1,VMH,,Image,Geometry,3163.9,4664.3,706098.3,4510.9,1.1745,1103.6528,98.8255,92860.3984,1875,344,1531,0,
Image_08.vsi - 20x_04,12ae7d65-2a76-4325-a9fb-f3f3c0c7a5b6,DMH,,Image,Geometry,3066.1,4123.1,879287,5345,1.5692,1650.621,98.4308,103535.9375,2286,465,1821,0,
Image_08.vsi - 20x_04,7c3cc989-d7e0-460b-b10e-72ace1006d33,PH,,Image,Geometry,2905.1,3454.4,1144039.8,5920.6,2.2359,2440.3928,97.7641,106704.6406,2763,605,2158,0,
Image_08.vsi - 20x_04,66be9117-a7aa-4612-90f9-d14565cf7d86,DMH_FOS,,Image,Points,2987.1,4186.7,,,0,0,100,0.2112,0,0,0,,13
Image_08.vsi - 20x_04,a0a33d95-f7b8-4f76-bc81-b3012c6857bf,VMH_FOS,,Image,Points,3190,4634.9,,,0,0,100,0.1056,0,0,0,,16
Image_08.vsi - 20x_04,95ee0140-94ee-4d98-be09-0102f7a21785,ARC_FOS,,Image,Points,3136.2,5120,,,0,0,100,0.3168,0,0,0,,7
Image_08.vsi - 20x_04,627e96fc-7917-4458-b03b-312307126d4f,PH_FOS,,Image,Points,2859.4,3382.6,,,0,0,100,0.2112,0,0,0,,19
Image_08.vsi - 20x_05,6ed3f557-8381-4ef7-aaf2-6c49e22f7162,A,,Image,Polygon,3220.4,5776.4,39557.5,2262.6,0.4073,44.3573,99.5927,10847.376,158,22,136,0,
Image_08.vsi - 20x_05,6c79a2b5-0c93-4f09-9015-6bd2dd7f582f,A,,Image,Geometry,3176.4,5212.7,38144.6,2887.4,0.6948,82.906,99.3052,11850.0625,138,29,109,0,
Image_08.vsi - 20x_05,e32fc43a-dd6d-4375-b8d8-b41a030ffe7b,ARC,,Image,Geometry,3150.8,5735.5,336628.3,3275.4,1.7355,520.7762,98.2645,29486.4336,732,157,575,0,
Image_08.vsi - 20x_05,3c9fd6f2-0cf5-42c2-b34e-327aaa231e52,VMH,,Image,Geometry,3192.6,5309.5,581067.5,4130,0.8244,600.6194,99.1756,72253.7734,1441,217,1224,0,
Image_08.vsi - 20x_05,8d502de0-722f-49cc-bd7e-13415ba4a5d3,PH,,Image,Geometry,3155.7,4384.6,643778.9,4379.2,1.4372,1040.9188,98.5628,71385,1661,298,1363,0,
Image_08.vsi - 20x_05,d8f0f43e-ad9b-4fca-89ab-cbdf087bccce,DMH_FOS,,Image,Points,3149.8,4904.2,,,0,0,100,0.2112,0,0,0,,8
Image_08.vsi - 20x_05,8c933045-65af-459a-a8b7-dd423cc77272,VMH_FOS,,Image,Points,2953.9,5274.7,,,20,0.1056,80,0.4225,0,0,0,,7
Image_08.vsi - 20x_05,a0f77dbe-c9a1-4dd5-94e0-fc612e5d2100,ARC_FOS,,Image,Points,3082.6,5736,,,0,0,100,0.1056,0,0,0,,8
Image_08.vsi - 20x_05,ce971614-bd3d-4614-8183-da9cec51b5c8,PH_FOS,,Image,Points,3128.2,4311.1,,,,0,,0,0,0,0,,11
Image_08.vsi - 20x_05,37e10ebf-c680-47d6-abf8-0c269ddb4854,DMH,,Image,Geometry,3233.5,4897.4,480200.1,5088.1,1.5632,950.7256,98.4368,59868.3594,1384,263,1121,0,
Image_09.vsi - 20x_01,490cc721-4694-4c4a-ac69-904b2835c54a,A,,Image,Polygon,3280.6,7118.8,30172.7,1839.8,6.407,560.0642,93.593,8181.394,215,110,105,0,
Image_09.vsi - 20x_01,74f39180-b8c6-40fb-93b5-5eebc1802c81,ARC,,Image,Polygon,3100.8,7909.4,22091.2,1540.7,2.276,131.2766,97.724,5636.5503,145,52,93,0,
Image_09.vsi - 20x_01,daf9a610-dc5f-4dce-aba1-65c90cb95c25,PH,,Image,Polygon,3034.8,6427,205377.1,1779.5,1.191,343.875,98.809,28529.7949,617,67,550,0,
Image_09.vsi - 20x_01,b691decf-c81e-4b2c-9cc3-551e5e00a4a0,DMH,,Image,Polygon,3034.5,6990.7,211135.3,1994.7,4.1034,934.1444,95.8966,21830.9922,687,219,468,0,
Image_09.vsi - 20x_01,7dc7f45f-3f70-4153-ba12-055a76da9c9e,PAG,,Image,Polygon,3456.5,2389.5,242232.4,1785.5,10.8597,2079.5142,89.1403,17069.4434,639,177,462,0,
Image_09.vsi - 20x_01,18334719-6517-49e6-9974-788a17c5e28e,PH_FOS,,Image,Points,3037.3,6542.4,,,0,0,100,0.5281,0,0,0,,21
Image_09.vsi - 20x_01,f6c1f821-94ef-41d8-b372-4444b76597bc,DMH_FOS,,Image,Points,3086.1,7013.6,,,4.7619,0.1056,95.2381,2.1123,0,0,0,,61
Image_09.vsi - 20x_01,c098b2a2-42be-4059-b141-95508940ce2a,ARC_FOS,,Image,Points,2937.8,7807.1,,,6.9767,0.3168,93.0233,4.2245,0,0,0,,102
Image_09.vsi - 20x_01,2bebf67d-162f-4b18-8c4e-7a60f55e6b4e,ATAN_FOS,,Image,Points,3293.4,6953.4,,,13.8889,0.5281,86.1111,3.274,0,0,0,,55
Image_09.vsi - 20x_01,e845b2ad-7d6b-4879-8dee-d0dca0e991f8,PAG_FOS,,Image,Points,3428.1,2362.2,,,66.6667,0.6337,33.3333,0.3168,0,0,0,,47
Image_09.vsi - 20x_01,3adc9fa0-b473-4904-b801-34a41207566a,ARC,,Image,Polygon,2905.5,7768.8,142190.9,1535.8,8.6141,1257.6361,91.3859,13342.1592,546,234,312,0,
Image_09.vsi - 20x_01,9d01017d-8225-47ac-954f-a5c99892ecb2,VMH,,Image,Polygon,2898.4,7369.1,151354.2,1526.1,1.288,199.3968,98.712,15281.9473,394,80,314,0,
Image_09.vsi - 20x_03,f46ce932-d872-4b2a-87d3-e49abcc98cfa,A,,Image,Polygon,2521.4,7312.3,23275.5,1503.4,11.3779,728.7277,88.6221,5676.0493,208,104,104,0,
Image_09.vsi - 20x_03,08b280ca-177c-44ff-9cd6-bb43aca4ce84,B,,Image,Polygon,2206.9,8717.8,10233.7,694.22,5.1483,132.0159,94.8517,2432.2607,69,30,39,0,
Image_09.vsi - 20x_03,5bfecd09-6df9-4e4a-a323-478c484ea795,ARC,,Image,Polygon,2173,8500,115288.3,1417.1,4.3338,649.7294,95.6662,14342.5225,438,160,278,0,
Image_09.vsi - 20x_03,f5387311-d131-48f8-a780-c7dd3f165400,VMH,,Image,Polygon,2014.6,8001,238385.8,1835,1.1199,283.9926,98.8801,25075.4141,584,101,483,0,
Image_09.vsi - 20x_03,5d0e9db8-f12b-4238-8b7f-fc3802c29431,DMH,,Image,Polygon,2229.3,7525.4,194599.4,1671.3,5.7031,1681.0375,94.2969,27795.0469,707,128,579,0,
Image_09.vsi - 20x_03,28b02c4d-01e7-485f-be79-d9739e0d0466,PH,,Image,Polygon,2216.4,6826.3,230148.9,1814.7,1.7229,449.9101,98.2771,25663.043,604,92,512,0,
Image_09.vsi - 20x_03,1ab250f7-5a92-41e7-b65b-a092e8fa544e,DMH_FOS,,Image,Points,2316.5,7623.8,,,20.9677,1.373,79.0323,5.175,0,0,0,,143
Image_09.vsi - 20x_03,39a869be-5b93-44cb-9e8c-7f1b7b3eed12,VMH_FOS,,Image,Points,2175.2,8004.2,,,4.5455,0.1056,95.4545,2.2179,0,0,0,,66
Image_09.vsi - 20x_03,1afb397a-e734-4bbd-8db8-799f07432f33,ARC_FOS,,Image,Points,2167.6,8455,,,5,0.3168,95,6.0199,0,0,0,,136
Image_09.vsi - 20x_03,57440a09-171e-47a9-8942-f05de1306413,ATAN_FOS,,Image,Points,2520.1,7347.1,,,20,0.8449,80,3.3796,0,0,0,,54
Image_09.vsi - 20x_03,ddb9fb23-22d4-4139-987f-1922ef9bbd78,PAG_FOS,,Image,Points,2388.9,3124.3,,,60.6061,2.1123,39.3939,1.373,0,0,0,,93
Image_09.vsi - 20x_03,d0fa03da-2c92-40a4-a71c-c96eec386c00,PAG,,Image,Geometry,2399.1,3120.9,313675.7,2427.4,12.9194,3783.5752,87.0806,25502.4062,1018,276,742,0,
Image_09.vsi - 20x_03,6dc7f268-d6dc-439a-b5a4-8156e215868d,PH_FOS,,Image,Points,2227.9,6788.5,,,7.6923,0.1056,92.3077,1.2674,0,0,0,,39
Image_10.vsi - 20x_02,abde8dc9-2c0d-4c4c-a722-5f95b8bb07b6,B,,Image,Polygon,2697,8315.6,31128.2,1909.9,2.0071,172.888,97.9929,8441.0957,182,38,144,0,
Image_10.vsi - 20x_02,ed49cc8b-59b2-4e3f-970c-fd5a9312ab4f,A,,Image,Polygon,2603.6,7688.5,22241.9,1297,3.497,286.2104,96.503,7898.3521,135,64,71,0,
Image_10.vsi - 20x_02,f8b4fa0a-6e7b-45e7-a86a-a4f1b1b78b29,ARC,,Image,Geometry,2727.8,8169.9,168056.8,2443.7,0.7516,185.0335,99.2484,24433.0781,555,59,496,0,
Image_10.vsi - 20x_02,2fb9c5f2-2e73-472a-b9c8-986346a93946,VMH,,Image,Geometry,2768.9,7906.9,336820.5,3382.8,0.8299,301.1018,99.1701,35980.7695,905,100,805,0,
Image_10.vsi - 20x_02,55985fc0-075b-44e0-8ec6-1cd7074fc1c7,DMH,,Image,Geometry,2525.9,7574.4,303332,3190,1.0489,409.3549,98.9511,38616.3359,958,123,835,0,
Image_10.vsi - 20x_02,3063ed54-e44d-4d09-8c9b-f6b978fda5cf,PH,,Image,Geometry,2317.4,7198,301722.7,2985.4,1.5153,560.6979,98.4847,36440.9258,947,124,823,0,
Image_10.vsi - 20x_03,27addb13-b21d-434a-8fb2-4c51c32f5fd0,B,,Image,Polygon,2608.9,8632.8,38191.9,2224.6,1.5362,155.3563,98.4638,9957.377,209,46,163,0,
Image_10.vsi - 20x_03,1d67f8a5-f216-404b-b2c6-90fe46040bf9,A,,Image,Polygon,2620,8036.7,17465.7,1084.4,4.4695,293.0753,95.5305,6264.1011,116,63,53,0,
Image_10.vsi - 20x_03,f0a5864a-02b9-4de0-a335-7d53f0399800,ARC,,Image,Geometry,2631.6,8476.8,242355.3,2727.7,1.0541,329.5117,98.9459,30929.8438,812,114,698,0,
Image_10.vsi - 20x_03,87a3cc2d-b258-4816-8d39-89ddc4b59826,VMH,,Image,Geometry,2731.4,8142.8,393900,3826.2,1.244,537.1462,98.756,42641.0234,1074,152,922,0,
Image_10.vsi - 20x_03,af00de1b-5d56-49e2-89b6-0019af32001f,DMH,,Image,Geometry,2540.6,7757.9,411071.9,3501.8,2.635,1504.9811,97.365,55609,1362,190,1172,0,
Image_10.vsi - 20x_03,07b9dee0-71b7-4617-bf93-8551a6e6819b,PH,,Image,Geometry,2400,7222.2,367630.1,3509,1.3693,626.0721,98.6307,45095.043,1182,153,1029,0,
Image_10.vsi - 20x_03,14773315-0678-4996-91e5-ddeb531fefef,DMH-FOS,,Image,Points,2524.4,7732.7,,,25,0.2112,75,0.6337,0,0,0,,30
Image_10.vsi - 20x_03,80a49a00-e1e5-45e6-8467-7d448088580b,ARC_FOS,,Image,Points,2685.1,8424.8,,,0,0,100,0.3168,0,0,0,,5
Image_10.vsi - 20x_03,d84702ef-4b62-4594-afdc-7cd4a5c20239,VMH_FOS,,Image,Points,2770.8,8017,,,0,0,100,0.1056,0,0,0,,2
Image_10.vsi - 20x_03,2c29a78d-6a20-4d5f-8db1-573eee41b1fd,ATAN_FOS,,Image,Points,2625.6,8049.1,,,25,0.4225,75,1.2674,0,0,0,,26
Image_10.vsi - 20x_03,3ae3620e-87e6-4e5d-b864-89d9f944e919,PH_FOS,,Image,Points,2445.4,7201.5,,,11.1111,0.1056,88.8889,0.8449,0,0,0,,14
Image_10.vsi - 20x_03,899cafb5-3042-4bd8-b7d7-b2281724f563,PAG,,Image,Polygon,1038,3826,246570,1895.7,9.7569,2204.1372,90.2431,20386.3145,842,221,621,0,
Image_10.vsi - 20x_03,8ac56e7b-7bfd-4b20-8c53-0cf5e19ac32d,PAG-FOS,,Image,Points,1026.3,3790.7,,,44.4444,0.4225,55.5556,0.5281,0,0,0,,35
Image_10.vsi - 20x_05,5ff7aca3-8edb-4e2c-828d-a370668ec954,B,,Image,Geometry,2961.5,8824.6,31999.4,1564.4,2.5957,217.7734,97.4043,8171.8887,196,53,143,0,
Image_10.vsi - 20x_05,a2199b64-6f9f-42f9-b8cd-c91c605fcff4,A,,Image,Polygon,2691.7,8345.9,25210.2,1428.9,3.9557,354.6475,96.0443,8610.8154,174,73,101,0,
Image_10.vsi - 20x_05,73032423-e9a9-4b25-8765-c3cb44a106f9,ARC,,Image,Geometry,2921.1,8722.3,232993.2,2741.8,0.985,337.327,99.015,33908.0156,890,117,773,0,
Image_10.vsi - 20x_05,281c9197-67cf-42a8-8440-23ccd8d8b0b1,VMH,,Image,Geometry,2755.2,8475.5,411806.3,3844.6,1.1876,583.827,98.8124,48575.6133,1237,136,1101,0,
Image_10.vsi - 20x_05,3684b1f9-8e6f-4f9b-b049-5e03c5d69aa2,DMH,,Image,Geometry,2555.5,8112.3,363746.3,3350.1,2.7598,1281.0822,97.2402,45138.5547,1300,203,1097,0,
Image_10.vsi - 20x_05,a38bc8a8-51c6-4727-a6e5-b3cd9b60fed2,PH,,Image,Geometry,2461.9,7562.7,434151,3624.7,2.316,1041.2357,97.684,43917.25,1262,204,1058,0,
Image_10.vsi - 20x_05,782d0c3c-e38b-4b19-ad67-7469b44fb870,DMH_FOS,,Image,Points,2650.2,8217,,,54.5455,1.2674,45.4545,1.0561,0,0,0,,38
Image_10.vsi - 20x_05,acc51abb-c26b-41a1-87ee-af22c1dd9916,VMH FOS,,Image,Points,2465,8493.9,,,0,0,100,0.2112,0,0,0,,5
Image_10.vsi - 20x_05,107cba52-568a-46c2-8eb3-806d05c77bc5,ARC_FOS,,Image,Points,3234.9,8605.6,,,100,0.1056,0,0,0,0,0,,1
Image_10.vsi - 20x_05,115a3b2b-1711-4d37-8216-29273f039952,PH_FOS,,Image,Points,2376.6,7551.8,,,100,0.3168,0,0,0,0,0,,15
Image_10.vsi - 20x_05,85a14b17-04a6-4c35-8943-a35b7cc59d81,ATAN_FOS,,Image,Points,2700.6,8367.3,,,0,0,100,1.373,0,0,0,,18
Image_10.vsi - 20x_05,aa5b5e57-11cb-434d-a02f-9ade079683ca,PAG,,Image,Geometry,824.42,4666.3,376048,2957.1,11.5404,4381.1318,88.4596,33582.3047,1387,425,962,0,
Image_10.vsi - 20x_05,ce5f17c8-e1e7-4a33-81f1-56ab281a7de7,PAG_FOS,,Image,Points,779.52,4646.6,,,68.4211,1.373,31.5789,0.6337,0,0,0,,50
Image_11.vsi - 20x_04,f6a42ec4-44ff-4f0f-886a-bb3bfe811eb0,B,,Image,Geometry,2600,7781.2,42165.5,1836.4,1.3352,145.4287,98.6648,10746.5156,275,52,223,0,
Image_11.vsi - 20x_04,6ff99d8e-7a5b-465d-a293-cd3be7dd99e1,A,,Image,Polygon,2527,7140,34819.8,1616.4,2.3965,288.8508,97.6035,11763.9883,203,78,125,0,
Image_11.vsi - 20x_04,9a403335-f7c6-438c-aea3-952084e79cbe,ARC,,Image,Geometry,2605.6,7744.7,215300.8,2756.5,1.0815,263.9261,98.9185,24140.8477,706,109,597,0,
Image_11.vsi - 20x_04,7a2488fe-d217-438b-b658-5bc4ab26f6ea,VMH,,Image,Geometry,2586.8,7540.3,323464.4,3320.5,0.9803,254.7379,99.0197,25730.6348,752,91,661,0,
Image_11.vsi - 20x_04,9bc19103-3983-4188-a10a-5be5eac03ade,DMH,,Image,Geometry,2523.1,7179.4,383742.3,3333.2,1.5871,758.088,98.4129,47007.6875,1165,141,1024,0,
Image_11.vsi - 20x_04,a3b1fa62-6363-4c31-a74e-1678d9468ad7,PH,,Image,Geometry,2488.2,6595,331821.1,3252.8,2.0522,615.7221,97.9478,29387.1582,750,86,664,0,
Image_11.vsi - 20x_04,bfd6f604-97f1-4b75-9b55-3ddc9d061865,DMH_FOS,,Image,Points,2458.6,7204,,,26.6667,0.4225,73.3333,1.1617,0,0,0,,32
Image_11.vsi - 20x_04,8b3d9776-a101-4c44-8daa-1622ccf57d26,VMH_FOS,,Image,Points,2584.3,7519.1,,,,0,,0,0,0,0,,2
Image_11.vsi - 20x_04,dabc7d17-a2ce-43d6-830f-d42b6bceed86,ARC_FOS,,Image,Points,2738.5,7740.8,,,0,0,100,0.3168,0,0,0,,6
Image_11.vsi - 20x_04,a38a9690-a811-4e83-870e-bd739b8f7b43,PH_FOS,,Image,Points,2481.3,6570.3,,,0,0,100,0.5281,0,0,0,,23
Image_11.vsi - 20x_04,ee72d3d7-da9e-475a-ba9e-57c9d69b0e36,PAG,,Image,Geometry,2383.5,2780,718844,4657.8,1.9397,1211.8002,98.0603,61262.0234,1748,309,1439,0,
Image_11.vsi - 20x_04,e2008104-50fe-4f74-b137-f25a41fab331,PAG_FOS,,Image,Points,2126.4,2687.8,,,50,0.1056,50,0.1056,0,0,0,,4
Image_11.vsi - 20x_05,b7dd3087-de2c-459b-b384-76da86e57225,B,,Image,Geometry,2499.7,8179.3,35586.7,2144.3,2.2255,220.5193,97.7745,9688.3818,246,51,195,0,
Image_11.vsi - 20x_05,a18d7c3d-c8a0-4a1d-b3de-fde681079d90,A,,Image,Polygon,2427.2,7617.6,28160.2,1246.7,1.5278,130.0092,98.4722,8379.6289,164,47,117,0,
Image_11.vsi - 20x_05,84c58734-73fa-4d48-ac92-2de37967296d,VMH,,Image,Geometry,2500.9,7803.8,382602.6,3494.5,1.1454,478.1087,98.8546,41263.2031,1043,130,913,0,
Image_11.vsi - 20x_05,b5d22793-98e0-456e-9231-107ca2f339d0,ARC,,Image,Geometry,2510,8136.8,228315.1,2901.9,1.0884,302.3692,98.9116,27478.8418,737,90,647,0,
Image_11.vsi - 20x_05,6dd547c9-83fb-459b-86ce-f5c380c332ec,DMH,,Image,Geometry,2474.4,7425.2,393165.5,3535.5,1.1269,479.7985,98.8731,42097.6484,1189,123,1066,0,
Image_11.vsi - 20x_05,49c92d09-ce76-4941-806f-cca813f02e54,PH,,Image,Geometry,2344,6897,406431.3,3560.3,2.6004,904.7841,97.3996,33889.5352,971,132,839,0,
Image_11.vsi - 20x_05,99961f4f-5ad9-4a37-beda-98871dc224c7,PH_FOS,,Image,Points,2279.1,6882.4,,,37.5,0.3168,62.5,0.5281,0,0,0,,25
Image_11.vsi - 20x_05,57fd0d42-dc3c-4a53-b4d5-66e1c9631823,DMH_FOS,,Image,Points,2381.4,7477.3,,,0,0,100,0.2112,0,0,0,,13
Image_11.vsi - 20x_05,d760dc21-fcb4-43e3-bb3a-4efd484dd6ff,VMH_FOS,,Image,Points,2527.8,7767.2,,,50,0.3168,50,0.3168,0,0,0,,8
Image_11.vsi - 20x_05,458f84f4-1e8d-40aa-9d0b-9fb361a67492,ARC_FOS,,Image,Points,2416.9,8136.2,,,0,0,100,0.1056,0,0,0,,4
Image_11.vsi - 20x_05,56488cfd-1d2d-4a89-8049-83d0f8b79c74,PAG,,Image,Geometry,2227.9,3294.7,442734.3,3844.9,2.3307,800.9668,97.6693,33564.5625,1024,177,847,0,
Image_11.vsi - 20x_05,8417d003-03ff-4995-a075-0ac577e89c07,PAG_FOS,,Image,Points,2181.8,3198.7,,,0,0,100,0.1056,0,0,0,,9
Image_11.vsi - 20x_06,d562869c-48b9-486a-bc0a-70979172dd06,B,,Image,Polygon,3428.9,7394.7,52666.6,2354.3,1.4252,171.7263,98.5748,11877.8389,331,68,263,0,
Image_11.vsi - 20x_06,8bf21e02-488d-43c0-86dc-e66570dfd74d,A,,Image,Polygon,3337.8,6678.1,38875.4,1533.4,2.3254,234.4602,97.6746,9848.2793,299,59,240,0,
