"","Name","Image","group","num_detections_mean","num1_mean","num2_mean","num3_mean","num_neg_mean","tot_num_pos_mean","num23_mean","fraq_pos_mean","area_mean","ID","numFOSmm2"
"185","ATAN","Image_31.vsi","IBE1",121,18,12.3333333333333,1,89.6666666666667,31.3333333333333,13.3333333333333,26.3733333333333,17764.8333333333,NA,750.546491664243
"186","ATAN","Image_32.vsi","ENT",147.5,1,0,0,146.5,1,0,0.7465,20594.35,NA,0
"187","ATAN","Image_33.vsi","IBE1",160.666666666667,1.33333333333333,1,0,158.333333333333,2.33333333333333,1,1.44933333333333,23290.1333333333,NA,42.9366369735968
"188","ATAN","Image_34.vsi","ENT",233,0,0,0,233,0,0,0,39984.5,NA,0
"189","BTAN","Image_02.vsi","IBE1",212,1,0,0,211,1,0,0.4717,34101.4,NA,0
"190","BTAN","Image_27.vsi","A2",208,19,0,1,188,20,1,9.615,32459,NA,30.8080963677254
"191","DMH","Image_01.vsi","T40",479,21,26.25,23.5,408.25,70.75,49.75,14.8275,204280.225,NA,243.538012551141
"192","DMH","Image_02.vsi","IBE1",515.5,10,9.5,5,491,24.5,14.5,4.7245,206921.5,NA,70.0748834703015
"193","DMH","Image_04.vsi","ENT",563.6,18.2,34,21,490.4,73.2,55,13.252,203458.72,NA,270.325105751181
"194","DMH","Image_06.vsi","IBE2",569.666666666667,6.33333333333333,0.666666666666667,0,562.666666666667,7,0.666666666666667,1.258,203872.066666667,NA,3.27002456769458
"195","DMH","Image_07.vsi","IBE2",534.666666666667,3,1.33333333333333,0,530.333333333333,4.33333333333333,1.33333333333333,0.7897,205076,NA,6.5016546711138
"196","DMH","Image_11.vsi","ENT",495.5,6.5,44.25,0,444.75,50.75,44.25,10.28575,201278.475,NA,219.844670424893
"197","DMH","Image_12.vsi","T40",521.5,16.25,30.5,0.75,474,47.5,31.25,9.55475,201094.35,NA,155.399691736739
"198","DMH","Image_13.vsi","A1",541.333333333333,5.33333333333333,8.33333333333333,2.33333333333333,525.333333333333,16,10.6666666666667,2.94433333333333,207625.233333333,NA,51.3746161553581
"199","DMH","Image_14.vsi","IBE2",543,3,0,0,540,3,0,0.5525,207250.3,NA,0
"200","DMH","Image_15.vsi","IBE1",503,3.33333333333333,4,0,495.666666666667,7.33333333333333,4,1.5126,204062.6,NA,19.6018280664855
"201","DMH","Image_17.vsi","ENT",452.333333333333,3.33333333333333,49.6666666666667,0.333333333333333,399,53.3333333333333,50,12.0423333333333,205071.066666667,NA,243.817915480357
"202","DMH","Image_18.vsi","A2",444.5,12,26.25,1.75,404.5,40,28,9.08875,208688.925,NA,134.170991584724
"203","DMH","Image_19.vsi","A1",411.333333333333,18.6666666666667,27,3.66666666666667,362,49.3333333333333,30.6666666666667,11.984,203849.233333333,NA,150.437978918079
"204","DMH","Image_20.vsi","A1",522,11.6666666666667,21.3333333333333,3,486,36,24.3333333333333,6.864,202598.033333333,NA,120.106463685646
"205","DMH","Image_21.vsi","ENT",494.666666666667,8,67.6666666666667,0.333333333333333,418.666666666667,76,68,15.38,201491.766666667,NA,337.482772248924
"206","DMH","Image_22.vsi","IBE1",697,24.3333333333333,26.6666666666667,8.66666666666667,637.333333333333,59.6666666666667,35.3333333333333,7.67133333333333,216566.033333333,NA,163.152701231541
"207","DMH","Image_23.vsi","IBE1",548.333333333333,19.6666666666667,5.33333333333333,2.33333333333333,521,27.3333333333333,7.66666666666667,4.68866666666667,204058.366666667,NA,37.5709498801895
"208","DMH","Image_24.vsi","T40",515,15.6666666666667,31.6666666666667,0,467.666666666667,47.3333333333333,31.6666666666667,9.65766666666667,204966.8,NA,154.49656562266
"209","DMH","Image_25.vsi","A2",303,8.33333333333333,14.6666666666667,6,274,29,20.6666666666667,9.61833333333333,203992.7,NA,101.310814880467
"210","DMH","Image_26.vsi","A1",483.666666666667,14.3333333333333,9.33333333333333,0.666666666666667,459.333333333333,24.3333333333333,10,5.16933333333333,202152.166666667,NA,49.4676864705053
"211","DMH","Image_27.vsi","A2",507.25,35.25,23,10.75,438.25,69,33.75,13.79325,202348,NA,166.791863522249
"212","DMH","Image_28.vsi","T40",479,52.3333333333333,18,3.33333333333333,405.333333333333,73.6666666666667,21.3333333333333,14.5003333333333,201154.5,NA,106.05446725444
"213","DMH","Image_29.vsi","A1",499,6,8.66666666666667,0,484.333333333333,14.6666666666667,8.66666666666667,2.945,203626.833333333,NA,42.5615157137935
"214","DMH","Image_30.vsi","A1",433.666666666667,13,16,3.33333333333333,401.333333333333,32.3333333333333,19.3333333333333,7.649,206326.233333333,NA,93.7027396903965
"215","DMH","Image_31.vsi","IBE1",583,17,14,4,548,35,18,5.83666666666667,206247.5,NA,87.2737851367895
"216","DMH","Image_32.vsi","ENT",532,29.3333333333333,17,2.66666666666667,483,49,19.6666666666667,9.31733333333333,207851.7,NA,94.618743395732
"217","DMH","Image_33.vsi","IBE1",407,2.66666666666667,0.333333333333333,0.333333333333333,403.666666666667,3.33333333333333,0.666666666666667,0.808533333333333,206727.733333333,NA,3.22485355939987
"218","DMH","Image_34.vsi","ENT",496,2.5,10,0,483.5,12.5,10,2.4005,205172.55,NA,48.7394634418688
"219","ME","Image_01.vsi","T40",100.5,2,1,0,97.5,3,1,2.902,32162.7,NA,31.0919170343286
"220","ME","Image_02.vsi","IBE1",109,0,3,0,106,3,3,2.752,48755.4,NA,61.5316457253966
"221","PT","Image_01.vsi","T40",79,24.5,0,0,54.5,24.5,0,30.795,10023.95,NA,0
"222","PT","Image_02.vsi","IBE1",290,15,7,0,268,22,7,7.3605,46927.05,NA,149.167697522005
"223","PT","Image_04.vsi","ENT",172.333333333333,0,0,0,172.333333333333,0,0,0,24933.8333333333,NA,0
"224","PT","Image_06.vsi","IBE2",146.666666666667,0.333333333333333,0,0,146.333333333333,0.333333333333333,0,0.254466666666667,17822,NA,0
"225","PT","Image_07.vsi","IBE2",154.666666666667,7.66666666666667,0,0,147,7.66666666666667,0,4.63333333333333,26073,NA,0
"226","PT","Image_11.vsi","ENT",137.333333333333,2,0,0,135.333333333333,2,0,1.70013333333333,21804.6,NA,0
"227","PT","Image_12.vsi","T40",151.333333333333,42.6666666666667,0,0,108.666666666667,42.6666666666667,0,31.6193333333333,24921.2,NA,0
"228","PT","Image_13.vsi","A1",204.333333333333,25.3333333333333,0.333333333333333,0,178.666666666667,25.6666666666667,0.333333333333333,12.775,32125.6666666667,NA,10.3759195658715
"229","PT","Image_14.vsi","IBE2",159,0,0,0,159,0,0,0,29427.1,NA,0
"230","PT","Image_15.vsi","IBE1",238.333333333333,0.333333333333333,1.66666666666667,0,236.333333333333,2,1.66666666666667,0.995,40605.3,NA,41.0455449575958
"231","PT","Image_17.vsi","ENT",137,0,0,0,137,0,0,0,22770.2,NA,0
"232","PT","Image_18.vsi","A2",241.333333333333,3.33333333333333,2.66666666666667,0,235.333333333333,6,2.66666666666667,2.28,39632.9333333333,NA,67.2841105208799
"233","PT","Image_19.vsi","A1",317.333333333333,0.333333333333333,0.333333333333333,0.333333333333333,316.333333333333,1,0.666666666666667,0.3338,51688.8,NA,12.8977005979374
"234","PT","Image_20.vsi","A1",123,14.5,6.25,0.25,102,21,6.5,16.9045,18380.4,NA,353.637570455485
"235","PT","Image_21.vsi","ENT",201,0.666666666666667,0,0,200.333333333333,0.666666666666667,0,0.333333333333333,32477.2,NA,0
"236","PT","Image_22.vsi","IBE1",293.333333333333,28.3333333333333,15,0.333333333333333,249.666666666667,43.6666666666667,15.3333333333333,14.64,42076.9333333333,NA,364.411855109846
"237","PT","Image_23.vsi","IBE1",41.5,0.5,0.5,0,40.5,1,0.5,1.4705,5472.15,NA,91.3717642973968
"238","PT","Image_24.vsi","T40",95.3333333333333,0.333333333333333,0,0,95,0.333333333333333,0,0.266666666666667,14824.1333333333,NA,0
"239","PT","Image_25.vsi","A2",114,0,0,0,114,0,0,0,20866.2666666667,NA,0
"240","PT","Image_26.vsi","A1",186.333333333333,0,0,0,186.333333333333,0,0,0,30246.8333333333,NA,0
"241","PT","Image_27.vsi","A2",106,26,0.333333333333333,0,79.6666666666667,26.3333333333333,0.333333333333333,34.927,16831.8666666667,NA,19.8037056694049
"242","PT","Image_28.vsi","T40",93,13,7.5,0,72.5,20.5,7.5,22.945,9063.35,NA,827.50859229755
"243","PT","Image_29.vsi","A1",148.5,0.5,0,0,148,0.5,0,0.33115,19442.85,NA,0
"244","PT","Image_30.vsi","A1",84.6666666666667,4.66666666666667,0,0,80,4.66666666666667,0,7.65,12871.6,NA,0
"245","PT","Image_31.vsi","IBE1",144.333333333333,2,0.666666666666667,0,141.666666666667,2.66666666666667,0.666666666666667,1.7511,21093.9666666667,NA,31.6046136414994
"246","PT","Image_32.vsi","ENT",208.5,29,0,0,179.5,29,0,13.92,27928.1,NA,0
"247","PT","Image_33.vsi","IBE1",148.666666666667,1,0.333333333333333,0,147.333333333333,1.33333333333333,0.333333333333333,0.782066666666667,24336.0666666667,NA,13.6970915595782
"248","PT","Image_34.vsi","ENT",171,18,0,0,153,18,0,12.16,25586.45,NA,0
"249","PathAnnotationObject","Image_19.vsi","A1",24,3,6,1,14,10,7,41.67,10619.1,NA,659.189573504346
"250","VMH","Image_01.vsi","T40",538.5,2.5,1.25,1,533.75,4.75,2.25,0.88875,306124.025,NA,7.34996215994481
"251","VMH","Image_02.vsi","IBE1",534.5,2,3,0,529.5,5,3,0.9047,273914.8,NA,10.9523107185154
"252","VMH","Image_04.vsi","ENT",586.2,0.8,0.8,0,584.6,1.6,0.8,0.2823,303658.24,NA,2.63454072578436
"253","VMH","Image_06.vsi","IBE2",607.333333333333,2,2.33333333333333,0.333333333333333,602.666666666667,4.66666666666667,2.66666666666667,0.768333333333333,302606.333333333,NA,8.81232932996556
"254","VMH","Image_07.vsi","IBE2",544,2.33333333333333,1.66666666666667,0,540,4,1.66666666666667,0.7316,304279.7,NA,5.4774165567623
"255","VMH","Image_11.vsi","ENT",541.333333333333,3,3.66666666666667,0,534.666666666667,6.66666666666667,3.66666666666667,1.244,305375.433333333,NA,12.0070780633631
"256","VMH","Image_12.vsi","T40",623.333333333333,3,3,0,617.333333333333,6,3,0.969333333333333,306184.066666667,NA,9.79802780941573
"257","VMH","Image_13.vsi","A1",536.666666666667,1.33333333333333,2,0.666666666666667,532.666666666667,4,2.66666666666667,0.741166666666667,302386.3,NA,8.8187416780015
"258","VMH","Image_14.vsi","IBE2",473,0,0,0,473,0,0,0,304939.5,NA,0
"259","VMH","Image_15.vsi","IBE1",586.333333333333,2,2,0,582.333333333333,4,2,0.6546,306296.6,NA,6.52961867679889
"260","VMH","Image_17.vsi","ENT",590.666666666667,0.666666666666667,1.66666666666667,0,588.333333333333,2.33333333333333,1.66666666666667,0.388766666666667,302659.866666667,NA,5.50673164903705
"261","VMH","Image_18.vsi","A2",429,2,2.33333333333333,0,424.666666666667,4.33333333333333,2.33333333333333,1.24433333333333,270050.966666667,NA,8.64034431031476
"262","VMH","Image_19.vsi","A1",595.333333333333,1,0.666666666666667,0.333333333333333,593.333333333333,2,1,0.3557,305516.766666667,NA,3.27314278332569
"263","VMH","Image_20.vsi","A1",517.666666666667,1.66666666666667,1.66666666666667,0,514.333333333333,3.33333333333333,1.66666666666667,0.690633333333333,305608.233333333,NA,5.45360525299984
"264","VMH","Image_21.vsi","ENT",688,13.6666666666667,1.66666666666667,0.333333333333333,672.333333333333,15.6666666666667,2,2.28866666666667,304876.8,NA,6.56002686987006
"265","VMH","Image_22.vsi","IBE1",596.333333333333,4.33333333333333,1.33333333333333,1,589.666666666667,6.66666666666667,2.33333333333333,1.1173,304150.533333333,NA,7.67163978889401
"266","VMH","Image_23.vsi","IBE1",569.666666666667,0.666666666666667,0.333333333333333,0,568.666666666667,1,0.333333333333333,0.1657,306627.566666667,NA,1.08709512636774
"267","VMH","Image_24.vsi","T40",669,24.6666666666667,2.33333333333333,0.666666666666667,641.333333333333,27.6666666666667,3,4.00766666666667,292384.233333333,NA,10.2604711813576
"268","VMH","Image_25.vsi","A2",531.666666666667,0,0,0,531.666666666667,0,0,0,306226.1,NA,0
"269","VMH","Image_26.vsi","A1",536,26.3333333333333,1,0,508.666666666667,27.3333333333333,1,4.85033333333333,300852.633333333,NA,3.32388647864032
"270","VMH","Image_27.vsi","A2",695.75,47.75,0.75,0.25,647,48.75,1,6.691,300021.1,NA,3.33309890537699
"271","VMH","Image_28.vsi","T40",696,74.6666666666667,2.33333333333333,1.33333333333333,617.666666666667,78.3333333333333,3.66666666666667,9.593,304394.166666667,NA,12.0457849334607
"272","VMH","Image_29.vsi","A1",504,4,2.66666666666667,0.666666666666667,496.666666666667,7.33333333333333,3.33333333333333,1.296,282473.133333333,NA,11.8005322984109
"273","VMH","Image_30.vsi","A1",574.333333333333,3,1.66666666666667,0,569.666666666667,4.66666666666667,1.66666666666667,0.8302,308288.333333333,NA,5.40619441756364
"274","VMH","Image_31.vsi","IBE1",582,5,1,0.666666666666667,575.333333333333,6.66666666666667,1.66666666666667,1.04133333333333,297626.6,NA,5.59985789800598
"275","VMH","Image_32.vsi","ENT",587,41,3.33333333333333,0,542.666666666667,44.3333333333333,3.33333333333333,7.57466666666667,308333.933333333,NA,10.8107897735983
"276","VMH","Image_33.vsi","IBE1",535.666666666667,0.666666666666667,0,0,535,0.666666666666667,0,0.1277,296642.266666667,NA,0
"277","VMH","Image_34.vsi","ENT",595,4,0,0,591,4,0,0.6653,305653.3,NA,0
"278","CP",NA,"T40",606,126.5,38,0,441.5,164.5,38,30.097,146279.925,"H028",259.775905682205
"279","CP",NA,"T40",1140,322.857142857143,97.6428571428571,0,719.5,420.5,97.6428571428571,32.636,299039.178571429,"H038",326.521954779695
"280","CP",NA,"T40",759.7,356.1,160.8,0.6,242.2,517.5,161.4,57.592,143041.27,"H069",1128.34568652809
"281","CP",NA,"T40",1113.2,515.8,158.6,0,438.8,674.4,158.6,62.17,223838.42,"H074",708.546816940541
"282","CP",NA,"IBE2",501,9.66666666666667,0,0,491.333333333333,9.66666666666667,0,1.40316666666667,107332.833333333,"H211",0
"283","CP",NA,"A1",1903.66666666667,1181,90,0,632.666666666667,1271,90,65.1333333333333,404810.2,"H216",222.326413711907
"284","CP",NA,"ENT",865.666666666667,508.333333333333,35,0,322.333333333333,543.333333333333,35,64.0433333333333,198978.933333333,"H241",175.898018014637
"285","CP",NA,"ENT",877.166666666667,19.1666666666667,0,0,858,19.1666666666667,0,1.50088333333333,210573.75,"H243",0
"286","CP",NA,"IBE1",688.666666666667,223.5,6.33333333333333,0,458.833333333333,229.833333333333,6.33333333333333,33.5233333333333,156591.4,"H245",40.4449627076157
"287","CP",NA,"A2",622.222222222222,284.777777777778,103,0.222222222222222,234.222222222222,388,103.222222222222,50.0666666666667,112035.511111111,"H250",921.334862478127
"288","CP",NA,"A1",932,471.8,141,0,319.2,612.8,141,65.414,177643.86,"H263",793.722901540194
"289","CP",NA,"IBE1",1592,865,106,0,621,971,106,65.04,367806.1,"H264",288.195329006235
"290","CP",NA,"IBE1",861,182.666666666667,11.6666666666667,0,666.666666666667,194.333333333333,11.6666666666667,17.6526666666667,194391.833333333,"H268",60.016238679437
"291","CP",NA,"A1",674.666666666667,351.333333333333,97.3333333333333,0,226,448.666666666667,97.3333333333333,70.4233333333333,126642.966666667,"H273",768.564855161058
"292","CP",NA,"IBE2",779.333333333333,445,1.66666666666667,0,332.666666666667,446.666666666667,1.66666666666667,61.5233333333333,150919.833333333,"H274",11.0433905859513
"293","CP",NA,"IBE2",810.666666666667,2.22222222222222,0,0,808.444444444444,2.22222222222222,0,0.305455555555556,340739.633333333,"H275",0
"294","CP",NA,"A1",939.5,383,321,0,235.5,704,321,58.8325,186537.05,"H276",1720.83776386514
"295","CP",NA,"IBE1",881.25,98,0,0,783.25,98,0,11.69175,216710.675,"H278",0
"296","CP",NA,"A1",700.25,278.5,281.25,0,140.5,559.75,281.25,66.5225,156249.6,"H298",1800.0046080118
"297","CP",NA,"IBE2",618.333333333333,62.6666666666667,0.666666666666667,0,555,63.3333333333333,0.666666666666667,13.7306666666667,221208.2,"H301",3.01375205198843
"298","CP",NA,"ENT",677,2,0,0,675,2,0,0.2954,187497.4,"H307",0
"299","CP",NA,"SHT40",470.666666666667,197.333333333333,145,0,128.333333333333,342.333333333333,145,71.7033333333333,102271.1,"SH19",1417.80033655647
"300","CP",NA,"SHT40",766.5,365,133,0,268.5,498,133,65.86,192223.2,"SH6",691.903994939216
