"Date and Time","Time (seconds)","D66 (lx)"
"2021-03-01 18:36:07",0.0,679.2525
"2021-03-01 18:46:07",600.0,567.4221
"2021-03-01 18:56:07",1200.0,567.4221
"2021-03-01 19:06:07",1800.0,710.4974
"2021-03-01 19:16:07",2400.0,679.2525
"2021-03-01 19:26:07",3000.0,649.3816
"2021-03-01 19:36:07",3600.0,4.6138
"2021-03-01 19:46:07",4200.0,4.6138
"2021-03-01 19:56:07",4800.0,4.6138
"2021-03-01 20:06:07",5400.0,4.8261
"2021-03-01 20:16:07",6000.0,4.8261
"2021-03-01 20:26:07",6600.0,4.8261
"2021-03-01 20:36:07",7200.0,4.6138
"2021-03-01 20:46:07",7800.0,4.6138
"2021-03-01 20:56:07",8400.0,4.6138
"2021-03-01 21:06:07",9000.0,4.6138
"2021-03-01 21:16:07",9600.0,4.6138
"2021-03-01 21:26:07",10200.0,4.6138
"2021-03-01 21:36:07",10800.0,4.6138
"2021-03-01 21:46:07",11400.0,4.6138
"2021-03-01 21:56:07",12000.0,4.6138
"2021-03-01 22:06:07",12600.0,4.6138
"2021-03-01 22:16:07",13200.0,4.6138
"2021-03-01 22:26:07",13800.0,4.6138
"2021-03-01 22:36:07",14400.0,4.6138
"2021-03-01 22:46:07",15000.0,4.6138
"2021-03-01 22:56:07",15600.0,4.6138
"2021-03-01 23:06:07",16200.0,4.6138
"2021-03-01 23:16:07",16800.0,4.6138
"2021-03-01 23:26:07",17400.0,4.6138
"2021-03-01 23:36:07",18000.0,4.6138
"2021-03-01 23:46:07",18600.0,4.6138
"2021-03-01 23:56:07",19200.0,4.6138
"2021-03-02 00:06:07",19800.0,4.6138
"2021-03-02 00:16:07",20400.0,4.6138
"2021-03-02 00:26:07",21000.0,4.6138
"2021-03-02 00:36:07",21600.0,4.4109
"2021-03-02 00:46:07",22200.0,4.4109
"2021-03-02 00:56:07",22800.0,4.4109
"2021-03-02 01:06:07",23400.0,4.6138
"2021-03-02 01:16:07",24000.0,4.6138
"2021-03-02 01:26:07",24600.0,4.4109
"2021-03-02 01:36:07",25200.0,4.4109
"2021-03-02 01:46:07",25800.0,4.4109
"2021-03-02 01:56:07",26400.0,4.6138
"2021-03-02 02:06:07",27000.0,4.4109
"2021-03-02 02:16:07",27600.0,4.4109
"2021-03-02 02:26:07",28200.0,4.4109
"2021-03-02 02:36:07",28800.0,4.6138
"2021-03-02 02:46:07",29400.0,4.4109
"2021-03-02 02:56:07",30000.0,4.4109
"2021-03-02 03:06:07",30600.0,4.6138
"2021-03-02 03:16:07",31200.0,4.4109
"2021-03-02 03:26:07",31800.0,4.4109
"2021-03-02 03:36:07",32400.0,4.4109
"2021-03-02 03:46:07",33000.0,4.4109
"2021-03-02 03:56:07",33600.0,4.6138
"2021-03-02 04:06:07",34200.0,4.4109
"2021-03-02 04:16:07",34800.0,4.4109
"2021-03-02 04:26:07",35400.0,4.4109
"2021-03-02 04:36:07",36000.0,4.4109
"2021-03-02 04:46:07",36600.0,4.6138
"2021-03-02 04:56:07",37200.0,4.6138
"2021-03-02 05:06:07",37800.0,4.6138
"2021-03-02 05:16:07",38400.0,5.0481
"2021-03-02 05:26:07",39000.0,5.7772
"2021-03-02 05:36:07",39600.0,6.6117
"2021-03-02 05:46:07",40200.0,8.2788
"2021-03-02 05:56:07",40800.0,12.4094
"2021-03-02 06:06:07",41400.0,19.4564
"2021-03-02 06:16:07",42000.0,27.8813
"2021-03-02 06:26:07",42600.0,16.2531
"2021-03-02 06:36:07",43200.0,38.1972
"2021-03-02 06:46:07",43800.0,41.7921
"2021-03-02 06:56:07",44400.0,57.2549
"2021-03-02 07:06:07",45000.0,65.5249
"2021-03-02 07:16:07",45600.0,89.7687
"2021-03-02 07:26:07",46200.0,117.5743
"2021-03-02 07:36:07",46800.0,147.2207
"2021-03-02 07:46:07",47400.0,710.4974
"2021-03-02 07:56:07",48000.0,649.3816
"2021-03-02 08:06:07",48600.0,593.5229
"2021-03-02 08:16:07",49200.0,593.5229
"2021-03-02 08:26:07",49800.0,679.2525
"2021-03-02 08:36:07",50400.0,777.3650
"2021-03-02 08:46:07",51000.0,743.1795
"2021-03-02 08:56:07",51600.0,777.3650
"2021-03-02 09:06:07",52200.0,1064.9856
"2021-03-02 09:16:07",52800.0,850.5258
"2021-03-02 09:26:07",53400.0,850.5258
"2021-03-02 09:36:07",54000.0,889.6491
"2021-03-02 09:46:07",54600.0,889.6491
"2021-03-02 09:56:07",55200.0,679.2525
"2021-03-02 10:06:07",55800.0,620.8244
"2021-03-02 10:16:07",56400.0,813.1230
"2021-03-02 10:26:07",57000.0,649.3816
"2021-03-02 10:36:07",57600.0,813.1230
"2021-03-02 10:46:07",58200.0,777.3650
"2021-03-02 10:56:07",58800.0,710.4974
"2021-03-02 11:06:07",59400.0,930.5720
"2021-03-02 11:16:07",60000.0,813.1230
"2021-03-02 11:26:07",60600.0,850.5258
"2021-03-02 11:36:07",61200.0,777.3650
"2021-03-02 11:46:07",61800.0,649.3816
"2021-03-02 11:56:07",62400.0,889.6491
"2021-03-02 12:06:07",63000.0,930.5720
"2021-03-02 12:16:07",63600.0,930.5720
"2021-03-02 12:26:07",64200.0,649.3816
"2021-03-02 12:36:07",64800.0,777.3650
"2021-03-02 12:46:07",65400.0,743.1795
"2021-03-02 12:56:07",66000.0,710.4974
"2021-03-02 13:06:07",66600.0,743.1795
"2021-03-02 13:16:07",67200.0,813.1230
"2021-03-02 13:26:07",67800.0,743.1795
"2021-03-02 13:36:07",68400.0,743.1795
"2021-03-02 13:46:07",69000.0,777.3650
"2021-03-02 13:56:07",69600.0,620.8244
"2021-03-02 14:06:07",70200.0,710.4974
"2021-03-02 14:16:07",70800.0,649.3816
"2021-03-02 14:26:07",71400.0,649.3816
"2021-03-02 14:36:07",72000.0,620.8244
"2021-03-02 14:46:07",72600.0,679.2525
"2021-03-02 14:56:07",73200.0,649.3816
"2021-03-02 15:06:07",73800.0,593.5229
"2021-03-02 15:16:07",74400.0,593.5229
"2021-03-02 15:26:07",75000.0,679.2525
"2021-03-02 15:36:07",75600.0,679.2525
"2021-03-02 15:46:07",76200.0,620.8244
"2021-03-02 15:56:07",76800.0,620.8244
"2021-03-02 16:06:07",77400.0,649.3816
"2021-03-02 16:16:07",78000.0,679.2525
"2021-03-02 16:26:07",78600.0,620.8244
"2021-03-02 16:36:07",79200.0,593.5229
"2021-03-02 16:46:07",79800.0,593.5229
"2021-03-02 16:56:07",80400.0,4.8261
"2021-03-02 17:06:07",81000.0,4.8261
"2021-03-02 17:16:07",81600.0,4.8261
"2021-03-02 17:26:07",82200.0,4.8261
"2021-03-02 17:36:07",82800.0,4.6138
"2021-03-02 17:46:07",83400.0,4.8261
"2021-03-02 17:56:07",84000.0,4.8261
"2021-03-02 18:06:07",84600.0,4.8261
"2021-03-02 18:16:07",85200.0,4.6138
"2021-03-02 18:26:07",85800.0,4.6138
"2021-03-02 18:36:07",86400.0,4.8261
"2021-03-02 18:46:07",87000.0,4.6138
"2021-03-02 18:56:07",87600.0,4.6138
"2021-03-02 19:06:07",88200.0,4.6138
"2021-03-02 19:16:07",88800.0,4.6138
"2021-03-02 19:26:07",89400.0,4.6138
"2021-03-02 19:36:07",90000.0,4.6138
"2021-03-02 19:46:07",90600.0,4.6138
"2021-03-02 19:56:07",91200.0,4.6138
"2021-03-02 20:06:07",91800.0,4.6138
"2021-03-02 20:16:07",92400.0,4.6138
"2021-03-02 20:26:07",93000.0,4.6138
"2021-03-02 20:36:07",93600.0,4.6138
"2021-03-02 20:46:07",94200.0,4.6138
"2021-03-02 20:56:07",94800.0,4.6138
"2021-03-02 21:06:07",95400.0,4.4109
"2021-03-02 21:16:07",96000.0,4.6138
"2021-03-02 21:26:07",96600.0,4.6138
"2021-03-02 21:36:07",97200.0,4.6138
"2021-03-02 21:46:07",97800.0,4.6138
"2021-03-02 21:56:07",98400.0,4.6138
"2021-03-02 22:06:07",99000.0,4.6138
"2021-03-02 22:16:07",99600.0,4.4109
"2021-03-02 22:26:07",100200.0,4.6138
"2021-03-02 22:36:07",100800.0,4.6138
"2021-03-02 22:46:07",101400.0,4.6138
"2021-03-02 22:56:07",102000.0,4.6138
"2021-03-02 23:06:07",102600.0,4.6138
"2021-03-02 23:16:07",103200.0,4.4109
"2021-03-02 23:26:07",103800.0,4.4109
"2021-03-02 23:36:07",104400.0,4.4109
"2021-03-02 23:46:07",105000.0,4.4109
"2021-03-02 23:56:07",105600.0,4.4109
"2021-03-03 00:06:07",106200.0,4.4109
"2021-03-03 00:16:07",106800.0,4.6138
"2021-03-03 00:26:07",107400.0,4.6138
"2021-03-03 00:36:07",108000.0,4.6138
"2021-03-03 00:46:07",108600.0,4.6138
"2021-03-03 00:56:07",109200.0,4.6138
"2021-03-03 01:06:07",109800.0,4.4109
"2021-03-03 01:16:07",110400.0,4.4109
"2021-03-03 01:26:07",111000.0,4.6138
"2021-03-03 01:36:07",111600.0,4.4109
"2021-03-03 01:46:07",112200.0,4.4109
"2021-03-03 01:56:07",112800.0,4.4109
"2021-03-03 02:06:07",113400.0,4.4109
"2021-03-03 02:16:07",114000.0,4.4109
"2021-03-03 02:26:07",114600.0,4.4109
"2021-03-03 02:36:07",115200.0,4.4109
"2021-03-03 02:46:07",115800.0,4.4109
"2021-03-03 02:56:07",116400.0,4.4109
"2021-03-03 03:06:07",117000.0,4.4109
"2021-03-03 03:16:07",117600.0,4.4109
"2021-03-03 03:26:07",118200.0,4.4109
"2021-03-03 03:36:07",118800.0,4.4109
"2021-03-03 03:46:07",119400.0,4.6138
"2021-03-03 03:56:07",120000.0,4.6138
"2021-03-03 04:06:07",120600.0,4.6138
"2021-03-03 04:16:07",121200.0,4.6138
"2021-03-03 04:26:07",121800.0,4.4109
"2021-03-03 04:36:07",122400.0,4.4109
"2021-03-03 04:46:07",123000.0,4.4109
"2021-03-03 04:56:07",123600.0,4.4109
"2021-03-03 05:06:07",124200.0,4.6138
"2021-03-03 05:16:07",124800.0,5.2803
"2021-03-03 05:26:07",125400.0,6.0430
"2021-03-03 05:36:07",126000.0,6.6117
"2021-03-03 05:46:07",126600.0,7.9148
"2021-03-03 05:56:07",127200.0,9.4746
"2021-03-03 06:06:07",127800.0,10.8432
"2021-03-03 06:16:07",128400.0,13.5773
"2021-03-03 06:26:07",129000.0,20.3514
"2021-03-03 06:36:07",129600.0,38.1972
"2021-03-03 06:46:07",130200.0,38.1972
"2021-03-03 06:56:07",130800.0,128.6397
"2021-03-03 07:06:07",131400.0,39.9542
"2021-03-03 07:16:07",132000.0,29.1638
"2021-03-03 07:26:07",132600.0,31.9085
"2021-03-03 07:36:07",133200.0,57.2549
"2021-03-03 07:46:07",133800.0,122.9826
"2021-03-03 07:56:07",134400.0,122.9826
"2021-03-03 08:06:07",135000.0,122.9826
"2021-03-03 08:16:07",135600.0,264.1648
"2021-03-03 08:26:07",136200.0,1018.1517
"2021-03-03 08:36:07",136800.0,743.1795
"2021-03-03 08:46:07",137400.0,850.5258
"2021-03-03 08:56:07",138000.0,850.5258
"2021-03-03 09:06:07",138600.0,777.3650
"2021-03-03 09:16:07",139200.0,850.5258
"2021-03-03 09:26:07",139800.0,1165.2155
"2021-03-03 09:36:07",140400.0,1394.8620
"2021-03-03 09:46:07",141000.0,1218.8142
"2021-03-03 09:56:07",141600.0,1274.8784
"2021-03-03 10:06:07",142200.0,1274.8784
"2021-03-03 10:16:07",142800.0,1064.9856
"2021-03-03 10:26:07",143400.0,1113.9739
"2021-03-03 10:36:07",144000.0,2392.7992
"2021-03-03 10:46:07",144600.0,1459.0242
"2021-03-03 10:56:07",145200.0,1910.9530
"2021-03-03 11:06:07",145800.0,1526.1378
"2021-03-03 11:16:07",146400.0,2287.5732
"2021-03-03 11:26:07",147000.0,2738.4196
"2021-03-03 11:36:07",147600.0,252.5479
"2021-03-03 11:46:07",148200.0,241.4418
"2021-03-03 11:56:07",148800.0,117.5743
"2021-03-03 12:06:07",149400.0,112.4039
"2021-03-03 12:16:07",150000.0,102.7351
"2021-03-03 12:26:07",150600.0,82.0470
"2021-03-03 12:36:07",151200.0,71.6917
"2021-03-03 12:46:07",151800.0,54.7370
"2021-03-03 12:56:07",152400.0,47.8286
"2021-03-03 13:06:07",153000.0,41.7921
"2021-03-03 13:16:07",153600.0,33.3762
"2021-03-03 13:26:07",154200.0,34.9115
"2021-03-03 13:36:07",154800.0,30.5053
"2021-03-03 13:46:07",155400.0,23.2910
"2021-03-03 13:56:07",156000.0,20.3514
"2021-03-03 14:06:07",156600.0,15.5384
"2021-03-03 14:16:07",157200.0,12.9802
"2021-03-03 14:26:07",157800.0,10.8432
"2021-03-03 14:36:07",158400.0,7.9148
"2021-03-03 14:46:07",159000.0,6.9158
"2021-03-03 14:56:07",159600.0,5.5232
"2021-03-03 15:06:07",160200.0,5.0481
"2021-03-03 15:16:07",160800.0,4.6138
"2021-03-03 15:26:07",161400.0,4.0315
"2021-03-03 15:36:07",162000.0,3.8542
"2021-03-03 15:46:07",162600.0,3.5227
"2021-03-03 15:56:07",163200.0,3.5227
"2021-03-03 16:06:07",163800.0,3.5227
"2021-03-03 16:16:07",164400.0,3.3678
"2021-03-03 16:26:07",165000.0,3.5227
"2021-03-03 16:36:07",165600.0,3.5227
"2021-03-03 16:46:07",166200.0,3.5227
"2021-03-03 16:56:07",166800.0,3.5227
"2021-03-03 17:06:07",167400.0,3.5227
"2021-03-03 17:16:07",168000.0,3.5227
"2021-03-03 17:26:07",168600.0,3.5227
"2021-03-03 17:36:07",169200.0,3.5227
"2021-03-03 17:46:07",169800.0,3.5227
"2021-03-03 17:56:07",170400.0,3.5227
"2021-03-03 18:06:07",171000.0,3.5227
"2021-03-03 18:16:07",171600.0,3.5227
"2021-03-03 18:26:07",172200.0,3.5227
"2021-03-03 18:36:07",172800.0,3.5227
"2021-03-03 18:46:07",173400.0,3.5227
"2021-03-03 18:56:07",174000.0,3.5227
"2021-03-03 19:06:07",174600.0,3.5227
"2021-03-03 19:16:07",175200.0,3.5227
"2021-03-03 19:26:07",175800.0,3.3678
"2021-03-03 19:36:07",176400.0,3.5227
"2021-03-03 19:46:07",177000.0,3.5227
"2021-03-03 19:56:07",177600.0,3.5227
"2021-03-03 20:06:07",178200.0,3.5227
"2021-03-03 20:16:07",178800.0,3.5227
"2021-03-03 20:26:07",179400.0,3.5227
"2021-03-03 20:36:07",180000.0,3.5227
"2021-03-03 20:46:07",180600.0,3.5227
"2021-03-03 20:56:07",181200.0,3.5227
"2021-03-03 21:06:07",181800.0,3.5227
"2021-03-03 21:16:07",182400.0,3.5227
"2021-03-03 21:26:07",183000.0,3.5227
"2021-03-03 21:36:07",183600.0,3.3678
"2021-03-03 21:46:07",184200.0,3.3678
"2021-03-03 21:56:07",184800.0,3.3678
"2021-03-03 22:06:07",185400.0,3.5227
"2021-03-03 22:16:07",186000.0,3.5227
"2021-03-03 22:26:07",186600.0,3.3678
"2021-03-03 22:36:07",187200.0,3.5227
"2021-03-03 22:46:07",187800.0,3.5227
"2021-03-03 22:56:07",188400.0,3.5227
"2021-03-03 23:06:07",189000.0,3.5227
"2021-03-03 23:16:07",189600.0,3.5227
"2021-03-03 23:26:07",190200.0,3.5227
"2021-03-03 23:36:07",190800.0,3.3678
"2021-03-03 23:46:07",191400.0,3.5227
"2021-03-03 23:56:07",192000.0,3.5227
"2021-03-04 00:06:07",192600.0,3.3678
"2021-03-04 00:16:07",193200.0,3.3678
"2021-03-04 00:26:07",193800.0,3.3678
"2021-03-04 00:36:07",194400.0,3.3678
"2021-03-04 00:46:07",195000.0,3.5227
"2021-03-04 00:56:07",195600.0,3.5227
"2021-03-04 01:06:07",196200.0,3.5227
"2021-03-04 01:16:07",196800.0,3.3678
"2021-03-04 01:26:07",197400.0,3.5227
"2021-03-04 01:36:07",198000.0,3.3678
"2021-03-04 01:46:07",198600.0,3.5227
"2021-03-04 01:56:07",199200.0,3.3678
"2021-03-04 02:06:07",199800.0,3.5227
"2021-03-04 02:16:07",200400.0,3.5227
"2021-03-04 02:26:07",201000.0,3.3678
"2021-03-04 02:36:07",201600.0,3.5227
"2021-03-04 02:46:07",202200.0,3.3678
"2021-03-04 02:56:07",202800.0,3.5227
"2021-03-04 03:06:07",203400.0,3.5227
"2021-03-04 03:16:07",204000.0,3.3678
"2021-03-04 03:26:07",204600.0,3.3678
"2021-03-04 03:36:07",205200.0,3.5227
"2021-03-04 03:46:07",205800.0,3.3678
"2021-03-04 03:56:07",206400.0,3.5227
"2021-03-04 04:06:07",207000.0,3.5227
"2021-03-04 04:16:07",207600.0,3.5227
"2021-03-04 04:26:07",208200.0,3.5227
"2021-03-04 04:36:07",208800.0,3.5227
"2021-03-04 04:46:07",209400.0,3.6847
"2021-03-04 04:56:07",210000.0,4.0315
"2021-03-04 05:06:07",210600.0,4.2170
"2021-03-04 05:16:07",211200.0,4.6138
"2021-03-04 05:26:07",211800.0,5.5232
"2021-03-04 05:36:07",212400.0,6.0430
"2021-03-04 05:46:07",213000.0,7.9148
"2021-03-04 05:56:07",213600.0,9.4746
"2021-03-04 06:06:07",214200.0,10.8432
"2021-03-04 06:16:07",214800.0,14.8551
"2021-03-04 06:26:07",215400.0,17.7828
"2021-03-04 06:36:07",216000.0,23.2910
"2021-03-04 06:46:07",216600.0,26.6552
"2021-03-04 06:56:07",217200.0,30.5053
"2021-03-04 07:06:07",217800.0,33.3762
"2021-03-04 07:16:07",218400.0,36.5174
"2021-03-04 07:26:07",219000.0,45.7253
"2021-03-04 07:36:07",219600.0,54.7370
"2021-03-04 07:46:07",220200.0,62.6434
"2021-03-04 07:56:07",220800.0,78.4389
"2021-03-04 08:06:07",221400.0,89.7687
"2021-03-04 08:16:07",222000.0,98.2172
"2021-03-04 08:26:07",222600.0,117.5743
"2021-03-04 08:36:07",223200.0,128.6397
"2021-03-04 08:46:07",223800.0,153.9927
"2021-03-04 08:56:07",224400.0,168.4855
"2021-03-04 09:06:07",225000.0,176.2356
"2021-03-04 09:16:07",225600.0,201.6915
"2021-03-04 09:26:07",226200.0,210.9691
"2021-03-04 09:36:07",226800.0,230.8242
"2021-03-04 09:46:07",227400.0,241.4418
"2021-03-04 09:56:07",228000.0,241.4418
"2021-03-04 10:06:07",228600.0,241.4418
"2021-03-04 10:16:07",229200.0,241.4418
"2021-03-04 10:26:07",229800.0,241.4418
"2021-03-04 10:36:07",230400.0,241.4418
"2021-03-04 10:46:07",231000.0,241.4418
"2021-03-04 10:56:07",231600.0,241.4418
"2021-03-04 11:06:07",232200.0,241.4418
"2021-03-04 11:16:07",232800.0,241.4418
"2021-03-04 11:26:07",233400.0,241.4418
"2021-03-04 11:36:07",234000.0,241.4418
"2021-03-04 11:46:07",234600.0,241.4418
"2021-03-04 11:56:07",235200.0,241.4418
"2021-03-04 12:06:07",235800.0,230.8242
"2021-03-04 12:16:07",236400.0,210.9691
"2021-03-04 12:26:07",237000.0,201.6915
"2021-03-04 12:36:07",237600.0,176.2356
"2021-03-04 12:46:07",238200.0,168.4855
"2021-03-04 12:56:07",238800.0,153.9927
"2021-03-04 13:06:07",239400.0,134.5570
"2021-03-04 13:16:07",240000.0,122.9826
"2021-03-04 13:26:07",240600.0,102.7351
"2021-03-04 13:36:07",241200.0,89.7687
"2021-03-04 13:46:07",241800.0,78.4389
"2021-03-04 13:56:07",242400.0,62.6434
"2021-03-04 14:06:07",243000.0,54.7370
"2021-03-04 14:16:07",243600.0,45.7253
"2021-03-04 14:26:07",244200.0,36.5174
"2021-03-04 14:36:07",244800.0,33.3762
