datetime,temp
2021-07-30 22:12:07,8.90 
2021-07-30 22:12:27,8.90 
2021-07-30 22:12:34,8.90 
2021-07-30 22:12:41,8.90 
2021-07-30 22:12:48,8.90 
2021-07-30 22:12:55,8.90 
2021-07-30 22:13:02,8.80 
2021-07-30 22:13:15,8.90 
2021-07-30 22:13:22,8.90 
2021-07-30 22:13:29,8.90 
2021-07-30 22:13:49,8.90 
2021-07-30 22:13:56,8.90 
2021-07-30 22:14:03,8.90 
2021-07-30 22:14:09,8.90 
2021-07-30 22:14:23,8.90 
2021-07-30 22:14:30,8.90 
2021-07-30 22:14:44,8.90 
2021-07-30 22:15:04,8.90 
2021-07-30 22:15:18,8.90 
2021-07-30 22:15:25,8.90 
2021-07-30 22:15:32,8.90 
2021-07-30 22:15:45,8.80 
2021-07-30 22:15:52,8.90 
2021-07-30 22:15:59,8.90 
2021-07-30 22:16:06,8.90 
2021-07-30 22:16:12,8.90 
2021-07-30 22:16:19,8.90 
2021-07-30 22:16:26,8.90 
2021-07-30 22:16:33,8.90 
2021-07-30 22:16:39,8.90 
2021-07-30 22:16:46,8.90 
2021-07-30 22:16:59,8.90 
2021-07-30 22:17:06,8.90 
2021-07-30 22:17:20,8.90 
2021-07-30 22:17:34,8.90 
2021-07-30 22:17:47,8.90 
2021-07-30 22:17:54,8.90 
2021-07-30 22:18:01,8.90 
2021-07-30 22:18:08,8.90 
2021-07-30 22:18:21,8.90 
2021-07-30 22:18:28,8.90 
2021-07-30 22:18:35,8.90 
2021-07-30 22:18:42,8.90 
2021-07-30 22:18:49,8.80 
2021-07-30 22:19:02,8.90 
2021-07-30 22:19:15,8.90 
2021-07-30 22:19:22,8.90 
2021-07-30 22:19:29,8.90 
2021-07-30 22:19:36,8.90 
2021-07-30 22:19:43,8.90 
2021-07-30 22:19:50,8.90 
2021-07-30 22:19:56,8.90 
2021-07-30 22:20:03,8.90 
2021-07-30 22:20:10,8.90 
2021-07-30 22:20:24,8.90 
2021-07-30 22:20:30,8.90 
2021-07-30 22:20:37,8.90 
2021-07-30 22:20:44,8.80 
2021-07-30 22:20:58,8.90 
2021-07-30 22:21:11,8.90 
2021-07-30 22:21:18,8.90 
2021-07-30 22:21:32,8.90 
2021-07-30 22:21:38,8.90 
2021-07-30 22:21:52,8.90 
2021-07-30 22:22:06,8.90 
2021-07-30 22:22:13,8.90 
2021-07-30 22:22:19,8.90 
2021-07-30 22:22:26,8.90 
2021-07-30 22:22:33,8.90 
2021-07-30 22:22:39,8.90 
2021-07-30 22:22:46,8.90 
2021-07-30 22:22:53,8.90 
2021-07-30 22:23:00,8.90 
2021-07-30 22:23:07,8.90 
2021-07-30 22:23:13,8.90 
2021-07-30 22:23:20,8.90 
2021-07-30 22:23:27,8.90 
2021-07-30 22:23:34,8.90 
2021-07-30 22:23:41,8.90 
2021-07-30 22:23:54,8.90 
2021-07-30 22:24:08,8.90 
2021-07-30 22:24:14,8.90 
2021-07-30 22:24:28,8.90 
2021-07-30 22:24:41,8.90 
2021-07-30 22:24:48,8.90 
2021-07-30 22:24:55,8.90 
2021-07-30 22:25:02,8.90 
2021-07-30 22:25:15,8.90 
2021-07-30 22:25:22,8.90 
2021-07-30 22:25:28,8.80 
2021-07-30 22:25:35,8.90 
2021-07-30 22:25:42,8.90 
2021-07-30 22:25:49,8.90 
2021-07-30 22:25:56,8.90 
2021-07-30 22:26:03,8.90 
2021-07-30 22:26:09,8.90 
2021-07-30 22:26:16,8.80 
2021-07-30 22:26:23,8.90 
2021-07-30 22:26:30,8.90 
2021-07-30 22:26:37,8.90 
2021-07-30 22:26:44,8.90 
2021-07-30 22:26:57,8.90 
2021-07-30 22:27:04,8.90 
2021-07-30 22:27:17,8.80 
2021-07-30 22:27:24,8.90 
2021-07-30 22:27:31,8.90 
2021-07-30 22:27:38,8.90 
2021-07-30 22:27:51,8.90 
2021-07-30 22:27:58,8.90 
2021-07-30 22:28:05,8.90 
2021-07-30 22:28:12,8.90 
2021-07-30 22:28:25,8.90 
2021-07-30 22:28:32,8.90 
2021-07-30 22:28:39,8.90 
2021-07-30 22:28:46,8.90 
2021-07-30 22:28:52,8.90 
2021-07-30 22:29:06,8.90 
2021-07-30 22:29:19,8.80 
2021-07-30 22:29:26,8.90 
2021-07-30 22:29:39,8.90 
2021-07-30 22:29:46,8.90 
2021-07-30 22:29:53,8.90 
2021-07-30 22:30:00,8.80 
2021-07-30 22:30:14,8.90 
2021-07-30 22:30:20,8.90 
2021-07-30 22:30:27,8.90 
2021-07-30 22:30:34,8.90 
2021-07-30 22:30:47,8.90 
2021-07-30 22:30:54,8.90 
2021-07-30 22:31:01,8.90 
2021-07-30 22:31:08,8.80 
2021-07-30 22:31:21,8.90 
2021-07-30 22:31:28,8.90 
2021-07-30 22:31:42,8.90 
2021-07-30 22:31:56,8.90 
2021-07-30 22:32:03,8.90 
2021-07-30 22:32:10,8.90 
2021-07-30 22:32:17,8.90 
2021-07-30 22:32:30,8.80 
2021-07-30 22:32:37,8.80 
2021-07-30 22:32:43,8.90 
2021-07-30 22:32:50,8.80 
2021-07-30 22:32:57,8.90 
2021-07-30 22:33:04,8.90 
2021-07-30 22:33:11,8.90 
2021-07-30 22:33:18,8.90 
2021-07-30 22:33:25,8.90 
2021-07-30 22:33:38,8.80 
2021-07-30 22:33:45,8.90 
2021-07-30 22:33:52,8.90 
2021-07-30 22:33:59,8.80 
2021-07-30 22:34:12,8.90 
2021-07-30 22:34:19,8.90 
2021-07-30 22:34:26,8.80 
2021-07-30 22:34:33,8.90 
2021-07-30 22:34:47,8.90 
2021-07-30 22:34:53,8.90 
2021-07-30 22:35:00,8.90 
2021-07-30 22:35:07,8.90 
2021-07-30 22:35:21,8.90 
2021-07-30 22:35:28,8.90 
2021-07-30 22:35:41,8.90 
2021-07-30 22:35:48,8.90 
2021-07-30 22:35:55,8.90 
2021-07-30 22:36:02,8.80 
2021-07-30 22:36:09,8.90 
2021-07-30 22:36:15,8.90 
2021-07-30 22:36:29,8.90 
2021-07-30 22:36:36,8.90 
2021-07-30 22:36:49,8.80 
2021-07-30 22:37:02,8.90 
2021-07-30 22:37:09,8.90 
2021-07-30 22:37:16,8.80 
2021-07-30 22:37:23,8.90 
2021-07-30 22:37:36,8.90 
2021-07-30 22:37:43,8.90 
2021-07-30 22:37:50,8.90 
2021-07-30 22:37:57,8.90 
2021-07-30 22:38:11,8.90 
2021-07-30 22:38:17,8.90 
2021-07-30 22:38:37,8.80 
2021-07-30 22:38:44,8.90 
2021-07-30 22:38:51,8.90 
2021-07-30 22:39:05,8.90 
2021-07-30 22:39:12,8.90 
2021-07-30 22:39:25,8.90 
2021-07-30 22:39:39,8.90 
2021-07-30 22:39:45,8.90 
2021-07-30 22:39:59,8.90 
2021-07-30 22:40:13,8.90 
2021-07-30 22:40:20,8.90 
2021-07-30 22:40:26,8.90 
2021-07-30 22:40:33,8.90 
2021-07-30 22:40:47,8.90 
2021-07-30 22:40:53,8.90 
2021-07-30 22:41:00,8.90 
2021-07-30 22:41:07,8.90 
2021-07-30 22:41:21,8.90 
2021-07-30 22:41:28,8.90 
2021-07-30 22:41:34,8.90 
2021-07-30 22:41:41,8.90 
2021-07-30 22:41:48,8.90 
2021-07-30 22:42:01,8.90 
2021-07-30 22:42:08,8.90 
2021-07-30 22:42:15,8.90 
2021-07-30 22:42:21,8.90 
2021-07-30 22:42:28,8.90 
2021-07-30 22:42:49,8.90 
2021-07-30 22:42:56,8.90 
2021-07-30 22:43:03,8.90 
2021-07-30 22:43:10,8.90 
2021-07-30 22:43:16,8.90 
2021-07-30 22:43:23,8.80 
2021-07-30 22:43:44,8.90 
2021-07-30 22:44:11,8.80 
2021-07-30 22:44:18,8.90 
2021-07-30 22:44:24,8.90 
2021-07-30 22:44:31,8.80 
2021-07-30 22:44:45,8.90 
2021-07-30 22:44:51,8.90 
2021-07-30 22:45:05,8.90 
2021-07-30 22:45:19,8.90 
2021-07-30 22:45:26,8.80 
2021-07-30 22:45:32,8.90 
2021-07-30 22:45:39,8.90 
2021-07-30 22:45:53,8.90 
2021-07-30 22:46:00,8.90 
2021-07-30 22:46:14,8.90 
2021-07-30 22:46:27,8.90 
2021-07-30 22:46:34,8.90 
2021-07-30 22:46:41,8.90 
2021-07-30 22:46:54,8.90 
2021-07-30 22:47:08,8.90 
2021-07-30 22:47:21,8.90 
2021-07-30 22:47:42,8.90 
2021-07-30 22:47:55,8.90 
2021-07-30 22:48:02,8.90 
2021-07-30 22:48:09,8.90 
2021-07-30 22:48:16,8.90 
2021-07-30 22:48:29,8.90 
2021-07-30 22:48:36,8.90 
2021-07-30 22:48:43,8.80 
2021-07-30 22:48:49,8.90 
2021-07-30 22:48:56,8.80 
2021-07-30 22:49:03,8.90 
2021-07-30 22:49:10,8.90 
2021-07-30 22:49:17,8.90 
2021-07-30 22:49:23,8.90 
2021-07-30 22:49:44,8.80 
2021-07-30 22:49:57,8.90 
2021-07-30 22:50:04,8.90 
2021-07-30 22:50:18,8.90 
2021-07-30 22:50:38,8.90 
2021-07-30 22:50:51,8.90 
2021-07-30 22:51:12,8.90 
2021-07-30 22:51:18,8.80 
2021-07-30 22:51:25,8.80 
2021-07-30 22:51:38,8.90 
2021-07-30 22:51:45,8.90 
2021-07-30 22:51:59,8.80 
2021-07-30 22:52:05,8.90 
2021-07-30 22:52:19,8.90 
2021-07-30 22:52:26,8.90 
2021-07-30 22:52:33,8.90 
2021-07-30 22:52:39,8.80 
2021-07-30 22:52:59,8.90 
2021-07-30 22:53:06,8.80 
2021-07-30 22:53:13,8.90 
2021-07-30 22:53:20,8.90 
2021-07-30 22:53:26,8.90 
2021-07-30 22:53:33,8.90 
2021-07-30 22:53:40,8.90 
2021-07-30 22:53:47,8.90 
2021-07-30 22:54:01,8.80 
2021-07-30 22:54:07,8.90 
2021-07-30 22:54:21,8.90 
2021-07-30 22:54:27,8.90 
2021-07-30 22:54:41,8.80 
2021-07-30 22:54:55,8.90 
2021-07-30 22:55:01,8.90 
2021-07-30 22:55:15,8.90 
2021-07-30 22:55:28,8.90 
2021-07-30 22:55:35,8.90 
2021-07-30 22:55:42,8.90 
2021-07-30 22:55:49,8.80 
2021-07-30 22:56:03,8.90 
2021-07-30 22:56:10,8.90 
2021-07-30 22:56:17,8.90 
2021-07-30 22:56:24,8.90 
2021-07-30 22:56:31,8.90 
2021-07-30 22:56:37,8.90 
2021-07-30 22:56:51,8.90 
2021-07-30 22:56:57,8.90 
2021-07-30 22:57:18,8.90 
2021-07-30 22:57:31,8.90 
2021-07-30 22:57:45,8.90 
2021-07-30 22:57:52,8.90 
2021-07-30 22:58:05,8.90 
2021-07-30 22:58:19,8.90 
2021-07-30 22:58:26,8.90 
2021-07-30 22:58:33,8.90 
2021-07-30 22:58:46,8.90 
2021-07-30 22:58:53,8.90 
2021-07-30 22:59:00,8.90 
2021-07-30 22:59:07,8.90 
2021-07-30 22:59:14,8.80 
2021-07-30 22:59:28,8.80 
2021-07-30 22:59:41,8.90 
2021-07-30 22:59:48,8.90 
2021-07-30 23:00:02,8.90 
2021-07-30 23:00:22,8.90 
2021-07-30 23:00:36,8.90 
2021-07-30 23:00:50,8.90 
2021-07-30 23:00:57,8.90 
2021-07-30 23:01:04,8.90 
2021-07-30 23:01:10,8.90 
2021-07-30 23:01:17,8.90 
2021-07-30 23:01:31,8.80 
2021-07-30 23:01:37,8.90 
2021-07-30 23:01:44,8.90 
2021-07-30 23:01:51,8.90 
2021-07-30 23:01:58,8.90 
2021-07-30 23:02:12,8.90 
2021-07-30 23:02:18,8.90 
2021-07-30 23:02:25,8.90 
2021-07-30 23:02:32,8.90 
2021-07-30 23:02:46,8.90 
2021-07-30 23:02:53,8.90 
2021-07-30 23:02:59,8.90 
2021-07-30 23:03:06,8.80 
2021-07-30 23:03:13,8.90 
2021-07-30 23:03:19,8.90 
2021-07-30 23:03:40,8.90 
2021-07-30 23:03:47,8.90 
2021-07-30 23:03:53,8.90 
2021-07-30 23:04:00,8.90 
2021-07-30 23:04:14,8.90 
2021-07-30 23:04:20,8.90 
2021-07-30 23:04:34,8.90 
2021-07-30 23:04:48,8.90 
2021-07-30 23:05:01,8.90 
2021-07-30 23:05:08,8.90 
2021-07-30 23:05:21,8.90 
2021-07-30 23:05:28,8.90 
2021-07-30 23:05:35,8.90 
2021-07-30 23:05:42,8.90 
2021-07-30 23:05:48,8.90 
2021-07-30 23:05:55,8.90 
2021-07-30 23:06:02,8.90 
2021-07-30 23:06:15,8.90 
2021-07-30 23:06:22,8.90 
2021-07-30 23:06:29,8.90 
2021-07-30 23:06:36,8.90 
2021-07-30 23:06:43,8.90 
2021-07-30 23:06:50,8.90 
2021-07-30 23:06:56,8.90 
2021-07-30 23:07:03,8.90 
2021-07-30 23:07:10,8.90 
2021-07-30 23:07:24,8.90 
2021-07-30 23:07:38,8.90 
2021-07-30 23:07:51,8.90 
2021-07-30 23:07:58,8.80 
2021-07-30 23:08:12,8.90 
2021-07-30 23:08:18,8.90 
2021-07-30 23:08:25,8.90 
2021-07-30 23:08:32,8.90 
2021-07-30 23:08:46,8.90 
2021-07-30 23:08:53,8.90 
2021-07-30 23:09:06,8.90 
2021-07-30 23:09:20,8.90 
2021-07-30 23:09:26,8.90 
2021-07-30 23:09:40,8.90 
2021-07-30 23:09:54,8.90 
2021-07-30 23:10:01,8.90 
2021-07-30 23:10:14,8.80 
2021-07-30 23:10:28,8.90 
2021-07-30 23:10:34,8.90 
2021-07-30 23:10:41,8.80 
2021-07-30 23:10:48,8.90 
2021-07-30 23:11:02,8.90 
2021-07-30 23:11:09,8.80 
2021-07-30 23:11:22,8.90 
2021-07-30 23:11:36,8.90 
2021-07-30 23:11:43,8.90 
2021-07-30 23:11:49,8.90 
2021-07-30 23:11:56,8.90 
2021-07-30 23:12:10,8.90 
2021-07-30 23:12:17,8.90 
2021-07-30 23:12:31,8.80 
2021-07-30 23:12:44,8.90 
2021-07-30 23:12:51,8.90 
2021-07-30 23:12:57,8.90 
2021-07-30 23:13:04,8.90 
2021-07-30 23:13:18,8.80 
2021-07-30 23:13:25,8.90 
2021-07-30 23:13:46,8.90 
2021-07-30 23:13:52,8.90 
2021-07-30 23:13:59,8.90 
2021-07-30 23:14:06,8.90 
2021-07-30 23:14:13,8.90 
2021-07-30 23:14:26,8.90 
2021-07-30 23:14:40,8.90 
2021-07-30 23:14:47,8.90 
2021-07-30 23:15:00,8.90 
2021-07-30 23:15:14,8.90 
2021-07-30 23:15:21,8.90 
2021-07-30 23:15:34,8.80 
2021-07-30 23:15:41,8.90 
2021-07-30 23:15:48,8.90 
2021-07-30 23:15:55,8.90 
2021-07-30 23:16:09,8.90 
2021-07-30 23:16:16,8.90 
2021-07-30 23:16:22,8.90 
2021-07-30 23:16:43,8.90 
2021-07-30 23:16:49,8.90 
2021-07-30 23:17:03,8.80 
2021-07-30 23:17:17,8.90 
2021-07-30 23:17:24,8.90 
2021-07-30 23:17:31,8.80 
2021-07-30 23:17:37,8.90 
2021-07-30 23:17:44,8.90 
2021-07-30 23:17:51,8.80 
2021-07-30 23:17:58,8.90 
2021-07-30 23:18:05,8.90 
2021-07-30 23:18:12,8.90 
2021-07-30 23:18:18,8.90 
2021-07-30 23:18:25,8.90 
2021-07-30 23:18:32,8.90 
2021-07-30 23:18:39,8.90 
2021-07-30 23:18:46,8.90 
2021-07-30 23:18:52,8.90 
2021-07-30 23:18:59,8.90 
2021-07-30 23:19:06,8.90 
2021-07-30 23:19:32,8.90 
2021-07-30 23:19:39,8.90 
2021-07-30 23:19:46,8.90 
2021-07-30 23:19:53,8.90 
2021-07-30 23:20:07,8.90 
2021-07-30 23:20:14,8.90 
2021-07-30 23:20:27,8.90 
2021-07-30 23:20:41,8.90 
2021-07-30 23:20:48,8.90 
2021-07-30 23:20:54,8.90 
2021-07-30 23:21:01,8.90 
2021-07-30 23:21:15,8.90 
2021-07-30 23:21:22,8.90 
2021-07-30 23:21:29,8.90 
2021-07-30 23:21:36,8.80 
2021-07-30 23:21:43,8.90 
2021-07-30 23:21:49,8.90 
2021-07-30 23:21:56,8.90 
2021-07-30 23:22:03,8.90 
2021-07-30 23:22:10,8.80 
2021-07-30 23:22:17,8.90 
2021-07-30 23:22:30,8.90 
2021-07-30 23:22:37,8.90 
2021-07-30 23:22:44,8.90 
2021-07-30 23:22:51,8.90 
2021-07-30 23:22:57,8.90 
2021-07-30 23:23:11,8.90 
2021-07-30 23:23:18,8.90 
2021-07-30 23:23:32,8.90 
2021-07-30 23:23:38,8.90 
2021-07-30 23:23:45,8.80 
2021-07-30 23:23:52,8.90 
2021-07-30 23:23:59,8.80 
2021-07-30 23:24:06,8.80 
2021-07-30 23:24:20,8.90 
2021-07-30 23:24:26,8.90 
2021-07-30 23:24:33,8.80 
2021-07-30 23:24:40,8.90 
2021-07-30 23:24:47,8.90 
2021-07-30 23:24:53,8.90 
2021-07-30 23:25:00,8.90 
2021-07-30 23:25:07,8.90 
2021-07-30 23:25:14,8.90 
2021-07-30 23:25:34,8.90 
2021-07-30 23:25:48,8.90 
2021-07-30 23:25:55,8.90 
2021-07-30 23:26:01,8.90 
2021-07-30 23:26:08,8.90 
2021-07-30 23:26:15,8.90 
2021-07-30 23:26:22,8.90 
2021-07-30 23:26:29,8.90 
2021-07-30 23:26:35,8.90 
2021-07-30 23:26:42,8.90 
