"datetime","BAT"
2021-07-28 17:49:11,11.2
2021-07-28 17:49:23,11.1
2021-07-28 17:49:40,11.1
2021-07-28 17:49:46,11.1
2021-07-28 17:49:52,11.1
2021-07-28 17:49:58,11.1
2021-07-28 17:50:10,11.1
2021-07-28 17:50:15,11.1
2021-07-28 17:50:33,11.1
2021-07-28 17:50:38,11.1
2021-07-28 17:50:56,11.1
2021-07-28 17:51:01,11.1
2021-07-28 17:51:07,11.1
2021-07-28 17:51:13,11.1
2021-07-28 17:51:24,11.1
2021-07-28 17:51:42,11.1
2021-07-28 17:51:48,11.1
2021-07-28 17:51:53,11.1
2021-07-28 17:51:59,11.1
2021-07-28 17:52:17,11.1
2021-07-28 17:52:29,11.1
2021-07-28 17:52:34,11.1
2021-07-28 17:52:40,11.1
2021-07-28 17:52:46,11.1
2021-07-28 17:52:58,11.1
2021-07-28 17:53:15,11.1
2021-07-28 17:53:32,11.1
2021-07-28 17:53:38,11.1
2021-07-28 17:53:44,11.1
2021-07-28 17:53:56,11.1
2021-07-28 17:54:01,11.1
2021-07-28 17:54:13,11.1
2021-07-28 17:54:31,11.1
2021-07-28 17:54:36,11.1
2021-07-28 17:54:42,11.1
2021-07-28 17:54:54,11.1
2021-07-28 17:55:05,11.1
2021-07-28 17:55:23,11.1
2021-07-28 17:55:28,11.1
2021-07-28 17:55:35,11.1
2021-07-28 17:55:40,11.1
2021-07-28 17:55:46,11.1
2021-07-28 17:55:57,11.1
2021-07-28 17:56:03,11.1
2021-07-28 17:56:14,11.1
2021-07-28 17:56:38,11.1
2021-07-28 17:56:50,11.1
2021-07-28 17:57:01,11.1
2021-07-28 17:57:07,11.1
2021-07-28 17:57:19,11.1
2021-07-28 17:57:25,11.1
2021-07-28 17:57:41,11.1
2021-07-28 17:57:53,11.1
2021-07-28 17:58:16,11.1
2021-07-28 17:58:22,11.1
2021-07-28 17:58:28,11.1
2021-07-28 17:58:45,11.1
2021-07-28 17:59:03,11.1
2021-07-28 17:59:14,11.1
2021-07-28 17:59:20,11.1
2021-07-28 17:59:32,11.1
2021-07-28 17:59:43,11.1
2021-07-28 17:59:49,11.1
2021-07-28 18:00:07,11.1
2021-07-28 18:00:24,11.1
2021-07-28 18:00:30,11.1
2021-07-28 18:00:35,11.1
2021-07-28 18:00:47,11.1
2021-07-28 18:00:53,11.1
2021-07-28 18:00:59,11.1
2021-07-28 18:01:04,11.1
2021-07-28 18:01:10,11.1
2021-07-28 18:01:21,11.1
2021-07-28 18:01:33,11.1
2021-07-28 18:01:39,11.1
2021-07-28 18:01:51,11.1
2021-07-28 18:01:57,11.1
2021-07-28 18:02:02,11.1
2021-07-28 18:02:26,11.1
2021-07-28 18:02:38,11.1
2021-07-28 18:02:43,11.1
2021-07-28 18:02:55,11.1
2021-07-28 18:03:06,11.1
2021-07-28 18:03:23,11.1
2021-07-28 18:03:29,11.1
2021-07-28 18:03:35,11.1
2021-07-28 18:03:53,11.1
2021-07-28 18:04:04,11.1
2021-07-28 18:04:10,11.1
2021-07-28 18:04:16,11.1
2021-07-28 18:04:28,11.1
2021-07-28 18:04:45,11.1
2021-07-28 18:04:51,11.1
2021-07-28 18:04:57,11.1
2021-07-28 18:05:25,11.1
2021-07-28 18:05:31,11.1
2021-07-28 18:05:37,11.1
2021-07-28 18:05:43,11.1
2021-07-28 18:05:48,11.1
2021-07-28 18:05:54,11.1
2021-07-28 18:06:00,11.1
2021-07-28 18:06:12,11.1
2021-07-28 18:06:23,11.1
2021-07-28 18:06:34,11.1
2021-07-28 18:06:57,11.1
2021-07-28 18:07:03,11.1
2021-07-28 18:07:09,11.1
2021-07-28 18:07:15,11.1
2021-07-28 18:07:27,11.1
2021-07-28 18:07:50,11.1
2021-07-28 18:07:56,11.1
2021-07-28 18:08:30,11.1
2021-07-28 18:08:42,11.1
2021-07-28 18:08:59,11.1
2021-07-28 18:09:05,11.1
2021-07-28 18:09:11,11.1
2021-07-28 18:09:17,11.1
2021-07-28 18:09:23,11.1
2021-07-28 18:09:28,11.1
2021-07-28 18:09:34,11.2
2021-07-28 18:09:46,11.1
2021-07-28 18:09:52,11.1
2021-07-28 18:10:03,11.1
2021-07-28 18:10:09,11.1
2021-07-28 18:10:21,11.1
2021-07-28 18:10:26,11.1
2021-07-28 18:10:38,11.1
2021-07-28 18:10:44,11.1
2021-07-28 18:10:49,11.1
2021-07-28 18:10:55,11.1
2021-07-28 18:11:01,11.1
2021-07-28 18:11:13,11.1
2021-07-28 18:11:24,11.1
2021-07-28 18:11:30,11.1
2021-07-28 18:11:36,11.1
2021-07-28 18:11:59,11.1
2021-07-28 18:12:05,11.1
2021-07-28 18:12:16,11.1
2021-07-28 18:12:28,11.1
2021-07-28 18:12:39,11.1
2021-07-28 18:12:57,11.1
2021-07-28 18:13:02,11.1
2021-07-28 18:13:08,11.1
2021-07-28 18:13:32,11.1
2021-07-28 18:13:55,11.1
2021-07-28 18:14:06,11.1
2021-07-28 18:14:12,11.1
2021-07-28 18:14:35,11.1
2021-07-28 18:14:52,11.1
2021-07-28 18:14:58,11.1
2021-07-28 18:15:04,11.1
2021-07-28 18:15:09,11.1
2021-07-28 18:15:44,11.1
2021-07-28 18:15:46,11
2021-07-28 18:15:50,11.1
2021-07-28 18:15:56,11.1
2021-07-28 18:16:07,11.1
2021-07-28 18:16:13,11.1
2021-07-28 18:16:18,11.1
2021-07-28 18:16:24,11.1
2021-07-28 18:16:36,11.1
2021-07-28 18:16:47,11
2021-07-28 18:16:53,11.1
2021-07-28 18:17:10,11.1
2021-07-28 18:17:16,11.1
2021-07-28 18:17:28,11.1
2021-07-28 18:17:33,11.1
2021-07-28 18:17:39,11.1
2021-07-28 18:17:51,11.1
2021-07-28 18:18:08,11.1
2021-07-28 18:18:14,11.1
2021-07-28 18:18:20,11.1
2021-07-28 18:18:25,11.1
2021-07-28 18:18:31,11.1
2021-07-28 18:18:37,11.1
2021-07-28 18:18:43,11.1
2021-07-28 18:19:00,11.1
2021-07-28 18:19:06,11.1
2021-07-28 18:19:23,11.1
2021-07-28 18:19:41,11.1
2021-07-28 18:19:47,11.1
2021-07-28 18:19:58,11.1
2021-07-28 18:20:04,11.1
2021-07-28 18:20:10,11.1
2021-07-28 18:20:21,11.1
2021-07-28 18:20:27,11.1
2021-07-28 18:20:33,11.1
2021-07-28 18:20:50,11.1
2021-07-28 18:21:08,11.1
2021-07-28 18:21:13,11.1
2021-07-28 18:21:19,11.1
2021-07-28 18:21:25,11.1
2021-07-28 18:21:31,11.1
2021-07-28 18:21:55,11.1
2021-07-28 18:22:00,11.1
2021-07-28 18:22:06,11.1
2021-07-28 18:22:18,11.1
2021-07-28 18:22:24,11.1
2021-07-28 18:22:41,11.1
2021-07-28 18:22:47,11.1
2021-07-28 18:22:53,11.1
2021-07-28 18:22:58,11.1
2021-07-28 18:23:28,11.1
2021-07-28 18:23:33,11
2021-07-28 18:23:39,11.1
2021-07-28 18:23:57,11.1
2021-07-28 18:24:09,11.1
2021-07-28 18:24:14,11.1
2021-07-28 18:24:37,11.1
2021-07-28 18:24:43,11.1
2021-07-28 18:24:48,11.1
2021-07-28 18:24:54,11
2021-07-28 18:25:00,11.1
2021-07-28 18:25:17,11.1
2021-07-28 18:25:29,11.1
2021-07-28 18:25:34,11.1
2021-07-28 18:25:46,11.1
2021-07-28 18:26:03,11.1
2021-07-28 18:26:14,11.1
2021-07-28 18:26:20,11.1
2021-07-28 18:26:26,11.1
2021-07-28 18:26:32,11.1
2021-07-28 18:26:37,11.1
2021-07-28 18:26:43,11.1
2021-07-28 18:26:49,11.1
2021-07-28 18:27:00,11.1
2021-07-28 18:27:06,11.1
2021-07-28 18:27:12,11.1
2021-07-28 18:27:18,11.1
2021-07-28 18:27:30,11.1
2021-07-28 18:27:35,11.1
2021-07-28 18:27:47,11.1
2021-07-28 18:27:53,11.1
2021-07-28 18:27:59,11.1
2021-07-28 18:28:22,11.1
2021-07-28 18:28:28,11.1
2021-07-28 18:28:39,11.1
2021-07-28 18:29:09,11.1
2021-07-28 18:29:14,11.1
2021-07-28 18:29:20,11.1
2021-07-28 18:29:26,11.1
2021-07-28 18:29:31,11.1
2021-07-28 18:30:01,11.1
2021-07-28 18:30:07,11.1
2021-07-28 18:30:12,11.1
2021-07-28 18:30:24,11.1
2021-07-28 18:30:30,11.1
2021-07-28 18:30:36,11.1
2021-07-28 18:30:41,11.1
2021-07-28 18:30:47,11.1
2021-07-28 18:30:53,11.1
2021-07-28 18:31:10,11.1
2021-07-28 18:31:22,11.1
2021-07-28 18:31:28,11.1
2021-07-28 18:31:34,11.1
2021-07-28 18:31:40,11.1
2021-07-28 18:31:46,11.1
2021-07-28 18:32:03,11.1
2021-07-28 18:32:09,11.1
2021-07-28 18:32:14,11.1
2021-07-28 18:32:20,11.1
2021-07-28 18:32:55,11.1
2021-07-28 18:33:01,11.1
2021-07-28 18:33:07,11.1
2021-07-28 18:33:36,11.1
2021-07-28 18:33:42,11.1
2021-07-28 18:33:53,11.1
2021-07-28 18:33:59,11.1
2021-07-28 18:34:17,11.1
2021-07-28 18:34:23,11.1
2021-07-28 18:34:34,11.1
2021-07-28 18:34:40,11.1
2021-07-28 18:35:03,11.1
2021-07-28 18:35:09,11.1
2021-07-28 18:35:15,11.1
2021-07-28 18:35:20,11.1
2021-07-28 18:35:26,11.1
2021-07-28 18:35:32,11.1
2021-07-28 18:35:43,11.1
2021-07-28 18:35:49,11.1
2021-07-28 18:36:06,11.1
2021-07-28 18:36:18,11.1
2021-07-28 18:36:24,11.1
2021-07-28 18:36:30,11.1
2021-07-28 18:36:41,11.1
2021-07-28 18:36:47,11.1
2021-07-28 18:36:59,11.1
2021-07-28 18:37:04,11.1
2021-07-28 18:37:10,11.1
2021-07-28 18:37:21,11.1
2021-07-28 18:37:27,11.1
2021-07-28 18:37:33,11.1
2021-07-28 18:37:39,11.1
2021-07-28 18:37:45,11.1
2021-07-28 18:37:51,11.1
2021-07-28 18:37:56,11.1
2021-07-28 18:38:08,11.1
2021-07-28 18:38:19,11.1
2021-07-28 18:38:25,11.1
2021-07-28 18:38:31,11.1
2021-07-28 18:38:37,11.1
2021-07-28 18:38:43,11.1
2021-07-28 18:38:49,11.1
2021-07-28 18:38:55,11.1
2021-07-28 18:39:00,11.1
2021-07-28 18:39:12,11.1
2021-07-28 18:39:18,11.1
2021-07-28 18:39:23,11.1
2021-07-28 18:39:29,11.1
2021-07-28 18:39:35,11.1
2021-07-28 18:40:04,11.1
2021-07-28 18:40:10,11.1
2021-07-28 18:40:15,11.1
2021-07-28 18:40:21,11.1
2021-07-28 18:40:33,11.1
2021-07-28 18:40:38,11.1
2021-07-28 18:40:56,11.1
2021-07-28 18:41:02,11.1
2021-07-28 18:41:08,11.1
2021-07-28 18:41:25,11.1
2021-07-28 18:41:31,11.1
2021-07-28 18:41:37,11.1
2021-07-28 18:41:42,11.1
2021-07-28 18:41:48,11.1
2021-07-28 18:42:11,11.1
2021-07-28 18:42:17,11.1
2021-07-28 18:42:23,11.1
2021-07-28 18:42:29,11.1
2021-07-28 18:42:46,11.1
2021-07-28 18:42:52,11.1
2021-07-28 18:42:58,11.1
2021-07-28 18:43:04,11.1
2021-07-28 18:43:09,11.1
2021-07-28 18:43:26,11.1
2021-07-28 18:43:38,11.1
2021-07-28 18:43:43,11.1
2021-07-28 18:43:49,11.1
2021-07-28 18:44:06,11.1
2021-07-28 18:44:12,11.1
2021-07-28 18:44:23,11.1
2021-07-28 18:44:29,11.1
2021-07-28 18:44:35,11.1
2021-07-28 18:44:46,11.1
2021-07-28 18:44:52,11.1
2021-07-28 18:44:58,11.1
2021-07-28 18:45:27,11.1
2021-07-28 18:45:33,11.1
2021-07-28 18:45:50,11.1
2021-07-28 18:45:56,11.1
2021-07-28 18:46:02,11.1
2021-07-28 18:46:13,11.1
2021-07-28 18:46:19,11.1
2021-07-28 18:46:25,11.1
2021-07-28 18:46:30,11.1
2021-07-28 18:46:42,11.1
2021-07-28 18:46:53,11.1
2021-07-28 18:46:59,11.1
2021-07-28 18:47:05,11.1
2021-07-28 18:47:11,11.1
2021-07-28 18:47:17,11.1
2021-07-28 18:47:29,11.1
2021-07-28 18:47:40,11.1
2021-07-28 18:47:52,11.1
2021-07-28 18:47:58,11.1
2021-07-28 18:48:09,11.1
2021-07-28 18:48:21,11.1
2021-07-28 18:48:27,11.1
2021-07-28 18:48:50,11.1
2021-07-28 18:48:56,11.1
2021-07-28 18:49:01,11.1
2021-07-28 18:49:13,11.1
2021-07-28 18:49:19,11.1
2021-07-28 18:49:25,11.1
2021-07-28 18:49:30,11.1
2021-07-28 18:49:36,11.1
2021-07-28 18:49:54,11.1
2021-07-28 18:49:59,11.1
2021-07-28 18:50:05,11.1
2021-07-28 18:50:11,11.1
2021-07-28 18:50:17,11.1
2021-07-28 18:50:23,11.1
2021-07-28 18:50:34,11.1
2021-07-28 18:50:40,11.1
2021-07-28 18:50:46,11.1
2021-07-28 18:51:15,11.1
2021-07-28 18:51:27,11.1
2021-07-28 18:51:44,11.1
2021-07-28 18:51:50,11.1
2021-07-28 18:52:02,11.1
2021-07-28 18:52:13,11.1
2021-07-28 18:52:19,11.1
2021-07-28 18:52:25,11.1
2021-07-28 18:52:36,11.1
2021-07-28 18:52:42,11.1
2021-07-28 18:52:48,11.1
2021-07-28 18:52:54,11.1
2021-07-28 18:53:05,11.1
2021-07-28 18:53:11,11.1
2021-07-28 18:53:17,11.1
2021-07-28 18:53:28,11.1
2021-07-28 18:53:40,11.1
2021-07-28 18:53:46,11.1
2021-07-28 18:53:57,11.1
2021-07-28 18:54:09,11.1
2021-07-28 18:54:15,11.1
2021-07-28 18:54:21,11.1
2021-07-28 18:54:27,11.1
2021-07-28 18:54:37,11
2021-07-28 18:54:56,11.1
2021-07-28 18:55:02,11.1
2021-07-28 18:55:07,11.1
2021-07-28 18:55:13,11.1
2021-07-28 18:55:31,11.1
2021-07-28 18:55:42,11.1
2021-07-28 18:55:48,11.1
2021-07-28 18:55:54,11.1
2021-07-28 18:56:00,11.1
2021-07-28 18:56:06,11.1
2021-07-28 18:56:11,11
2021-07-28 18:56:17,11.1
2021-07-28 18:56:23,11.1
2021-07-28 18:56:29,11.1
2021-07-28 18:56:35,11.1
2021-07-28 18:56:46,11.1
2021-07-28 18:56:52,11.1
2021-07-28 18:57:09,11.1
2021-07-28 18:57:15,11.1
2021-07-28 18:57:21,11.1
2021-07-28 18:57:27,11.1
2021-07-28 18:57:32,11.1
2021-07-28 18:57:50,11.1
2021-07-28 18:58:01,11.1
2021-07-28 18:58:07,11.1
2021-07-28 18:58:12,11.1
2021-07-28 18:58:36,11.1
2021-07-28 18:58:42,11.1
2021-07-28 18:58:47,11.1
2021-07-28 18:58:53,11.1
2021-07-28 18:58:59,11.1
2021-07-28 18:59:17,11.1
2021-07-28 18:59:23,11.1
2021-07-28 18:59:34,11.1
2021-07-28 18:59:52,11.1
2021-07-28 19:00:09,11.1
2021-07-28 19:00:21,11.1
2021-07-28 19:00:27,11.1
2021-07-28 19:00:45,11.1
2021-07-28 19:01:14,11.1
2021-07-28 19:01:20,11.1
2021-07-28 19:01:37,11.1
2021-07-28 19:01:43,11.1
2021-07-28 19:01:54,11.1
2021-07-28 19:02:00,11.1
2021-07-28 19:02:06,10.8
2021-07-28 19:02:12,11.1
2021-07-28 19:02:18,11
2021-07-28 19:02:23,11.1
2021-07-28 19:02:41,11.1
2021-07-28 19:02:46,11.1
2021-07-28 19:02:52,11.1
2021-07-28 19:03:04,11.1
2021-07-28 19:03:10,11.1
2021-07-28 19:03:28,11.1
2021-07-28 19:03:33,11.1
2021-07-28 19:03:51,11.1
2021-07-28 19:04:14,11.1
2021-07-28 19:04:26,11.1
2021-07-28 19:04:32,11.1
2021-07-28 19:04:37,11.1
2021-07-28 19:04:43,11.1
2021-07-28 19:04:49,11.1
2021-07-28 19:05:01,11.1
2021-07-28 19:05:06,11.1
2021-07-28 19:05:35,11.1
2021-07-28 19:05:41,11.1
2021-07-28 19:05:58,11.1
2021-07-28 19:06:10,11.1
2021-07-28 19:06:15,11.1
2021-07-28 19:06:21,11.1
2021-07-28 19:06:38,11.1
2021-07-28 19:06:44,11.1
2021-07-28 19:06:50,11.1
2021-07-28 19:06:56,11.1
2021-07-28 19:07:02,11.1
2021-07-28 19:07:07,11.1
2021-07-28 19:07:13,11.1
2021-07-28 19:07:25,11.1
2021-07-28 19:07:31,11.1
2021-07-28 19:07:42,11.1
2021-07-28 19:07:48,11.1
2021-07-28 19:07:54,11.1
2021-07-28 19:08:00,11.1
2021-07-28 19:08:11,11.1
2021-07-28 19:08:17,11.1
2021-07-28 19:08:29,11.1
2021-07-28 19:08:40,11.1
2021-07-28 19:08:52,11.1
2021-07-28 19:08:58,11.1
2021-07-28 19:09:03,11.1
2021-07-28 19:09:09,11.1
2021-07-28 19:09:15,11.1
2021-07-28 19:09:38,11.1
2021-07-28 19:09:44,11.1
2021-07-28 19:09:50,11.1
2021-07-28 19:09:56,11.1
2021-07-28 19:10:02,11.1
2021-07-28 19:10:25,11.1
2021-07-28 19:10:31,11.1
2021-07-28 19:10:42,11.1
2021-07-28 19:10:48,11.1
2021-07-28 19:10:54,11.1
2021-07-28 19:11:06,11.1
2021-07-28 19:11:11,11.3
2021-07-28 19:11:17,11.1
2021-07-28 19:11:23,11.1
2021-07-28 19:11:46,11.1
2021-07-28 19:11:52,11.1
2021-07-28 19:11:57,11.1
2021-07-28 19:12:03,11.1
2021-07-28 19:12:09,11.1
2021-07-28 19:12:21,11.1
2021-07-28 19:12:32,11.1
2021-07-28 19:12:38,11.1
2021-07-28 19:12:43,11.1
2021-07-28 19:12:49,11.1
2021-07-28 19:13:12,11.1
2021-07-28 19:13:18,11.1
2021-07-28 19:13:24,11.1
2021-07-28 19:13:30,11.1
2021-07-28 19:13:35,11.1
2021-07-28 19:13:41,11.1
2021-07-28 19:13:47,11.1
2021-07-28 19:13:53,11.1
2021-07-28 19:14:10,11.1
2021-07-28 19:14:16,11
2021-07-28 19:14:22,11.1
2021-07-28 19:14:33,11.1
2021-07-28 19:14:45,11.1
2021-07-28 19:14:51,11.1
2021-07-28 19:14:57,11.1
2021-07-28 19:15:08,11.1
2021-07-28 19:15:20,11.1
2021-07-28 19:15:26,11.1
2021-07-28 19:15:38,11.1
2021-07-28 19:15:43,11.1
2021-07-28 19:15:49,11.1
2021-07-28 19:16:07,11.1
2021-07-28 19:16:12,11.1
2021-07-28 19:16:18,11.1
2021-07-28 19:16:24,11.1
2021-07-28 19:16:30,11.1
2021-07-28 19:16:53,11.1
2021-07-28 19:16:59,11.1
2021-07-28 19:17:05,11.1
2021-07-28 19:17:11,11.1
2021-07-28 19:17:16,11.1
2021-07-28 19:17:34,11.1
2021-07-28 19:17:40,11.1
2021-07-28 19:17:46,11.1
2021-07-28 19:17:52,11.1
2021-07-28 19:17:57,11.1
2021-07-28 19:18:03,11
2021-07-28 19:18:09,11.1
2021-07-28 19:18:26,11.1
2021-07-28 19:18:32,11.1
2021-07-28 19:18:35,11
2021-07-28 19:18:43,11.1
2021-07-28 19:18:49,11.1
2021-07-28 19:19:01,11.1
2021-07-28 19:19:18,11.1
2021-07-28 19:19:24,11.1
2021-07-28 19:19:41,11.1
2021-07-28 19:19:47,11.1
2021-07-28 19:19:59,11.1
2021-07-28 19:20:05,11.1
2021-07-28 19:20:10,11.1
2021-07-28 19:20:16,11.1
2021-07-28 19:20:27,11.1
2021-07-28 19:20:33,11.1
2021-07-28 19:20:39,11.1
2021-07-28 19:20:44,11.1
2021-07-28 19:20:50,11.1
2021-07-28 19:20:56,11.1
2021-07-28 19:21:02,11.1
2021-07-28 19:21:07,11.1
2021-07-28 19:21:19,11.1
2021-07-28 19:21:25,11.1
2021-07-28 19:21:30,11.1
2021-07-28 19:21:54,11.1
2021-07-28 19:22:00,11.1
2021-07-28 19:22:12,11.1
2021-07-28 19:22:17,11.1
2021-07-28 19:22:23,11.1
2021-07-28 19:22:47,11.1
2021-07-28 19:22:53,11.1
2021-07-28 19:23:04,11.1
2021-07-28 19:23:10,11.1
2021-07-28 19:23:39,11.1
2021-07-28 19:24:02,11.2
2021-07-28 19:24:14,11.1
2021-07-28 19:24:19,11
2021-07-28 19:24:25,11.1
2021-07-28 19:24:31,11.1
2021-07-28 19:24:37,11.1
2021-07-28 19:24:49,11.1
2021-07-28 19:24:55,11.1
2021-07-28 19:25:01,11.1
2021-07-28 19:25:07,11.1
2021-07-28 19:25:12,11.1
2021-07-28 19:25:18,11.1
2021-07-28 19:25:24,11.1
2021-07-28 19:25:41,11.1
2021-07-28 19:25:47,11.1
2021-07-28 19:25:59,11.1
2021-07-28 19:26:23,11.1
2021-07-28 19:26:28,11.1
2021-07-28 19:26:34,11.1
2021-07-28 19:26:46,11.1
2021-07-28 19:26:52,11.1
2021-07-28 19:27:09,11.1
2021-07-28 19:27:21,11.1
2021-07-28 19:27:27,11.1
2021-07-28 19:27:33,11.1
2021-07-28 19:27:39,11.1
2021-07-28 19:27:44,11.1
2021-07-28 19:27:56,11.1
2021-07-28 19:28:02,11.1
2021-07-28 19:28:07,11.1
2021-07-28 19:28:13,11.1
2021-07-28 19:28:36,11.1
2021-07-28 19:28:42,11.1
2021-07-28 19:28:54,11.1
2021-07-28 19:29:06,11.1
2021-07-28 19:29:11,11.1
2021-07-28 19:29:23,11.1
2021-07-28 19:29:29,11.1
2021-07-28 19:29:34,11.1
2021-07-28 19:29:46,11.1
2021-07-28 19:30:04,11.1
2021-07-28 19:30:09,11.1
2021-07-28 19:30:15,11.1
2021-07-28 19:30:27,11.1
2021-07-28 19:30:32,11
2021-07-28 19:30:38,11.1
2021-07-28 19:30:49,11.1
2021-07-28 19:30:55,11.1
2021-07-28 19:31:01,11.1
2021-07-28 19:31:06,11
2021-07-28 19:31:12,11.1
2021-07-28 19:31:18,11.1
2021-07-28 19:31:30,11.1
2021-07-28 19:31:36,11.1
2021-07-28 19:31:42,11.1
2021-07-28 19:31:47,11.1
2021-07-28 19:31:59,11.1
2021-07-28 19:32:10,11.1
2021-07-28 19:32:16,11.1
2021-07-28 19:32:22,11.1
2021-07-28 19:32:28,11.1
2021-07-28 19:32:40,11.1
2021-07-28 19:32:46,11.1
2021-07-28 19:32:52,11.1
2021-07-28 19:32:57,11.1
2021-07-28 19:33:03,11.1
2021-07-28 19:33:09,11.1
2021-07-28 19:33:21,11.1
2021-07-28 19:33:26,11.1
2021-07-28 19:33:44,11.1
2021-07-28 19:33:49,11.1
2021-07-28 19:33:55,11.1
2021-07-28 19:34:01,11.1
2021-07-28 19:34:07,11.1
2021-07-28 19:34:24,11.1
2021-07-28 19:34:30,11.1
2021-07-28 19:34:36,11.1
2021-07-28 19:34:42,11.1
2021-07-28 19:34:48,11.1
2021-07-28 19:34:53,11.1
2021-07-28 19:35:11,11.1
2021-07-28 19:35:17,11.1
2021-07-28 19:35:23,11.1
2021-07-28 19:35:28,11.1
2021-07-28 19:35:40,11.1
2021-07-28 19:35:46,11.1
2021-07-28 19:36:04,11.1
2021-07-28 19:36:10,11
2021-07-28 19:36:15,11.1
2021-07-28 19:36:21,11.1
2021-07-28 19:36:27,11.1
2021-07-28 19:36:33,11.1
2021-07-28 19:36:45,11.1
2021-07-28 19:36:51,11.1
2021-07-28 19:37:02,11.1
2021-07-28 19:37:08,11.1
2021-07-28 19:37:14,11.1
2021-07-28 19:37:20,11.1
2021-07-28 19:37:43,11.1
2021-07-28 19:37:49,11.1
2021-07-28 19:37:55,11.1
2021-07-28 19:38:01,11.1
2021-07-28 19:38:06,11.1
2021-07-28 19:38:18,11.1
2021-07-28 19:38:24,11.1
2021-07-28 19:38:35,11.1
2021-07-28 19:38:41,11.1
2021-07-28 19:38:59,11.1
2021-07-28 19:39:05,11.1
2021-07-28 19:39:16,11.1
2021-07-28 19:39:28,11.1
2021-07-28 19:39:34,11.1
2021-07-28 19:39:51,11.1
2021-07-28 19:39:57,11.1
2021-07-28 19:40:03,11.1
2021-07-28 19:40:09,11.1
2021-07-28 19:40:15,11.1
2021-07-28 19:40:20,11.1
2021-07-28 19:40:32,11.1
2021-07-28 19:40:44,11.1
2021-07-28 19:40:49,11
2021-07-28 19:41:01,11.1
2021-07-28 19:41:07,11.1
2021-07-28 19:41:31,11.1
2021-07-28 19:41:42,11.1
2021-07-28 19:41:48,11.1
2021-07-28 19:41:54,11.1
2021-07-28 19:42:06,11.1
2021-07-28 19:42:11,11.1
2021-07-28 19:42:22,11.1
2021-07-28 19:42:28,11.1
2021-07-28 19:42:34,11.1
2021-07-28 19:42:51,11.1
2021-07-28 19:43:09,11.1
2021-07-28 19:43:15,11.1
2021-07-28 19:43:26,11.1
2021-07-28 19:43:32,11.1
2021-07-28 19:43:38,11.1
2021-07-28 19:43:44,11.1
2021-07-28 19:43:50,11.1
2021-07-28 19:44:01,11.1
2021-07-28 19:44:13,11.1
2021-07-28 19:44:19,11.1
2021-07-28 19:44:24,11.1
2021-07-28 19:44:36,11.1
2021-07-28 19:44:42,11.1
2021-07-28 19:45:04,11.1
2021-07-28 19:45:10,11.1
2021-07-28 19:45:16,11.1
2021-07-28 19:45:39,11.1
2021-07-28 19:45:45,11.1
2021-07-28 19:45:51,11.1
2021-07-28 19:45:57,11.1
2021-07-28 19:46:08,11.1
2021-07-28 19:46:20,11.1
2021-07-28 19:46:26,11.1
2021-07-28 19:46:31,11
2021-07-28 19:46:49,11.1
2021-07-28 19:47:00,11.1
2021-07-28 19:47:06,11.1
2021-07-28 19:47:12,11.1
2021-07-28 19:47:18,11.1
2021-07-28 19:47:29,11.1
2021-07-28 19:47:35,11.1
2021-07-28 19:47:46,11.1
2021-07-28 19:47:58,11.1
2021-07-28 19:48:04,11.1
2021-07-28 19:48:09,11.1
2021-07-28 19:48:15,11.1
2021-07-28 19:48:27,11.1
2021-07-28 19:48:33,11.1
2021-07-28 19:48:56,11.1
2021-07-28 19:49:02,11.1
2021-07-28 19:49:14,11.1
2021-07-28 19:49:54,11.1
2021-07-28 19:50:00,11.1
2021-07-28 19:50:12,11.1
2021-07-28 19:50:18,11.1
2021-07-28 19:50:23,11.1
2021-07-28 19:50:29,11.1
2021-07-28 19:50:52,11.1
2021-07-28 19:50:58,11.1
2021-07-28 19:51:21,11.1
2021-07-28 19:51:33,11.1
2021-07-28 19:51:39,11.1
2021-07-28 19:51:44,11.1
2021-07-28 19:52:07,11.1
2021-07-28 19:52:13,11.1
2021-07-28 19:52:24,11.1
2021-07-28 19:52:59,11.1
2021-07-28 19:53:10,11.1
2021-07-28 19:53:28,11.1
2021-07-28 19:53:34,11.1
2021-07-28 19:53:46,11.1
2021-07-28 19:54:26,11.1
2021-07-28 19:54:32,11.1
2021-07-28 19:54:55,11.1
2021-07-28 19:55:13,11.1
2021-07-28 19:55:18,11.1
2021-07-28 19:55:42,11.1
2021-07-28 19:55:48,11.1
2021-07-28 19:55:54,11.1
2021-07-28 19:56:11,11.1
2021-07-28 19:56:17,11.1
2021-07-28 19:56:23,11.1
2021-07-28 19:56:28,11
2021-07-28 19:56:34,11.1
2021-07-28 19:56:40,11.1
2021-07-28 19:56:46,11.1
2021-07-28 19:56:51,11.1
2021-07-28 19:56:57,11.1
2021-07-28 19:57:03,11.1
2021-07-28 19:57:20,11.1
2021-07-28 19:57:26,11.1
2021-07-28 19:57:32,11.1
2021-07-28 19:57:37,11.1
2021-07-28 19:57:49,11.1
2021-07-28 19:57:55,11.1
2021-07-28 19:58:00,10.9
2021-07-28 19:58:06,11.1
2021-07-28 19:58:12,11.1
2021-07-28 19:58:30,11.1
2021-07-28 19:58:36,11.1
2021-07-28 19:58:41,11.1
2021-07-28 19:58:47,11.1
2021-07-28 19:58:53,11.1
