Column1,Period,ID,ap_t,unix
5441,SP8w3,H298,34.4,1623866928
5442,SP8w3,H298,34.29,1623867834
5443,SP8w3,H298,33.77,1623868739
5444,SP8w3,H298,33.71,1623869646
5445,SP8w3,H298,34.25,1623870553
5446,SP8w3,H298,35.05,1623871450
5447,SP8w3,H298,35.45,1623872353
5448,SP8w3,H298,34.48,1623873256
5449,SP8w3,H298,33.83,1623874162
5450,SP8w3,H298,33.64,1623875068
5451,SP8w3,H298,34.25,1623875974
5452,SP8w3,H298,33.72,1623876880
5453,SP8w3,H298,33.63,1623877787
5454,SP8w3,H298,33.48,1623878693
5455,SP8w3,H298,34.37,1623879598
5456,SP8w3,H298,34.8,1623880504
5457,SP8w4,H298,36.24,1623881409
5458,SP8w4,H298,35.82,1623882309
5459,SP8w4,H298,35.36,1623883213
5460,SP8w4,H298,35.29,1623884117
5461,SP8w4,H298,34.34,1623885021
5462,SP8w4,H298,34.04,1623885928
5463,SP8w4,H298,33.7,1623886834
5464,SP8w4,H298,34.91,1623887739
5465,SP8w4,H298,35.06,1623888644
5466,SP8w4,H298,34.07,1623889550
5467,SP8w4,H298,34.66,1623890455
5468,SP8w4,H298,35.01,1623891360
5469,SP8w4,H298,33.88,1623892266
5470,SP8w4,H298,35.48,1623893171
5471,SP8w4,H298,34.85,1623894072
5472,SP8w4,H298,35.13,1623894977
5473,SP8w4,H298,33.81,1623895883
5474,SP8w4,H298,33.88,1623896788
5475,SP8w4,H298,33.56,1623897694
5476,SP8w4,H298,32.78,1623898601
5477,SP8w4,H298,33.09,1623899507
5478,SP8w4,H298,34.17,1623900413
5479,SP8w4,H298,33.2,1623901319
5480,SP8w4,H298,32.55,1623902226
5481,SP8w4,H298,32.67,1623903133
5482,SP8w4,H298,33.97,1623904038
5483,SP8w4,H298,34,1623904945
5484,SP8w4,H298,33.6,1623905851
5485,SP8w4,H298,33.12,1623906758
5486,SP8w4,H298,32.71,1623907664
5487,SP8w4,H298,33.14,1623908570
5488,SP8w4,H298,32.7,1623909476
5489,SP8w4,H298,33.04,1623910382
5490,SP8w4,H298,33.75,1623911288
5491,SP8w4,H298,32.86,1623912194
5492,SP8w4,H298,33.55,1623913100
5493,SP8w4,H298,33.5,1623914006
5494,SP8w4,H298,34.45,1623914912
5495,SP8w4,H298,35.08,1623915817
5496,SP8w4,H298,34.54,1623916722
5497,SP8w4,H298,33.71,1623917628
5498,SP8w4,H298,33.23,1623918534
5499,SP8w4,H298,33.3,1623919441
5500,SP8w4,H298,33.27,1623920348
5501,SP8w4,H298,33.6,1623921255
5502,SP8w4,H298,32.44,1623922161
5503,SP8w4,H298,33.12,1623923068
5504,SP8w4,H298,33.11,1623923974
5505,SP8w4,H298,32.94,1623924881
5506,SP8w4,H298,33.02,1623925788
5507,SP8w4,H298,34.01,1623926694
5508,SP8w4,H298,33.45,1623927600
5509,SP8w4,H298,33.26,1623928506
5510,SP8w4,H298,32.85,1623929405
5511,SP8w4,H298,33.64,1623930304
5512,SP8w4,H298,33.75,1623931210
5513,SP8w4,H298,33.59,1623932116
5514,SP8w4,H298,33.46,1623933021
5515,SP8w4,H298,33.23,1623933926
5516,SP8w4,H298,33.4,1623934831
5517,SP8w4,H298,32.73,1623935736
5518,SP8w4,H298,32.56,1623936643
5519,SP8w4,H298,32.9,1623937549
5520,SP8w4,H298,34,1623938456
5521,SP8w4,H298,34.55,1623939362
5522,SP8w4,H298,33.65,1623940269
5523,SP8w4,H298,33.52,1623941175
5524,SP8w4,H298,33.27,1623942081
5525,SP8w4,H298,32.77,1623942987
5526,SP8w4,H298,32.68,1623943893
5527,SP8w4,H298,32.79,1623944799
5528,SP8w4,H298,33.26,1623945705
5529,SP8w4,H298,32.91,1623946610
5530,SP8w4,H298,33.11,1623947516
5531,SP8w4,H298,32.99,1623948422
5532,SP8w4,H298,33.08,1623949328
5533,SP8w4,H298,32.78,1623950234
5534,SP8w4,H298,32.49,1623951140
5535,SP8w4,H298,33.14,1623952046
5536,SP8w4,H298,34.27,1623952951
5537,SP8w4,H298,33.59,1623953856
5538,SP8w4,H298,33.44,1623954762
5539,SP8w4,H298,32.94,1623955667
5540,SP8w4,H298,32.57,1623956572
5541,SP8w4,H298,33.43,1623957477
5542,SP8w4,H298,32.87,1623958385
5543,SP8w4,H298,33.16,1623959291
5544,SP8w4,H298,32.96,1623960197
5545,SP8w4,H298,33.06,1623961103
5546,SP8w4,H298,33.72,1623962009
5547,SP8w4,H298,34.17,1623962915
5548,SP8w4,H298,33.25,1623963822
5549,SP8w4,H298,33.01,1623964727
5550,SP8w4,H298,33.43,1623965633
5551,SP8w4,H298,32.98,1623966539
5552,SP8w4,H298,32.71,1623967445
5553,SP8w4,H298,33.05,1623968351
5554,SP8w4,H298,36.22,1623969257
5555,SP8w4,H298,35.31,1623970161
5556,SP8w4,H298,35.95,1623971064
5557,SP8w4,H298,34.4,1623971968
5558,SP8w4,H298,34.95,1623972872
5559,SP8w4,H298,33.27,1623973775
5560,SP8w4,H298,33.26,1623974679
5561,SP8w4,H298,33.57,1623975586
5562,SP8w4,H298,32.88,1623976492
5563,SP8w4,H298,32.94,1623977398
5564,SP8w4,H298,32.63,1623978298
5565,SP8w4,H298,33.28,1623979204
5566,SP8w4,H298,33.16,1623980110
5567,SP8w4,H298,33.38,1623981016
5568,SP8w4,H298,33.32,1623981923
5569,SP8w4,H298,33.43,1623982829
5570,SP8w4,H298,33.12,1623983735
5571,SP8w4,H298,32.86,1623984633
5572,SP8w4,H298,32.59,1623985540
5573,SP8w4,H298,32.34,1623986448
5574,SP8w4,H298,32.24,1623987355
5575,SP8w4,H298,32.75,1623988262
5576,SP8w4,H298,33.36,1623989169
5577,SP8w4,H298,33.44,1623990075
5578,SP8w4,H298,33.99,1623990973
5579,SP8w4,H298,33.05,1623991879
5580,SP8w4,H298,33.61,1623992786
5581,SP8w4,H298,33.28,1623993692
5582,SP8w4,H298,32.46,1623994598
5583,SP8w4,H298,32.52,1623995504
5584,SP8w4,H298,32.16,1623996410
5585,SP8w4,H298,32.02,1623997318
5586,SP8w4,H298,32.38,1623998224
5587,SP8w4,H298,32.9,1623999131
5588,SP8w4,H298,32.02,1624000037
5589,SP8w4,H298,31.2,1624000944
5590,SP8w4,H298,30.65,1624001850
5591,SP8w4,H298,30.24,1624002757
5592,SP8w4,H298,29.94,1624003663
5593,SP8w4,H298,29.72,1624004569
5594,SP8w4,H298,30.16,1624005475
5595,SP8w4,H298,30.05,1624006380
5596,SP8w4,H298,30.41,1624007286
5597,SP8w4,H298,30.99,1624008192
5598,SP8w4,H298,31.6,1624009098
5599,SP8w4,H298,34.21,1624010003
5600,SP8w4,H298,33.89,1624010909
5601,SP8w4,H298,33.72,1624011815
5602,SP8w4,H298,33.7,1624012721
5603,SP8w4,H298,34.39,1624013626
5604,SP8w4,H298,34.09,1624014532
5605,SP8w4,H298,35.27,1624015438
5606,SP8w4,H298,35.77,1624016344
5607,SP8w4,H298,35.03,1624017250
5608,SP8w4,H298,34.71,1624018155
5609,SP8w4,H298,34.51,1624019061
5610,SP8w4,H298,34.17,1624019967
5611,SP8w4,H298,34.17,1624020873
5612,SP8w4,H298,34.18,1624021778
5613,SP8w4,H298,34.51,1624022684
5614,SP8w4,H298,33.4,1624023590
5615,SP8w4,H298,35.15,1624024496
5616,SP8w4,H298,34.45,1624025402
5617,SP8w4,H298,33.82,1624026307
5618,SP8w4,H298,33.86,1624027213
5619,SP8w4,H298,33.58,1624028119
5620,SP8w4,H298,34.44,1624029025
5621,SP8w4,H298,34.2,1624029930
5622,SP8w4,H298,33.63,1624030836
5623,SP8w4,H298,33.32,1624031742
5624,SP8w4,H298,33,1624032648
5625,SP8w4,H298,33.04,1624033553
5626,SP8w4,H298,33.81,1624034459
5627,SP8w4,H298,33.45,1624035365
5628,SP8w4,H298,35.34,1624036271
5629,SP8w4,H298,35.1,1624037177
5630,SP8w4,H298,35.44,1624038082
5631,SP8w4,H298,34.32,1624038988
5632,SP8w4,H298,34.31,1624039894
5633,SP8w4,H298,33.89,1624040800
5634,SP8w4,H298,34,1624041705
5635,SP8w4,H298,34.07,1624042611
5636,SP8w4,H298,35.48,1624043517
5637,SP8w4,H298,34.23,1624044423
5638,SP8w4,H298,33.34,1624045328
5639,SP8w4,H298,33.15,1624046234
5640,SP8w4,H298,33.03,1624047140
5641,SP8w4,H298,32.6,1624048046
5642,SP8w4,H298,32.72,1624048952
5643,SP8w4,H298,32.79,1624049857
5644,SP8w4,H298,32.78,1624050763
5645,SP8w4,H298,32.71,1624051669
5646,SP8w4,H298,33.29,1624052575
5647,SP8w4,H298,33.38,1624053480
5648,SP8w4,H298,33.57,1624054386
5649,SP8w4,H298,32.94,1624055292
5650,SP8w4,H298,33.01,1624056198
5651,SP8w4,H298,32.75,1624057104
5652,SP8w4,H298,32.92,1624058009
5653,SP8w4,H298,34.8,1624058915
5654,SP8w4,H298,35.7,1624059821
5655,SP8w4,H298,35.86,1624060727
5656,SP8w4,H298,35.3,1624061632
5657,SP8w4,H298,34.88,1624062538
5658,SP8w4,H298,35.39,1624063444
5659,SP8w4,H298,34.99,1624064350
5660,SP8w4,H298,35.23,1624065255
5661,SP8w4,H298,34.62,1624066161
5662,SP8w4,H298,34.53,1624067067
5663,SP8w4,H298,34.07,1624067973
5664,SP8w4,H298,33.79,1624068879
5665,SP8w4,H298,34.52,1624069784
5666,SP8w4,H298,34.39,1624070690
5667,SP8w4,H298,33.63,1624071596
5668,SP8w4,H298,33.53,1624072502
5669,SP8w4,H298,33.21,1624073407
5670,SP8w4,H298,33.05,1624074313
5671,SP8w4,H298,33.25,1624075219
5672,SP8w4,H298,33.96,1624076125
5673,SP8w4,H298,34.15,1624077030
5674,SP8w4,H298,34.85,1624077936
5675,SP8w4,H298,34.15,1624078842
5676,SP8w4,H298,33.64,1624079748
5677,SP8w4,H298,33.4,1624080654
5678,SP8w4,H298,33.37,1624081559
5679,SP8w4,H298,33.86,1624082465
5680,SP8w4,H298,33.38,1624083371
5681,SP8w4,H298,33.46,1624084277
5682,SP8w4,H298,32.78,1624085182
5683,SP8w4,H298,32.44,1624086088
5684,SP8w4,H298,32.55,1624086994
5685,SP8w4,H298,30.96,1624087900
5686,SP8w4,H298,31.75,1624088806
5687,SP8w4,H298,32.13,1624089711
5688,SP8w4,H298,31.16,1624090617
5689,SP8w4,H298,30.63,1624091523
5690,SP8w4,H298,30.68,1624092429
5691,SP8w4,H298,31.88,1624093334
5692,SP8w4,H298,31.15,1624094240
5693,SP8w4,H298,31.01,1624095146
5694,SP8w4,H298,31.3,1624096052
5695,SP8w4,H298,31.89,1624096957
5696,SP8w4,H298,32.28,1624097863
5697,SP8w4,H298,34.34,1624098769
5698,SP8w4,H298,33.36,1624099675
5699,SP8w4,H298,32.97,1624100581
5700,SP8w4,H298,32.53,1624101486
5701,SP8w4,H298,32.24,1624102392
5702,SP8w4,H298,32.02,1624103298
5703,SP8w4,H298,32.19,1624104204
5704,SP8w4,H298,32.4,1624105109
5705,SP8w4,H298,33.19,1624106015
5706,SP8w4,H298,32.79,1624106921
5707,SP8w4,H298,32.83,1624107827
5708,SP8w4,H298,32.55,1624108732
5709,SP8w4,H298,32.3,1624109638
5710,SP8w4,H298,32.35,1624110544
5711,SP8w4,H298,33.06,1624111450
5712,SP8w4,H298,34.82,1624112356
5713,SP8w4,H298,33.57,1624113261
5714,SP8w4,H298,33.78,1624114167
5715,SP8w4,H298,34.57,1624115073
5716,SP8w4,H298,34.77,1624115979
5717,SP8w4,H298,34.15,1624116884
5718,SP8w4,H298,33.09,1624117790
5719,SP8w4,H298,32.93,1624118696
5720,SP8w4,H298,32.87,1624119602
5721,SP8w4,H298,32.78,1624120508
5722,SP8w4,H298,34.01,1624121413
5723,SP8w4,H298,34.57,1624122319
5724,SP8w4,H298,34.76,1624123225
5725,SP8w4,H298,34.37,1624124131
5726,SP8w4,H298,33.41,1624125036
5727,SP8w4,H298,32.99,1624125942
5728,SP8w4,H298,32.91,1624126848
5729,SP8w4,H298,34.21,1624127754
5730,SP8w4,H298,33.37,1624128659
5731,SP8w4,H298,32.87,1624129565
5732,SP8w4,H298,33.22,1624130471
5733,SP8w4,H298,33.82,1624131377
5734,SP8w4,H298,32.98,1624132283
5735,SP8w4,H298,33.11,1624133188
5736,SP8w4,H298,33.38,1624134094
5737,SP8w4,H298,33.59,1624135000
5738,SP8w4,H298,33.33,1624135906
5739,SP8w4,H298,33.56,1624136811
5740,SP8w4,H298,33.48,1624137717
5741,SP8w4,H298,34.3,1624138623
5742,SP8w4,H298,34.1,1624139529
5743,SP8w4,H298,33.97,1624140434
5744,SP8w4,H298,33.32,1624141340
5745,SP8w4,H298,32.97,1624142246
5746,SP8w4,H298,33.79,1624143152
5747,SP8w4,H298,34.53,1624144058
5748,SP8w4,H298,34.23,1624144963
5749,SP8w4,H298,34.52,1624145869
5750,SP8w4,H298,34.55,1624146775
5751,SP8w4,H298,33.99,1624147681
5752,SP8w4,H298,33.71,1624148586
5753,SP8w4,H298,33.51,1624149492
5754,SP8w4,H298,33.23,1624150398
5755,SP8w4,H298,32.93,1624151304
5756,SP8w4,H298,32.66,1624152210
5757,SP8w4,H298,32.27,1624153115
5758,SP8w4,H298,32.62,1624154021
5759,SP8w4,H298,33.99,1624154927
5760,SP8w4,H298,33.74,1624155833
5761,SP8w4,H298,33.9,1624156738
5762,SP8w4,H298,33.07,1624157644
5763,SP8w4,H298,31.72,1624158550
5764,SP8w4,H298,33.12,1624159456
5765,SP8w4,H298,33.09,1624160361
5766,SP8w4,H298,33.08,1624161267
5767,SP8w4,H298,33.74,1624162173
5768,SP8w4,H298,34.29,1624163079
5769,SP8w4,H298,33.99,1624163985
5770,SP8w4,H298,32.87,1624164890
5771,SP8w4,H298,32.44,1624165796
5772,SP8w4,H298,31.3,1624166702
5773,SP8w4,H298,30.94,1624167608
5774,SP8w4,H298,30.72,1624168513
5775,SP8w4,H298,30.46,1624169419
5776,SP8w4,H298,31.86,1624170325
5777,SP8w4,H298,32.1,1624171231
5778,SP8w4,H298,31.57,1624172136
5779,SP8w4,H298,31.34,1624173042
5780,SP8w4,H298,30.8,1624173948
5781,SP8w4,H298,32.27,1624174854
5782,SP8w4,H298,31.27,1624175760
5783,SP8w4,H298,31.84,1624176665
5784,SP8w4,H298,33.18,1624177571
5785,SP8w4,H298,33.79,1624178477
5786,SP8w4,H298,34.94,1624179383
5787,SP8w4,H298,34.84,1624180288
5788,SP8w4,H298,35.81,1624181194
5789,SP8w4,H298,35.38,1624182100
5790,SP8w4,H298,35.24,1624183006
5791,SP8w4,H298,34.66,1624183912
5792,SP8w4,H298,35.18,1624184817
5793,SP8w4,H298,34.95,1624185723
5794,SP8w4,H298,35.7,1624186629
5795,SP8w4,H298,34.89,1624187535
5796,SP8w4,H298,34.37,1624188440
5797,SP8w4,H298,34.57,1624189346
5798,SP8w4,H298,34.38,1624190252
5799,SP8w4,H298,33.89,1624191158
5800,SP8w4,H298,34.11,1624192063
5801,SP8w4,H298,33.65,1624192969
5802,SP8w4,H298,34.26,1624193875
5803,SP8w4,H298,33.12,1624194781
5804,SP8w4,H298,32.88,1624195687
5805,SP8w4,H298,33.65,1624196592
5806,SP8w4,H298,33.3,1624197498
5807,SP8w4,H298,33.08,1624198404
5808,SP8w4,H298,33.94,1624199310
5809,SP8w4,H298,33.33,1624200215
5810,SP8w4,H298,33.75,1624201121
5811,SP8w4,H298,33.49,1624202027
5812,SP8w4,H298,33.97,1624202933
5813,SP8w4,H298,33.67,1624203838
5814,SP8w4,H298,33.5,1624204744
5815,SP8w4,H298,33.37,1624205650
5816,SP8w4,H298,35.93,1624206556
5817,SP8w4,H298,35.26,1624207462
5818,SP8w4,H298,34.85,1624208367
5819,SP8w4,H298,35.37,1624209273
5820,SP8w4,H298,33.72,1624210179
5821,SP8w4,H298,33.28,1624211085
5822,SP8w4,H298,33.37,1624211990
5823,SP8w4,H298,33.41,1624212896
5824,SP8w4,H298,33.09,1624213802
5825,SP8w4,H298,33.19,1624214708
5826,SP8w4,H298,33.75,1624215614
5827,SP8w4,H298,33.05,1624216519
5828,SP8w4,H298,32.92,1624217425
5829,SP8w4,H298,32.72,1624218331
5830,SP8w4,H298,33.22,1624219237
5831,SP8w4,H298,33.19,1624220142
5832,SP8w4,H298,33.72,1624221048
5833,SP8w4,H298,33.95,1624221954
5834,SP8w4,H298,33.81,1624222860
5835,SP8w4,H298,33.91,1624223765
5836,SP8w4,H298,34.1,1624224671
5837,SP8w4,H298,34.82,1624225577
5838,SP8w4,H298,33.55,1624226482
5839,SP8w4,H298,36.47,1624227387
5840,SP8w4,H298,35.38,1624228292
5841,SP8w4,H298,34.67,1624229197
5842,SP8w4,H298,34.23,1624230102
5843,SP8w4,H298,34.22,1624231007
5844,SP8w4,H298,34.51,1624231912
5845,SP8w4,H298,34.47,1624232816
5846,SP8w4,H298,33.81,1624233721
5847,SP8w4,H298,32.02,1624234626
5848,SP8w4,H298,31.36,1624235531
5849,SP8w4,H298,30.33,1624236436
5850,SP8w4,H298,31,1624237341
5851,SP8w4,H298,31.29,1624238246
5852,SP8w4,H298,30.99,1624239151
5853,SP8w4,H298,30.49,1624240056
5854,SP8w4,H298,30.5,1624240961
5855,SP8w4,H298,30.39,1624241866
5856,SP8w4,H298,31.83,1624242771
5857,SP8w4,H298,33.23,1624243676
5858,SP8w4,H298,32.3,1624244581
5859,SP8w4,H298,33.3,1624245486
5860,SP8w4,H298,33.47,1624246391
5861,SP8w4,H298,34.97,1624247295
5862,SP8w4,H298,35.29,1624248200
5863,SP8w4,H298,34.74,1624249105
5864,SP8w4,H298,34.12,1624250010
5865,SP8w4,H298,33.89,1624250915
5866,SP8w4,H298,34.45,1624251820
5867,SP8w4,H298,33.35,1624252725
5868,SP8w4,H298,35.27,1624253630
5869,SP8w4,H298,35.05,1624254535
5870,SP8w4,H298,34.65,1624255440
5871,SP8w4,H298,35.15,1624256345
5872,SP8w4,H298,35.2,1624257250
5873,SP8w4,H298,34.05,1624258155
5874,SP8w4,H298,34.44,1624259060
5875,SP8w4,H298,34.05,1624259965
5876,SP8w4,H298,34.6,1624260870
5877,SP8w4,H298,33.82,1624261774
5878,SP8w4,H298,35.98,1624262679
5879,SP8w4,H298,35.42,1624263584
5880,SP8w4,H298,35.53,1624264489
5881,SP8w4,H298,34.98,1624265394
5882,SP8w4,H298,34.75,1624266299
5883,SP8w4,H298,34.59,1624267204
5884,SP8w4,H298,35.09,1624268109
5885,SP8w4,H298,34.86,1624269007
5886,SP8w4,H298,34.99,1624269904
5887,SP8w4,H298,34.88,1624270806
5888,SP8w4,H298,34.66,1624271708
5889,SP8w4,H298,34.91,1624272614
5890,SP8w4,H298,34.57,1624273519
5891,SP8w4,H298,34.03,1624274417
5892,SP8w4,H298,34.74,1624275324
5893,SP8w4,H298,36.1,1624276229
5894,SP8w4,H298,35.51,1624277129
5895,SP8w4,H298,35.18,1624278031
5896,SP8w4,H298,36.17,1624278935
5897,SP8w4,H298,35.69,1624279835
5898,SP8w4,H298,35,1624280737
5899,SP8w4,H298,34.7,1624281642
5900,SP8w4,H298,35.05,1624282548
5901,SP8w4,H298,35.25,1624283452
5902,SP8w4,H298,34.44,1624284356
5903,SP8w4,H298,34.78,1624285260
5904,SP8w4,H298,34.06,1624286166
5905,SP8w4,H298,34.63,1624287072
5906,SP8w4,H298,34.66,1624287978
5907,SP8w4,H298,34.35,1624288884
5908,SP8w4,H298,34.12,1624289790
5909,SP8w4,H298,33.88,1624290696
5910,SP8w4,H298,34.27,1624291602
5911,SP8w4,H298,33.19,1624292508
5912,SP8w4,H298,33.2,1624293414
5913,SP8w4,H298,34.4,1624294320
5914,SP8w4,H298,33.36,1624295226
5915,SP8w4,H298,33.48,1624296132
5916,SP8w4,H298,33.11,1624297039
5917,SP8w4,H298,33.09,1624297945
5918,SP8w4,H298,34.2,1624298851
5919,SP8w4,H298,33.83,1624299756
5920,SP8w4,H298,33.08,1624300661
5921,SP8w4,H298,34.45,1624301566
5922,SP8w4,H298,34.7,1624302471
5923,SP8w4,H298,33.77,1624303376
5924,SP8w4,H298,33.57,1624304282
5925,SP8w4,H298,33.25,1624305189
5926,SP8w4,H298,34.52,1624306095
5927,SP8w4,H298,34.69,1624307001
5928,SP8w4,H298,34.04,1624307908
5929,SP8w4,H298,34.38,1624308814
5930,SP8w4,H298,34.01,1624309720
5931,SP8w4,H298,33.3,1624310628
5932,SP8w4,H298,34.3,1624311534
5933,SP8w4,H298,34.8,1624312440
5934,SP8w4,H298,34.73,1624313346
5935,SP8w4,H298,34.61,1624314252
5936,SP8w4,H298,35.13,1624315158
5937,SP8w4,H298,35.37,1624316056
5938,SP8w4,H298,36.26,1624316961
5939,SP8w4,H298,36.32,1624317865
5940,SP8w4,H298,35.25,1624318769
5941,SP8w4,H298,34.49,1624319672
5942,SP8w4,H298,35.55,1624320576
5943,SP8w4,H298,34.85,1624321480
5944,SP8w4,H298,34.63,1624322384
5945,SP8w4,H298,33.86,1624323287
5946,SP8w4,H298,33.3,1624324191
5947,SP8w4,H298,33.17,1624325097
5948,SP8w4,H298,33.67,1624326003
5949,SP8w4,H298,33.71,1624326910
5950,SP8w4,H298,33.67,1624327816
5951,SP8w4,H298,33.17,1624328722
5952,SP8w4,H298,33.66,1624329629
5953,SP8w4,H298,34.4,1624330535
5954,SP8w4,H298,34.08,1624331442
5955,SP8w4,H298,33.64,1624332348
5956,SP8w4,H298,33.77,1624333255
5957,SP8w4,H298,33.5,1624334161
5958,SP8w4,H298,33.96,1624335068
5959,SP8w4,H298,33.57,1624335974
5960,SP8w4,H298,33.31,1624336880
5961,SP8w4,H298,34.1,1624337786
5962,SP8w4,H298,34.78,1624338691
5963,SP8w4,H298,34.7,1624339597
5964,SP8w4,H298,34.19,1624340503
5965,SP8w4,H298,33.86,1624341409
5966,SP8w4,H298,33.94,1624342316
5967,SP8w4,H298,33.71,1624343222
5968,SP8w4,H298,34.14,1624344128
5969,SP8w4,H298,33.94,1624345034
5970,SP8w4,H298,33.74,1624345941
5971,SP8w4,H298,33.83,1624346847
5972,SP8w4,H298,33.63,1624347753
5973,SP8w4,H298,33.41,1624348659
5974,SP8w4,H298,33.33,1624349565
5975,SP8w4,H298,33.43,1624350472
5976,SP8w4,H298,33.17,1624351378
5977,SP8w4,H298,33.05,1624352284
5978,SP8w4,H298,34.02,1624353190
5979,SP8w4,H298,33.45,1624354097
5980,SP8w4,H298,33.35,1624355003
5981,SP8w4,H298,33.9,1624355909
5982,SP8w4,H298,34.92,1624356815
5983,SP8w4,H298,34.26,1624357721
5984,SP8w4,H298,33.49,1624358628
5985,SP8w4,H298,33.28,1624359534
5986,SP8w4,H298,33.66,1624360440
5987,SP8w4,H298,33.48,1624361346
5988,SP8w4,H298,33.86,1624362252
5989,SP8w4,H298,34.06,1624363159
5990,SP8w4,H298,33.88,1624364065
5991,SP8w4,H298,33.63,1624364971
5992,SP8w4,H298,34.19,1624365877
5993,SP8w4,H298,35.9,1624366783
5994,SP8w4,H298,34.06,1624367685
5995,SP8w4,H298,36.03,1624368588
5996,SP8w4,H298,35.39,1624369490
5997,SP8w4,H298,34.25,1624370395
5998,SP8w4,H298,35.9,1624371299
5999,SP8w4,H298,35.35,1624372204
6000,SP8w4,H298,35.03,1624373108
6001,SP8w4,H298,34.36,1624374013
6002,SP8w4,H298,34.49,1624374916
6003,SP8w4,H298,36.29,1624375818
6004,SP8w4,H298,35.85,1624376721
6005,SP8w4,H298,33.3,1624377623
6006,SP8w4,H298,33.36,1624378526
6007,SP8w4,H298,33.32,1624379432
6008,SP8w4,H298,33.32,1624380338
6009,SP8w4,H298,33.31,1624381244
6010,SP8w4,H298,33.16,1624382150
6011,SP8w4,H298,33.79,1624383056
6012,SP8w4,H298,33.66,1624383962
6013,SP8w4,H298,34.06,1624384868
6014,SP8w4,H298,33.71,1624385775
6015,SP8w4,H298,33.31,1624386681
6016,SP8w4,H298,32.92,1624387587
6017,SP8w4,H298,32.99,1624388493
6018,SP8w4,H298,33.92,1624389399
6019,SP8w4,H298,33.96,1624390305
6020,SP8w4,H298,33.79,1624391212
6021,SP8w4,H298,33.46,1624392119
6022,SP8w4,H298,33.7,1624393025
6023,SP8w4,H298,33.94,1624393931
6024,SP8w4,H298,33.65,1624394838
6025,SP8w4,H298,33.42,1624395745
6026,SP8w4,H298,33.23,1624396651
6027,SP8w4,H298,32.81,1624397557
6028,SP8w4,H298,33.67,1624398463
6029,SP8w4,H298,33.76,1624399370
6030,SP8w4,H298,33.47,1624400277
6031,SP8w4,H298,33.19,1624401183
6032,SP8w4,H298,33.26,1624402088
6033,SP8w4,H298,32.89,1624402995
6034,SP8w4,H298,32.81,1624403901
6035,SP8w4,H298,32.94,1624404807
6036,SP8w4,H298,33.4,1624405714
6037,SP8w4,H298,33.58,1624406620
6038,SP8w4,H298,33.68,1624407526
6039,SP8w4,H298,33.59,1624408433
6040,SP8w4,H298,33.58,1624409340
6041,SP8w4,H298,33.43,1624410247
6042,SP8w4,H298,33.27,1624411152
6043,SP8w4,H298,33.31,1624412058
6044,SP8w4,H298,33.47,1624412964
6045,SP8w4,H298,33.32,1624413870
6046,SP8w4,H298,33.06,1624414777
6047,SP8w4,H298,32.88,1624415683
6048,SP8w4,H298,32.66,1624416590
6049,SP8w4,H298,33.33,1624417496
6050,SP8w4,H298,33.49,1624418402
6051,SP8w4,H298,33.31,1624419308
6052,SP8w4,H298,33.04,1624420214
6053,SP8w4,H298,32.92,1624421114
6054,SP8w4,H298,33.01,1624422021
6055,SP8w4,H298,33.23,1624422927
6056,SP8w4,H298,33.45,1624423831
6057,SP8w4,H298,35.71,1624424735
6058,SP8w4,H298,34.69,1624425639
6059,SP8w4,H298,34.21,1624426545
6060,SP8w4,H298,33.97,1624427451
6061,SP8w4,H298,33.45,1624428358
6062,SP8w4,H298,32.48,1624429264
6063,SP8w4,H298,33.6,1624430171
6064,SP8w4,H298,34.93,1624431077
6065,SP8w4,H298,34.49,1624431982
6066,SP8w4,H298,34.9,1624432889
6067,SP8w4,H298,33.93,1624433795
6068,SP8w4,H298,34.09,1624434702
6069,SP8w4,H298,34.23,1624435609
6070,SP8w4,H298,32.91,1624436516
6071,SP8w4,H298,32.68,1624437423
6072,SP8w4,H298,32.29,1624438330
6073,SP8w4,H298,32.64,1624439236
6074,SP8w4,H298,32.33,1624440143
6075,SP8w4,H298,32.6,1624441050
6076,SP8w4,H298,32.32,1624441957
6077,SP8w4,H298,32.64,1624442863
6078,SP8w4,H298,32.57,1624443770
6079,SP8w4,H298,32.33,1624444677
6080,SP8w4,H298,32.59,1624445584
6081,SP8w4,H298,32.46,1624446490
6082,SP8w4,H298,32.7,1624447397
6083,SP8w4,H298,33.11,1624448304
6084,SP8w4,H298,32.73,1624449210
6085,SP8w4,H298,33.07,1624450117
6086,SP8w4,H298,33.29,1624451023
6087,SP8w4,H298,33.01,1624451930
6088,SP8w4,H298,32.93,1624452836
6089,SP8w4,H298,32.67,1624453742
6090,SP8w4,H298,32.93,1624454648
6091,SP8w4,H298,33.18,1624455555
6092,SP8w4,H298,32.62,1624456461
6093,SP8w4,H298,32.41,1624457367
6094,SP8w4,H298,32.77,1624458274
6095,SP8w4,H298,33.3,1624459180
6096,SP8w4,H298,33.78,1624460086
6097,SP8w4,H298,33.28,1624460992
6098,SP8w4,H298,33.18,1624461899
6099,SP8w4,H298,33.6,1624462805
6100,SP8w4,H298,33.3,1624463705
6101,SP8w4,H298,33.59,1624464612
6102,SP8w4,H298,33.43,1624465518
6103,SP8w4,H298,33.63,1624466425
6104,SP8w4,H298,34.08,1624467331
6105,SP8w4,H298,33.8,1624468238
6106,SP8w4,H298,34.08,1624469144
