"","X.1","X","ap_t","ap_ID","datetime","ID","unix","Period","State","num_Period","tod","DayNight","density","floordate","todfloor"
"6842",190151,289932,33.26,"22.00.31.25","2021-07-01 06:45:28","H230",1625121928,"SP8w6","Euthermic",6,6.75777777777778,"Night",0.00593941326104815,2021-07-01,7
"6843",190177,289933,33.25,"22.00.31.25","2021-07-01 07:00:29","H230",1625122829,"SP8w6","Euthermic",6,7.00805555555556,"Night",0.00595624464458853,2021-07-01,7
"6844",190203,289934,33.01,"22.00.31.25","2021-07-01 07:15:29","H230",1625123729,"SP8w6","Euthermic",6,7.25805555555556,"Night",0.00613192810057182,2021-07-01,7
"6845",190229,289935,32.57,"22.00.31.25","2021-07-01 07:30:30","H230",1625124630,"SP8w6","Euthermic",6,7.50833333333333,"Night",0.00541875259168659,2021-07-01,8
"6846",190255,289936,31.92,"22.00.31.25","2021-07-01 07:45:32","H230",1625125532,"SP8w6","Euthermic",6,7.75888888888889,"Night",0.00206722266514001,2021-07-01,8
"6847",190281,289937,32.37,"22.00.31.25","2021-07-01 08:00:33","H230",1625126433,"SP8w6","Euthermic",6,8.00916666666667,"Night",0.00488436086375491,2021-07-01,8
"6848",190307,289938,32.9,"22.00.31.25","2021-07-01 08:15:34","H230",1625127334,"SP8w6","Euthermic",6,8.25944444444444,"Night",0.00621777862662116,2021-07-01,8
"6849",190332,289939,32.71,"22.00.31.25","2021-07-01 08:30:34","H230",1625128234,"SP8w6","Euthermic",6,8.50944444444444,"Night",0.0061514592430144,2021-07-01,9
"6850",190358,289940,33.21,"22.00.31.25","2021-07-01 08:45:35","H230",1625129135,"SP8w6","Euthermic",6,8.75972222222222,"Night",0.00566541972980458,2021-07-01,9
"6851",190385,289941,33.18,"22.00.31.25","2021-07-01 09:00:36","H230",1625130036,"SP8w6","Euthermic",6,9.01,"Day",0.00578345316288275,2021-07-01,9
"6852",190411,289942,33.06,"22.00.31.25","2021-07-01 09:15:37","H230",1625130937,"SP8w6","Euthermic",6,9.26027777777778,"Day",0.0061219489367214,2021-07-01,9
"6853",190436,289943,32.93,"22.00.31.25","2021-07-01 09:30:37","H230",1625131837,"SP8w6","Euthermic",6,9.51027777777778,"Day",0.00644152634206032,2021-07-01,10
"6854",190463,289944,33.18,"22.00.31.25","2021-07-01 09:45:39","H230",1625132739,"SP8w6","Euthermic",6,9.76083333333333,"Day",0.00595677575046396,2021-07-01,10
"6855",190488,289945,32.46,"22.00.31.25","2021-07-01 10:00:40","H230",1625133640,"SP8w6","Euthermic",6,10.0111111111111,"Day",0.00578185090551874,2021-07-01,10
"6856",190514,289946,32.42,"22.00.31.25","2021-07-01 10:15:41","H230",1625134541,"SP8w6","Euthermic",6,10.2613888888889,"Day",0.00569670181333279,2021-07-01,10
"6857",190540,289947,32.67,"22.00.31.25","2021-07-01 10:30:42","H230",1625135442,"SP8w6","Euthermic",6,10.5116666666667,"Day",0.00661331056373252,2021-07-01,11
"6858",190566,289948,32.68,"22.00.31.25","2021-07-01 10:45:44","H230",1625136344,"SP8w6","Euthermic",6,10.7622222222222,"Day",0.00669310064702269,2021-07-01,11
"6859",190593,289949,32.82,"22.00.31.25","2021-07-01 11:00:45","H230",1625137245,"SP8w6","Euthermic",6,11.0125,"Day",0.00690416817501874,2021-07-01,11
"6860",190619,289950,32.85,"22.00.31.25","2021-07-01 11:15:46","H230",1625138146,"SP8w6","Euthermic",6,11.2627777777778,"Day",0.00698077142523902,2021-07-01,11
"6861",190645,289951,33.47,"22.00.31.25","2021-07-01 11:30:47","H230",1625139047,"SP8w6","Euthermic",6,11.5130555555556,"Day",0.00506412187419445,2021-07-01,12
"6862",190670,289952,33.5,"22.00.31.25","2021-07-01 11:45:47","H230",1625139947,"SP8w6","Euthermic",6,11.7630555555556,"Day",0.00497336879867511,2021-07-01,12
"6863",190696,289953,33.29,"22.00.31.25","2021-07-01 12:00:47","H230",1625140847,"SP8w6","Euthermic",6,12.0130555555556,"Day",0.00606133372449028,2021-07-01,12
"6864",190721,289954,33.19,"22.00.31.25","2021-07-01 12:15:47","H230",1625141747,"SP8w6","Euthermic",6,12.2630555555556,"Day",0.00656558396551527,2021-07-01,12
"6865",190747,289955,32.92,"22.00.31.25","2021-07-01 12:30:48","H230",1625142648,"SP8w6","Euthermic",6,12.5133333333333,"Day",0.00726060395364472,2021-07-01,13
"6866",190773,289956,32.42,"22.00.31.25","2021-07-01 12:45:49","H230",1625143549,"SP8w6","Euthermic",6,12.7636111111111,"Day",0.00552870002030341,2021-07-01,13
"6867",190799,289957,33.04,"22.00.31.25","2021-07-01 13:00:50","H230",1625144450,"SP8w6","Euthermic",6,13.0138888888889,"Day",0.00727017936687032,2021-07-01,13
"6868",190825,289958,33.13,"22.00.31.25","2021-07-01 13:15:50","H230",1625145350,"SP8w6","Euthermic",6,13.2638888888889,"Day",0.00717580123476077,2021-07-01,13
"6869",190851,289959,32.99,"22.00.31.25","2021-07-01 13:30:51","H230",1625146251,"SP8w6","Euthermic",6,13.5141666666667,"Day",0.00747682080175107,2021-07-01,14
"6870",190877,289960,32.62,"22.00.31.25","2021-07-01 13:45:51","H230",1625147151,"SP8w6","Euthermic",6,13.7641666666667,"Day",0.00652389921955164,2021-07-01,14
"6871",190903,289961,32.39,"22.00.31.25","2021-07-01 14:00:52","H230",1625148052,"SP8w6","Euthermic",6,14.0144444444444,"Day",0.00492742028649475,2021-07-01,14
"6872",190929,289962,32.23,"22.00.31.25","2021-07-01 14:15:53","H230",1625148953,"SP8w6","Euthermic",6,14.2647222222222,"Day",0.00387935254218307,2021-07-01,14
"6873",190955,289963,32.23,"22.00.31.25","2021-07-01 14:30:54","H230",1625149854,"SP8w6","Euthermic",6,14.515,"Day",0.00378884881197275,2021-07-01,15
"6874",190981,289964,32.81,"22.00.31.25","2021-07-01 14:45:55","H230",1625150755,"SP8w6","Euthermic",6,14.7652777777778,"Day",0.00737527659241014,2021-07-01,15
"6875",191007,289965,32.89,"22.00.31.25","2021-07-01 15:00:56","H230",1625151656,"SP8w6","Euthermic",6,15.0155555555556,"Day",0.00758518537142077,2021-07-01,15
"6876",191033,289966,32.97,"22.00.31.25","2021-07-01 15:15:56","H230",1625152556,"SP8w6","Euthermic",6,15.2655555555556,"Day",0.00781084524692916,2021-07-01,15
"6877",191059,289967,32.52,"22.00.31.25","2021-07-01 15:30:57","H230",1625153457,"SP8w6","Euthermic",6,15.5158333333333,"Day",0.00549346618480892,2021-07-01,16
"6878",191085,289968,32.43,"22.00.31.25","2021-07-01 15:45:58","H230",1625154358,"SP8w6","Euthermic",6,15.7661111111111,"Day",0.00488216241409801,2021-07-01,16
"6879",191111,289969,32.83,"22.00.31.25","2021-07-01 16:00:59","H230",1625155259,"SP8w6","Euthermic",6,16.0163888888889,"Day",0.00735039373178142,2021-07-01,16
"6880",191137,289970,32.7,"22.00.31.25","2021-07-01 16:16:00","H230",1625156160,"SP8w6","Euthermic",6,16.2666666666667,"Day",0.0064659585507167,2021-07-01,16
"6881",191164,289971,32.24,"22.00.31.25","2021-07-01 16:31:01","H230",1625157061,"SP8w6","Euthermic",6,16.5169444444444,"Day",0.00296257078399743,2021-07-01,17
"6882",191190,289972,32.69,"22.00.31.25","2021-07-01 16:46:02","H230",1625157962,"SP8w6","Euthermic",6,16.7672222222222,"Day",0.00587097562062567,2021-07-01,17
"6883",191216,289973,32.66,"22.00.31.25","2021-07-01 17:01:03","H230",1625158863,"SP8w6","Euthermic",6,17.0175,"Night",0.00537769551494765,2021-07-01,17
"6884",191242,289974,32.87,"22.00.31.25","2021-07-01 17:16:03","H230",1625159763,"SP8w6","Euthermic",6,17.2675,"Night",0.0066494798204194,2021-07-01,17
"6885",191268,289975,33.12,"22.00.31.25","2021-07-01 17:31:04","H230",1625160664,"SP8w6","Euthermic",6,17.5177777777778,"Night",0.00741830029181031,2021-07-01,18
"6886",191294,289976,33.09,"22.00.31.25","2021-07-01 17:46:04","H230",1625161564,"SP8w6","Euthermic",6,17.7677777777778,"Night",0.0071768574491138,2021-07-01,18
"6887",191320,289977,33.02,"22.00.31.25","2021-07-01 18:01:05","H230",1625162465,"SP8w6","Euthermic",6,18.0180555555556,"Night",0.00674770175273596,2021-07-01,18
"6888",191346,289978,32.83,"22.00.31.25","2021-07-01 18:16:05","H230",1625163365,"SP8w6","Euthermic",6,18.2680555555556,"Night",0.00567992521037614,2021-07-01,18
"6889",191372,289979,33.02,"22.00.31.25","2021-07-01 18:31:06","H230",1625164266,"SP8w6","Euthermic",6,18.5183333333333,"Night",0.00661311740984702,2021-07-01,19
"6890",191398,289980,32.67,"22.00.31.25","2021-07-01 18:46:06","H230",1625165166,"SP8w6","Euthermic",6,18.7683333333333,"Night",0.00438764317998992,2021-07-01,19
"6891",191424,289981,33.2,"22.00.31.25","2021-07-01 19:01:07","H230",1625166067,"SP8w6","Euthermic",6,19.0186111111111,"Night",0.00764786893692733,2021-07-01,19
"6892",191450,289982,32.82,"22.00.31.25","2021-07-01 19:16:07","H230",1625166967,"SP8w6","Euthermic",6,19.2686111111111,"Night",0.00539085392123875,2021-07-01,19
"6893",191476,289983,32.78,"22.00.31.25","2021-07-01 19:31:08","H230",1625167868,"SP8w6","Euthermic",6,19.5188888888889,"Night",0.00521682008859838,2021-07-01,20
"6894",191502,289984,33.07,"22.00.31.25","2021-07-01 19:46:08","H230",1625168768,"SP8w6","Euthermic",6,19.7688888888889,"Night",0.00732129607020916,2021-07-01,20
"6895",191528,289985,33.15,"22.00.31.25","2021-07-01 20:01:08","H230",1625169668,"SP8w6","Euthermic",6,20.0188888888889,"Night",0.0076035341833176,2021-07-01,20
"6896",191554,289986,32.38,"22.00.31.25","2021-07-01 20:16:08","H230",1625170568,"SP8w6","Euthermic",6,20.2688888888889,"Night",0.00269911606822992,2021-07-01,20
"6897",191580,289987,33.94,"22.00.31.25","2021-07-01 20:31:07","H230",1625171467,"SP8w6","Euthermic",6,20.5186111111111,"Night",0.00559039254703115,2021-07-01,21
"6898",191606,289988,33.36,"22.00.31.25","2021-07-01 20:46:08","H230",1625172368,"SP8w6","Euthermic",6,20.7688888888889,"Night",0.00772876698473195,2021-07-01,21
"6899",191632,289989,32.87,"22.00.31.25","2021-07-01 21:01:09","H230",1625173269,"SP8w6","Euthermic",6,21.0191666666667,"Night",0.00617763835871282,2021-07-01,21
"6900",191658,289990,33.46,"22.00.31.25","2021-07-01 21:16:10","H230",1625174170,"SP8w6","Euthermic",6,21.2694444444444,"Night",0.00762126071687058,2021-07-01,21
"6901",191684,289991,33.8,"22.00.31.25","2021-07-01 21:31:11","H230",1625175071,"SP8w6","Euthermic",6,21.5197222222222,"Night",0.00634647938340125,2021-07-01,22
"6902",191710,289992,33.38,"22.00.31.25","2021-07-01 21:46:11","H230",1625175971,"SP8w6","Euthermic",6,21.7697222222222,"Night",0.0077010925312958,2021-07-01,22
"6903",191736,289993,32.98,"22.00.31.25","2021-07-01 22:01:12","H230",1625176872,"SP8w6","Euthermic",6,22.02,"Night",0.00623452478304576,2021-07-01,22
"6904",191762,289994,32.71,"22.00.31.25","2021-07-01 22:16:12","H230",1625177772,"SP8w6","Euthermic",6,22.27,"Night",0.00449724250244927,2021-07-01,22
"6905",191788,289995,32.87,"22.00.31.25","2021-07-01 22:31:13","H230",1625178673,"SP8w6","Euthermic",6,22.5202777777778,"Night",0.00537327451049969,2021-07-01,23
"6906",191814,289996,32.83,"22.00.31.25","2021-07-01 22:46:13","H230",1625179573,"SP8w6","Euthermic",6,22.7702777777778,"Night",0.00505889134711425,2021-07-01,23
"6907",191840,289997,32.25,"22.00.31.25","2021-07-01 23:01:14","H230",1625180474,"SP8w6","Euthermic",6,23.0205555555556,"Night",0.00173880785465408,2021-07-01,23
"6908",191866,289998,32.76,"22.00.31.25","2021-07-01 23:16:15","H230",1625181375,"SP8w6","Euthermic",6,23.2708333333333,"Night",0.00421097877289832,2021-07-01,23
"6909",191892,289999,32.93,"22.00.31.25","2021-07-01 23:31:15","H230",1625182275,"SP8w6","Euthermic",6,23.5208333333333,"Night",0.00437949880026314,2021-07-01,24
"6910",191918,290000,33.04,"22.00.31.25","2021-07-01 23:46:16","H230",1625183176,"SP8w6","Euthermic",6,23.7711111111111,"Night",0.00393810753078581,2021-07-01,24
"6911",191944,290001,33.27,"22.00.31.25","2021-07-02 00:01:15","H230",1625184075,"SP8w6","Euthermic",6,0.0208333333333333,"Night",0.00317939338916155,2021-07-02,0
"6912",191970,290002,32.64,"22.00.31.25","2021-07-02 00:16:16","H230",1625184976,"SP8w6","Euthermic",6,0.271111111111111,"Night",0.00239047532129734,2021-07-02,0
"6913",191996,290003,34.46,"22.00.31.25","2021-07-02 00:31:16","H230",1625185876,"SP8w6","Euthermic",6,0.521111111111111,"Night",0.0036586297739134,2021-07-02,1
"6914",192022,290004,33.26,"22.00.31.25","2021-07-02 00:46:17","H230",1625186777,"SP8w6","Euthermic",6,0.771388888888889,"Night",0.00568193334100692,2021-07-02,1
"6915",192048,290005,36.37,"22.00.31.25","2021-07-02 01:01:18","H230",1625187678,"SP8w6","Euthermic",6,1.02166666666667,"Night",0.00860621851298544,2021-07-02,1
"6916",192074,290006,34.06,"22.00.31.25","2021-07-02 01:16:19","H230",1625188579,"SP8w6","Euthermic",6,1.27194444444444,"Night",0.00499387075834741,2021-07-02,1
"6917",192100,290007,33.59,"22.00.31.25","2021-07-02 01:31:20","H230",1625189480,"SP8w6","Euthermic",6,1.52222222222222,"Night",0.0062744713374218,2021-07-02,2
"6918",192126,290008,33.76,"22.00.31.25","2021-07-02 01:46:21","H230",1625190381,"SP8w6","Euthermic",6,1.7725,"Night",0.00592862389595819,2021-07-02,2
"6919",192152,290009,32.88,"22.00.31.25","2021-07-02 02:01:22","H230",1625191282,"SP8w6","Euthermic",6,2.02277777777778,"Night",0.00463408251418128,2021-07-02,2
"6920",192178,290010,32.13,"22.00.31.25","2021-07-02 02:16:23","H230",1625192183,"SP8w6","Euthermic",6,2.27305555555556,"Night",0.001515067560593,2021-07-02,2
"6921",192204,290011,31.97,"22.00.31.25","2021-07-02 02:31:23","H230",1625193083,"SP8w6","Euthermic",6,2.52305555555556,"Night",0.00109066968922357,2021-07-02,3
"6922",192230,290012,32.73,"22.00.31.25","2021-07-02 02:46:24","H230",1625193984,"SP8w6","Euthermic",6,2.77333333333333,"Night",0.00407521059301132,2021-07-02,3
"6923",192256,290013,33.72,"22.00.31.25","2021-07-02 03:01:24","H230",1625194884,"SP8w6","Euthermic",6,3.02333333333333,"Night",0.00594548878676698,2021-07-02,3
"6924",192282,290014,33.66,"22.00.31.25","2021-07-02 03:16:24","H230",1625195784,"SP8w6","Euthermic",6,3.27333333333333,"Night",0.00596793534258559,2021-07-02,3
"6925",192308,290015,34.17,"22.00.31.25","2021-07-02 03:31:24","H230",1625196684,"SP8w6","Euthermic",6,3.52333333333333,"Night",0.00521510364162111,2021-07-02,4
"6926",192334,290016,34.79,"22.00.31.25","2021-07-02 03:46:24","H230",1625197584,"SP8w6","Euthermic",6,3.77333333333333,"Night",0.00499403157484349,2021-07-02,4
"6927",192360,290017,33.36,"22.00.31.25","2021-07-02 04:01:27","H230",1625198487,"SP8w6","Euthermic",6,4.02416666666667,"Night",0.00612218546963897,2021-07-02,4
"6928",192386,290018,32.83,"22.00.31.25","2021-07-02 04:16:27","H230",1625199387,"SP8w6","Euthermic",6,4.27416666666667,"Night",0.00494971574992867,2021-07-02,4
"6929",192412,290019,33.83,"22.00.31.25","2021-07-02 04:31:27","H230",1625200287,"SP8w6","Euthermic",6,4.52416666666667,"Night",0.00546756614584907,2021-07-02,5
"6930",192438,290020,33.61,"22.00.31.25","2021-07-02 04:46:28","H230",1625201188,"SP8w6","Euthermic",6,4.77444444444444,"Night",0.00572837928211641,2021-07-02,5
"6931",192465,290021,33.11,"22.00.31.25","2021-07-02 05:01:30","H230",1625202090,"SP8w6","Euthermic",6,5.025,"Night",0.00595757380582181,2021-07-02,5
"6932",192491,290022,33.55,"22.00.31.25","2021-07-02 05:16:31","H230",1625202991,"SP8w6","Euthermic",6,5.27527777777778,"Night",0.00576651730400711,2021-07-02,5
"6933",192517,290023,32.92,"22.00.31.25","2021-07-02 05:31:32","H230",1625203892,"SP8w6","Euthermic",6,5.52555555555556,"Night",0.005563587733716,2021-07-02,6
"6934",192543,290024,32.67,"22.00.31.25","2021-07-02 05:46:34","H230",1625204794,"SP8w6","Euthermic",6,5.77611111111111,"Night",0.00471637945294493,2021-07-02,6
"6935",192569,290025,33.51,"22.00.31.25","2021-07-02 06:01:35","H230",1625205695,"SP8w6","Euthermic",6,6.02638888888889,"Night",0.00578258652962532,2021-07-02,6
"6936",192595,290026,33.18,"22.00.31.25","2021-07-02 06:16:36","H230",1625206596,"SP8w6","Euthermic",6,6.27666666666667,"Night",0.00607221924174851,2021-07-02,6
"6937",192621,290027,32.03,"22.00.31.25","2021-07-02 06:31:37","H230",1625207497,"SP8w6","Euthermic",6,6.52694444444444,"Night",0.00205366691873487,2021-07-02,7
"6938",192647,290028,32.73,"22.00.31.25","2021-07-02 06:46:38","H230",1625208398,"SP8w6","Euthermic",6,6.77722222222222,"Night",0.00546630243287421,2021-07-02,7
"6939",192673,290029,32.45,"22.00.31.25","2021-07-02 07:01:39","H230",1625209299,"SP8w6","Euthermic",6,7.0275,"Night",0.00445674719168635,2021-07-02,7
"6940",192699,290030,32.39,"22.00.31.25","2021-07-02 07:16:40","H230",1625210200,"SP8w6","Euthermic",6,7.27777777777778,"Night",0.00431758576070109,2021-07-02,7
"6941",192725,290031,32.19,"22.00.31.25","2021-07-02 07:31:41","H230",1625211101,"SP8w6","Euthermic",6,7.52805555555556,"Night",0.00340780860254984,2021-07-02,8
"6942",192751,290032,33.41,"22.00.31.25","2021-07-02 07:46:42","H230",1625212002,"SP8w6","Euthermic",6,7.77833333333333,"Night",0.00527414127549023,2021-07-02,8
"6943",192777,290033,33.19,"22.00.31.25","2021-07-02 08:01:43","H230",1625212903,"SP8w6","Euthermic",6,8.02861111111111,"Night",0.00588226331988508,2021-07-02,8
"6944",192803,290034,32.87,"22.00.31.25","2021-07-02 08:16:44","H230",1625213804,"SP8w6","Euthermic",6,8.27888888888889,"Night",0.00622550511957975,2021-07-02,8
"6945",192829,290035,32.84,"22.00.31.25","2021-07-02 08:31:45","H230",1625214705,"SP8w6","Euthermic",6,8.52916666666667,"Night",0.00626827598328619,2021-07-02,9
"6946",192855,290036,32.91,"22.00.31.25","2021-07-02 08:46:46","H230",1625215606,"SP8w6","Euthermic",6,8.77944444444444,"Night",0.00629621369826337,2021-07-02,9
"6947",192880,290037,33.45,"22.00.31.25","2021-07-02 09:01:47","H230",1625216507,"SP8w6","Euthermic",6,9.02972222222222,"Day",0.00491177648163464,2021-07-02,9
"6948",192906,290038,33.4,"22.00.31.25","2021-07-02 09:16:47","H230",1625217407,"SP8w6","Euthermic",6,9.27972222222222,"Day",0.00505014277992222,2021-07-02,9
"6949",192932,290039,33.11,"22.00.31.25","2021-07-02 09:31:47","H230",1625218307,"SP8w6","Euthermic",6,9.52972222222222,"Day",0.00610333365167265,2021-07-02,10
"6950",192958,290040,33.11,"22.00.31.25","2021-07-02 09:46:48","H230",1625219208,"SP8w6","Euthermic",6,9.78,"Day",0.00617715733001914,2021-07-02,10
"6951",192984,290041,32.61,"22.00.31.25","2021-07-02 10:01:50","H230",1625220110,"SP8w6","Euthermic",6,10.0305555555556,"Day",0.00631668960114973,2021-07-02,10
"6952",193010,290042,32.48,"22.00.31.25","2021-07-02 10:16:51","H230",1625221011,"SP8w6","Euthermic",6,10.2808333333333,"Day",0.00597183502462472,2021-07-02,10
"6953",193036,290043,32.27,"22.00.31.25","2021-07-02 10:31:52","H230",1625221912,"SP8w6","Euthermic",6,10.5311111111111,"Day",0.00505006443199876,2021-07-02,11
"6954",193062,290044,33.67,"22.00.31.25","2021-07-02 10:46:52","H230",1625222812,"SP8w6","Euthermic",6,10.7811111111111,"Day",0.00428603281181386,2021-07-02,11
"6955",193088,290045,33.57,"22.00.31.25","2021-07-02 11:01:53","H230",1625223713,"SP8w6","Euthermic",6,11.0313888888889,"Day",0.00463983517266692,2021-07-02,11
"6956",193113,290046,34.12,"22.00.31.25","2021-07-02 11:16:53","H230",1625224613,"SP8w6","Euthermic",6,11.2813888888889,"Day",0.00331143503911136,2021-07-02,11
"6957",193139,290047,34.48,"22.00.31.25","2021-07-02 11:31:52","H230",1625225512,"SP8w6","Euthermic",6,11.5311111111111,"Day",0.00364745565334197,2021-07-02,12
"6958",193165,290048,34.17,"22.00.31.25","2021-07-02 11:46:56","H230",1625226416,"SP8w6","Euthermic",6,11.7822222222222,"Day",0.00322363818876892,2021-07-02,12
"6959",193191,290049,34.47,"22.00.31.25","2021-07-02 12:01:55","H230",1625227315,"SP8w6","Euthermic",6,12.0319444444444,"Day",0.00352896246025512,2021-07-02,12
"6960",193217,290050,32.67,"22.00.31.25","2021-07-02 12:16:59","H230",1625228219,"SP8w6","Euthermic",6,12.2830555555556,"Day",0.00700667173365336,2021-07-02,12
"6961",193245,290051,32.86,"22.00.31.25","2021-07-02 12:32:00","H230",1625229120,"SP8w6","Euthermic",6,12.5333333333333,"Day",0.00727774832709694,2021-07-02,13
"6962",193271,290052,32.88,"22.00.31.25","2021-07-02 12:47:01","H230",1625230021,"SP8w6","Euthermic",6,12.7836111111111,"Day",0.00730844391818692,2021-07-02,13
"6963",193297,290053,32.19,"22.00.31.25","2021-07-02 13:02:02","H230",1625230922,"SP8w6","Euthermic",6,13.0338888888889,"Day",0.00383630933828042,2021-07-02,13
"6964",193323,290054,32.4,"22.00.31.25","2021-07-02 13:17:03","H230",1625231823,"SP8w6","Euthermic",6,13.2841666666667,"Day",0.00539249214507023,2021-07-02,13
"6965",193349,290055,33,"22.00.31.25","2021-07-02 13:32:03","H230",1625232723,"SP8w6","Euthermic",6,13.5341666666667,"Day",0.00747315756272369,2021-07-02,14
"6966",193375,290056,32.87,"22.00.31.25","2021-07-02 13:47:04","H230",1625233624,"SP8w6","Euthermic",6,13.7844444444444,"Day",0.00746370160117281,2021-07-02,14
"6967",193401,290057,32.72,"22.00.31.25","2021-07-02 14:02:05","H230",1625234525,"SP8w6","Euthermic",6,14.0347222222222,"Day",0.00698669851087768,2021-07-02,14
"6968",193427,290058,32.69,"22.00.31.25","2021-07-02 14:17:06","H230",1625235426,"SP8w6","Euthermic",6,14.285,"Day",0.00681226489889221,2021-07-02,14
"6969",193453,290059,32.27,"22.00.31.25","2021-07-02 14:32:07","H230",1625236327,"SP8w6","Euthermic",6,14.5352777777778,"Day",0.00402442420598543,2021-07-02,15
"6970",193479,290060,32.02,"22.00.31.25","2021-07-02 14:47:08","H230",1625237228,"SP8w6","Euthermic",6,14.7855555555556,"Day",0.00216845808122195,2021-07-02,15
"6971",193505,290061,32.27,"22.00.31.25","2021-07-02 15:02:09","H230",1625238129,"SP8w6","Euthermic",6,15.0358333333333,"Day",0.00389509893824827,2021-07-02,15
"6972",193531,290062,32.55,"22.00.31.25","2021-07-02 15:17:10","H230",1625239030,"SP8w6","Euthermic",6,15.2861111111111,"Day",0.00581046595031667,2021-07-02,15
"6973",193557,290063,32.37,"22.00.31.25","2021-07-02 15:32:11","H230",1625239931,"SP8w6","Euthermic",6,15.5363888888889,"Day",0.0044992620250615,2021-07-02,16
"6974",193583,290064,31.93,"22.00.31.25","2021-07-02 15:47:11","H230",1625240831,"SP8w6","Euthermic",6,15.7863888888889,"Day",0.0014334398467946,2021-07-02,16
"6975",193608,290065,33.47,"22.00.31.25","2021-07-02 16:02:12","H230",1625241732,"SP8w6","Euthermic",6,16.0366666666667,"Day",0.00701994896474521,2021-07-02,16
"6976",193634,290066,33.09,"22.00.31.25","2021-07-02 16:17:13","H230",1625242633,"SP8w6","Euthermic",6,16.2869444444444,"Day",0.00799065626850926,2021-07-02,16
"6977",193660,290067,32.23,"22.00.31.25","2021-07-02 16:32:14","H230",1625243534,"SP8w6","Euthermic",6,16.5372222222222,"Day",0.00294538375968601,2021-07-02,17
"6978",193686,290068,31.79,"22.00.31.25","2021-07-02 16:47:15","H230",1625244435,"SP8w6","Euthermic",6,16.7875,"Day",0.000774150335776318,2021-07-02,17
"6979",193712,290069,31.48,"22.00.31.25","2021-07-02 17:02:16","H230",1625245336,"SP8w6","Euthermic",6,17.0377777777778,"Night",0.000282156873885815,2021-07-02,17
"6980",193738,290070,31.22,"22.00.31.25","2021-07-02 17:17:17","H230",1625246237,"SP8w6","Euthermic",6,17.2880555555556,"Night",0.000113426010754906,2021-07-02,17
"6981",193764,290071,32.14,"22.00.31.25","2021-07-02 17:32:18","H230",1625247138,"SP8w6","Euthermic",6,17.5383333333333,"Night",0.00180513997730339,2021-07-02,18
"6982",193790,290072,32.47,"22.00.31.25","2021-07-02 17:47:18","H230",1625248038,"SP8w6","Euthermic",6,17.7883333333333,"Night",0.00350706703677159,2021-07-02,18
"6983",193816,290073,32.58,"22.00.31.25","2021-07-02 18:02:19","H230",1625248939,"SP8w6","Euthermic",6,18.0386111111111,"Night",0.00401864750749738,2021-07-02,18
"6984",193842,290074,33.22,"22.00.31.25","2021-07-02 18:17:20","H230",1625249840,"SP8w6","Euthermic",6,18.2888888888889,"Night",0.00749090592717507,2021-07-02,18
"6985",193868,290075,32.74,"22.00.31.25","2021-07-02 18:32:21","H230",1625250741,"SP8w6","Euthermic",6,18.5391666666667,"Night",0.00490956334113299,2021-07-02,19
"6986",193894,290076,32.79,"22.00.31.25","2021-07-02 18:47:22","H230",1625251642,"SP8w6","Euthermic",6,18.7894444444444,"Night",0.00508847923110804,2021-07-02,19
"6987",193920,290077,33.21,"22.00.31.25","2021-07-02 19:02:23","H230",1625252543,"SP8w6","Euthermic",6,19.0397222222222,"Night",0.00765548739622844,2021-07-02,19
"6988",193946,290078,32.81,"22.00.31.25","2021-07-02 19:17:24","H230",1625253444,"SP8w6","Euthermic",6,19.29,"Night",0.00539085392123875,2021-07-02,19
"6989",193972,290079,32.63,"22.00.31.25","2021-07-02 19:32:25","H230",1625254345,"SP8w6","Euthermic",6,19.5402777777778,"Night",0.00424144085185034,2021-07-02,20
"6990",193998,290080,32.27,"22.00.31.25","2021-07-02 19:47:26","H230",1625255246,"SP8w6","Euthermic",6,19.7905555555556,"Night",0.00207692382400767,2021-07-02,20
"6991",194024,290081,31.72,"22.00.31.25","2021-07-02 20:02:26","H230",1625256146,"SP8w6","Euthermic",6,20.0405555555556,"Night",0.000468551827645336,2021-07-02,20
"6992",194050,290082,31.94,"22.00.31.25","2021-07-02 20:17:27","H230",1625257047,"SP8w6","Euthermic",6,20.2908333333333,"Night",0.000924458291851966,2021-07-02,20
"6993",194076,290083,32.04,"22.00.31.25","2021-07-02 20:32:28","H230",1625257948,"SP8w6","Euthermic",6,20.5411111111111,"Night",0.00121275298440815,2021-07-02,21
"6994",194102,290084,32.38,"22.00.31.25","2021-07-02 20:47:29","H230",1625258849,"SP8w6","Euthermic",6,20.7913888888889,"Night",0.00270019214035444,2021-07-02,21
"6995",194128,290085,32.49,"22.00.31.25","2021-07-02 21:02:30","H230",1625259750,"SP8w6","Euthermic",6,21.0416666666667,"Night",0.00329612847620492,2021-07-02,21
"6996",194154,290086,32.56,"22.00.31.25","2021-07-02 21:17:31","H230",1625260651,"SP8w6","Euthermic",6,21.2919444444444,"Night",0.0036937033146663,2021-07-02,21
"6997",194180,290087,32.9,"22.00.31.25","2021-07-02 21:32:32","H230",1625261552,"SP8w6","Euthermic",6,21.5422222222222,"Night",0.00615908536058426,2021-07-02,22
"6998",194206,290088,33.5,"22.00.31.25","2021-07-02 21:47:33","H230",1625262453,"SP8w6","Euthermic",6,21.7925,"Night",0.00754039636915826,2021-07-02,22
