"","Name","ID","group","num_det_mean","num_neg_mean","num_pos_mean","fraq_pos_mean","area_mean","pos_th_mean","neg_th_mean"
"270","PT","H222","A1",253.5,186.25,67.25,26.0475,24984.1,5716.49535,19271.689925
"271","PT","H224","IBE1",249.666666666667,249.333333333333,0.333333333333333,0.132266666666667,23064.7333333333,27.9149333333333,23049.6249666667
"272","PT","H236","A2",327.428571428571,233.571428571429,93.8571428571429,25.3302857142857,33489.1714285714,7112.86838571429,26377.3702571429
"273","PT","H241","ENT",234.333333333333,233.666666666667,0.666666666666667,0.2749,46990.9666666667,140.047266666667,46839.6679666667
"274","PT","H243","ENT",408,405.5,2.5,0.57935,40909.35,366.772,40552.823275
"275","PT","H248","A2",408.5,334.666666666667,73.8333333333333,16.282,40919.1,8601.60308333333,32317.8486333333
"276","PT","H254","ENT",322.333333333333,322.333333333333,0,0,31668.7666666667,95.6731666666667,31586.5664
"277","PT","H263","A1",226.5,155.75,70.75,23.76625,23817.7,4354.431025,19461.10425
"278","PT","H264","IBE1",680,678,2,0.278325,59103.375,201.80565,58928.4756
"279","PT","H268","IBE1",519.666666666667,518.333333333333,1.33333333333333,0.415366666666667,47120.3333333333,226.304466666667,46898.4075666667
"280","PT","H273","A2",472,346.666666666667,125.333333333333,27.11,41466.1333333333,8586.08626666667,32896.1152333333
"281","PT","H274","IBE2",375.666666666667,375.333333333333,1,0.0799333333333333,45438.1333333333,42.3467,45426.3496
"282","PT","H275","IBE2",464.5,464.5,0,0,42969.2,73.8564,42914.90625
"283","PT","H276","A1",395,286.75,108.25,28.02,48651.575,9569.999425,39074.156725
"284","PT","H278","IBE1",192,191.5,0.5,0.24585,20352.85,28.8416,20334.1848
"285","PT","H298","A1",426.5,375.25,51.25,12.257,38158.55,2945.83655,35210.605925
"286","PT","H300","A2",385,349.75,35.25,9.56175,43748.75,2561.079625,41224.0288
"287","PT","H301","IBE2",317.818181818182,317.181818181818,0.777777777777778,0.260690909090909,29392.9909090909,124.953563636364,29274.4200181818
"288","PT","H319","ENT",218.6,218.4,0.2,0.12346,25830.84,27.94828,25802.29178
"289","PT","H327","IBE2",293.833333333333,293.5,0.5,0.10965,38220.45,69.36565,38168.4300166667
"290","PathAnnotationObject","H028","T40",3365.8,3311.6,54.2,1.3667,3596890.96,NA,NA
"291","PathAnnotationObject","H038","T40",2854,2810,43.5,1.483,4013347.73333333,NA,NA
"292","PathAnnotationObject","H069","T40",2463,2416,47,1.9105,2857656,NA,NA
"293","PathAnnotationObject","H074","T40",4209,4190,19,0.4514,6179572.1,NA,NA
"294","PathAnnotationObject","H211","IBE2",4816,4792,24,0.4983,5156462.4,NA,NA
"295","PathAnnotationObject","H222","A1",3361,3360,1,0.0298,4583854.3,NA,NA
"296","PathAnnotationObject","H224","IBE1",3571,3567.66666666667,3.33333333333333,0.0991,3575888.96666667,NA,NA
"297","PathAnnotationObject","H236","A2",2349,2260,89,4,3561250.7,NA,NA
"298","PathAnnotationObject","H241","ENT",1635.33333333333,1625.66666666667,9.66666666666667,0.584866666666667,2373978.13333333,NA,NA
"299","PathAnnotationObject","H243","ENT",3886,3847.5,38.5,1.0963,4709340.9,NA,NA
"300","PathAnnotationObject","H250","A2",5483,5439,44,0.8025,6281686.8,NA,NA
"301","PathAnnotationObject","H254","ENT",2796,2751,45,1.609,3934316.9,NA,NA
"302","PathAnnotationObject","H275","IBE2",3665,3664,1,0.0273,5694374.6,NA,NA
"303","PathAnnotationObject","H298","A1",2157.5,2065,92.5,4.442,2016241.2,NA,NA
"304","PathAnnotationObject","H319","ENT",3013,2994.5,18.5,0.6218,4417529.05,NA,NA
"305","PathAnnotationObject","Unknown","Unknown",NA,NA,NA,NA,4113666.2,NA,NA
"306","VMH","H028","T40",742.625,735.5,7.125,0.8219,230830.7875,769.378625,230056.1035125
"307","VMH","H038","T40",568,561.75,6.25,1.11295,266835.075,723.2933,262604.510433333
"308","VMH","H069","T40",817.4,813.8,3.6,0.46315,279257.76,721.01494,278538.62343
"309","VMH","H074","T40",786.833333333333,784.5,2.33333333333333,0.327283333333333,229684.266666667,500.02415,229173.369783333
"310","VMH","H211","IBE2",801,800,1,0.1248,241280.9,412.5576,240869.0781
"311","VMH","H216","A1",912.666666666667,912.666666666667,0,0,308869.333333333,149.052333333333,308712.677066667
"312","VMH","H222","A1",922,919.5,2.5,0.26875,289879.1,482.99485,289395.0781
"313","VMH","H224","IBE1",912.666666666667,912.666666666667,0,0,303772.433333333,217.091633333333,303555.718733333
"314","VMH","H236","A2",864.428571428571,862.714285714286,1.71428571428571,0.240542857142857,290539.357142857,431.485385714286,290107.674114286
"315","VMH","H241","ENT",692.333333333333,691.333333333333,1,0.1583,302066.666666667,728.3247,301326.770833333
"316","VMH","H243","ENT",774.5,774.25,0.25,0.031975,270448.525,577.1054,269868.394525
"317","VMH","H245","IBE1",903.666666666667,903.333333333333,0.333333333333333,0.0388,286267.933333333,224.7597,286045.0833
"318","VMH","H248","A2",1074.5,1070,4.5,0.4045,296924.366666667,1479.46795,295439.53645
"319","VMH","H254","ENT",818.333333333333,818,0.333333333333333,0.0451,276123.933333333,272.824866666667,275851.260433333
"320","VMH","H263","A1",772.666666666667,770.666666666667,2,0.2649,253985,540.5112,253444.3021
"321","VMH","H264","IBE1",1130,1128.75,1.25,0.109375,291540.75,285.46475,291254.78905
"322","VMH","H268","IBE1",903,900.333333333333,2.66666666666667,0.301866666666667,285812.3,275.5203,285545.645833333
"323","VMH","H273","A2",660.333333333333,659,1.33333333333333,0.206733333333333,257481.3,191.9963,257296.6146
"324","VMH","H274","IBE2",692,692,0,0,281357.6,86.0724666666667,281267.9896
"325","VMH","H275","IBE2",1039.66666666667,1037.66666666667,2,0.1956,310707.833333333,835.023233333333,309871.0625
"326","VMH","H276","A1",674,669.25,4.75,0.72095,281800.275,1139.941925,280661.675775
"327","VMH","H278","IBE1",946.25,945.5,0.75,0.0724,290260.15,167.212825,290097.843775
"328","VMH","H298","A1",713.75,708.5,5.25,0.71965,246333.975,297.0462,246037.003925
"329","VMH","H300","A2",1027,1027,0,0,269241.9,52.2548,269188.3125
"330","VMH","H301","IBE2",763.25,761.666666666667,1.9,0.199,237262.458333333,396.055,236867.39975
"331","VMH","H319","ENT",994,993.75,0.25,0.02525,310841.225,131.8822,310709.1172
"332","VMH","H327","IBE2",761.8,761.4,0.5,0.0447,261186.86,619.4951,260567.67814
"333","POA","H216","A1",2718.66666666667,2715.33333333333,2.66666666666667,0.190733333333333,692901,3931.7874,688987.791666667
"334","POA","H222","A1",2661,2656,5,0.43275,1020563.8,2069.266775,1018488.351525
"335","POA","H263","A1",2407.33333333333,2397,10.3333333333333,1.12516666666667,1003742.1,2292.9899,1001432.8854
"336","POA","H276","A1",3184.5,3167.5,17,1.1852,984424.3,3833.50935,980587.96875
"337","POA","H298","A1",2891,2879,12,0.9338,979712.225,2495.400975,977207.777325
"338","POA","H236","A2",2614.44444444444,2602.44444444444,11.7777777777778,1.08902222222222,982938.411111111,2456.44105555556,980466.072877778
"339","POA","H250","A2",3190.33333333333,3160.66666666667,29.6666666666667,1.86063333333333,1019668.23333333,3990.78926666667,1015690.77086667
"340","POA","H273","A2",2313,2298,15,1.42946666666667,1004676,1213.49333333333,1003462.0208
"341","POA","H300","A2",3376.25,3362,14.25,0.9488,1023054.6,2712.64945,1020328.546875
"342","POA","H230","ENT",3268,3246,22,1.2705,958884.6,2300.6938,956573.9688
"343","POA","H241","ENT",3154.75,3146.25,8.5,0.606875,977252.4,2385.967975,974867.710925
"344","POA","H243","ENT",2955.58333333333,2947.91666666667,7.66666666666667,0.581683333333333,981369.908333333,3132.71785,978233.6367
"345","POA","H254","ENT",4614.66666666667,4612,2.66666666666667,0.221233333333333,1029509.46666667,1344.06313333333,1028141.21876667
"346","POA","H307","ENT",3810.66666666667,3793.66666666667,17,0.873733333333333,960621.5,3538.20566666667,957065.395833333
"347","POA","H319","ENT",3038.75,3021.75,17,1.438625,971700.65,3178.406525,968520.17965
"348","POA","H224","IBE1",2667.5,2659.25,8.25,0.925075,844926.5,5579.093325,839318.101575
"349","POA","H245","IBE1",2002.66666666667,1982.66666666667,20,4.0243,993207.4,4172.55653333333,989050.625
"350","POA","H264","IBE1",2760,2754,6,0.4348,738251,3474.331,734759.8124
"351","POA","H268","IBE1",2946.33333333333,2943.66666666667,2.66666666666667,0.1312,990879.533333333,3813.61446666667,987064.682316667
"352","POA","H278","IBE1",3161.5,3150.5,11,0.7932,1010785.35,4065.80145,1006682.59375
"353","POA","H211","IBE2",3056.33333333333,3038.66666666667,17.6666666666667,1.29463333333333,952530.666666667,3620.34356666667,948894.119833333
"354","POA","H275","IBE2",3348,3336,12,0.97625,941248.65,3484.28835,937760.03905
"355","POA","H301","IBE2",3809,3800,9,0.425433333333333,1013897.73333333,3062.55946666667,1010821.4896
"356","POA","Unknown","IBE2",2101,2100,1,0.0476,732007.75,1916.8028,730049.62505
"357","POA","H028","T40",3161.58333333333,3133.66666666667,27.9166666666667,1.725425,1031775.31666667,6309.86743333333,1025458.9414
"358","POA","H038","T40",2828.33333333333,2801,27.3333333333333,1.92638333333333,992852.558333333,5590.72898333333,987256.145816667
"359","POA","H069","T40",2965.75,2939.5,26.25,1.713775,1012380.05,7102.42765,1005285.2734
"360","POA","H074","T40",2833.4,2813.6,19.8,1.39384,1003948,7158.8329,996789.65
